sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
0,0,35.858504805186406,2579.0,12.0,0.0112,0.0,231.0,1.1025280000000002e-06
1,5992,36.05410964630953,2579.0,12.0,0.0112,0.0002484057662162917,231.0,1.1025280000000002e-06
2,11984,36.146648414568475,2579.0,12.0,0.0112,0.0004981665630089775,231.0,1.1025280000000002e-06
3,17976,36.139310722512185,2579.0,12.0,0.0112,0.0007485684117294826,231.0,1.1025280000000002e-06
4,23968,36.045122955357904,2579.0,12.0,0.0112,0.0009989194294120676,231.0,1.1025280000000002e-06
5,29960,35.88567345322947,2579.0,12.0,0.0112,0.0012486179719121185,231.0,1.1025280000000002e-06
6,35952,35.688999591046496,2579.0,12.0,0.0112,0.0014972119458875142,231.0,1.1025280000000002e-06
7,41944,35.48684358341409,2579.0,12.0,0.0112,0.001744443483763142,231.0,1.1025280000000002e-06
8,47936,35.31154563545719,2579.0,12.0,0.0112,0.00199027460859188,231.0,1.1025280000000002e-06
9,53928,35.19287855965024,2579.0,12.0,0.0112,0.002234891376566785,231.0,1.1025280000000002e-06
10,59920,35.155133708408044,2579.0,12.0,0.0112,0.0024786860916967478,231.0,1.1025280000000002e-06
11,65912,35.21474347166721,2579.0,12.0,0.0112,0.0027222193336073315,231.0,1.1025280000000002e-06
12,71904,35.37867306596682,2579.0,12.0,0.0112,0.002966165515460526,231.0,1.1025280000000002e-06
13,77896,35.643739037925755,2579.0,12.0,0.0112,0.0032112473011739135,231.0,1.1025280000000002e-06
14,83888,35.996921191751774,2579.0,12.0,0.0112,0.0034581653016491835,231.0,1.1025280000000002e-06
15,89880,36.416637407152116,2579.0,12.0,0.0112,0.003707529931843448,231.0,1.1025280000000002e-06
16,95872,36.874856559593475,2579.0,12.0,0.0112,0.003959802098998507,231.0,1.1025280000000002e-06
17,101864,37.339842715562554,2579.0,12.0,0.0112,0.004215248527888003,231.0,1.1025280000000002e-06
18,107856,37.77926198188239,2579.0,12.0,0.0112,0.004473916096169143,231.0,1.1025280000000002e-06
19,113848,38.16334788903449,2579.0,12.0,0.0112,0.0047356276920842676,231.0,1.1025280000000002e-06
20,119840,38.46781545872008,2579.0,12.0,0.0112,0.005,231.0,1.1025280000000002e-06
