round_id,test_case,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,actual_epochs,best_score,final_lr,validation_mode,validation_file
round3_capacity,Run7.xlsx,92.22728729248047,97.28258514404297,0.44389018416404724,1.1188567528976732,29520.81080326494,14533.749424829995,14987.061378434944,1.0311902964853994,1200.0,0.00018138047016691417,0.001,no_validation,
round3_capacity,Run12.xlsx,36.338375091552734,36.675174713134766,0.25326400995254517,0.43993241704308184,12218.92510541885,15664.267528137914,3445.3424227190644,0.21994915603491538,1200.0,0.0001514076575404033,0.001,no_validation,
round3_capacity,Run15.xlsx,159.77906799316406,161.54702758789062,0.5552623867988586,1.2939553321249433,74656.50964384753,22894.62099053632,51761.88865331121,2.260875542543701,1200.0,0.00019463067292235792,0.001,no_validation,
round3_capacity,Run11.xlsx,9.607369422912598,11.191411972045898,0.10004164278507233,0.07051955314132612,22108.122912711315,23918.706127369696,1810.5832146583816,0.0756973728017239,1200.0,0.00022448589152190834,0.001,no_validation,
round3_capacity,Run16.xlsx,22.995983123779297,41.85511016845703,0.10008110105991364,0.06433639943232107,30377.818193745486,31328.193563571127,950.3753698256405,0.030336105013432712,1200.0,0.000209569712751545,0.001,no_validation,
round3_capacity,Run18.xlsx,245.78858947753906,245.86428833007812,3.6251590251922607,0.6698541492784673,20748.100970891846,35012.9039323269,14264.802961435056,0.4074155913775713,1200.0,0.00021419992845039815,0.001,no_validation,
round3_capacity,Run6.xlsx,6.29315710067749,9.450794219970703,0.059539202600717545,0.2589843552698003,34487.36521320751,37604.83980051039,3117.4745873028805,0.08290088732835312,1200.0,0.00021642747742589563,0.001,no_validation,
round3_capacity,Run4.xlsx,16.5560359954834,19.7493839263916,0.08827316015958786,0.24960795419104503,41657.1166341298,38722.98916828896,2934.127465840844,0.07577223579226318,1200.0,0.0002180471201427281,0.001,no_validation,
round3_capacity,Run8.xlsx,9.417874336242676,11.185750961303711,0.10070966929197311,0.26863018579326764,37752.047926045685,41489.80405662315,3737.7561305774652,0.09008854622394379,1200.0,0.0002503686409909278,0.001,no_validation,
round3_capacity,Run5.xlsx,11.612723350524902,13.373678207397461,0.10158859938383102,0.2200641334588814,48504.20192179856,53661.08553598464,5156.883614186081,0.09610099316250174,1200.0,0.00021593918791040778,0.001,no_validation,
round3_capacity,Run9.xlsx,14.695281982421875,16.213197708129883,0.19870196282863617,0.6141464527254007,71382.14560439279,55593.87418134841,15788.271423044382,0.2839930056240136,1200.0,0.00018007091421168298,0.001,no_validation,
round3_capacity,Run10.xlsx,10.079565048217773,10.743321418762207,0.21015474200248718,0.2849171315614926,54877.11379727255,71205.57050271094,16328.456705438388,0.2293143161435204,1200.0,0.00023178211995400488,0.001,no_validation,
round3_capacity,Run14.xlsx,4.498630523681641,5.975437641143799,0.07848592102527618,0.6404773402427878,42433.85463300255,72675.52147268367,30241.666839681122,0.4161190209147376,1200.0,0.0002162690943805501,0.001,no_validation,
round3_capacity,Run13.xlsx,3.9064064025878906,5.567198753356934,0.06626711785793304,0.43303197796473797,47747.44161211838,79652.95293344899,31905.51132133061,0.4005565411741615,1200.0,0.0001703694579191506,0.001,no_validation,
round3_capacity,Run3.xlsx,25.771406173706055,31.062734603881836,0.26431119441986084,0.34788617469160693,99753.5674656231,79663.5580372876,20090.0094283355,0.2521856909646453,1200.0,0.00018600290059112012,0.001,no_validation,
round3_capacity,Run2.xlsx,10.989428520202637,12.314596176147461,0.1931290179491043,0.14827621043800301,115814.84825933352,120776.6067253567,4961.7584660231805,0.041082115159155844,1200.0,0.0001838737807702273,0.001,no_validation,
round3_capacity,Run1.xlsx,13.296767234802246,13.765555381774902,0.27031049132347107,0.6708890489323018,99417.12477672566,159673.07611040428,60255.95133367862,0.3773707678307348,1200.0,0.0002549682685639709,0.001,no_validation,
