variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_variant,shape_variant,mean_k_factor,min_k_factor,max_k_factor,mean_raw_k_factor,mean_k_log_std
T4_dynk_s0p25_c0p15,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.36128151073861897,19031.554152214165,23918.706127369696,4887.1519751555315,0.20432342573761803,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9896774883606784,0.9815380212595661,0.99798307136137,0.9585165016521204,0.9661099895209515
T4_dynk_s0p25_c0p2,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.36128151073861897,19031.554152214165,23918.706127369696,4887.1519751555315,0.20432342573761803,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9896774883606784,0.9815380212595661,0.99798307136137,0.9585165016521204,0.9661099895209515
T4_dynk_s0p5_c0p05,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.33296459581312354,19272.12534071352,23918.706127369696,4646.580786656177,0.19426555775687163,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9795512653164677,0.9630760425191323,0.9959661427227399,0.9589089996267661,0.9661085103147596
T4_dynk_s0p5_c0p1,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.33296459581312354,19272.12534071352,23918.706127369696,4646.580786656177,0.19426555775687163,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9795512653164677,0.9630760425191323,0.9959661427227399,0.9589089996267661,0.9661085103147596
T4_dynk_s0p5_c0p15,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.33296459581312354,19272.12534071352,23918.706127369696,4646.580786656177,0.19426555775687163,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9795512653164677,0.9630760425191323,0.9959661427227399,0.9589089996267661,0.9661085103147596
T4_dynk_s0p5_c0p2,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.33296459581312354,19272.12534071352,23918.706127369696,4646.580786656177,0.19426555775687163,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9795512653164677,0.9630760425191323,0.9959661427227399,0.9589089996267661,0.9661085103147596
T4_dynk_s0p75_c0p05,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.3104707392207735,19471.52458343523,23918.706127369696,4447.181543934465,0.1859290180770123,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9709879379721734,0.95,0.9939492140841097,0.9589089996267661,0.9661085103147596
T4_dynk_s0p75_c0p1,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.3041551056012273,19514.243307395842,23918.706127369696,4404.4628199738545,0.18414302163836177,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9696126927072504,0.9446140637786984,0.9939492140841097,0.9592899823786396,0.9661069336855469
T4_dynk_s0p75_c0p15,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.3041551056012273,19514.243307395842,23918.706127369696,4404.4628199738545,0.18414302163836177,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9696126927072504,0.9446140637786984,0.9939492140841097,0.9592899823786396,0.9661069336855469
T4_dynk_s0p75_c0p2,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.3041551056012273,19514.243307395842,23918.706127369696,4404.4628199738545,0.18414302163836177,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9696126927072504,0.9446140637786984,0.9939492140841097,0.9592899823786396,0.9661069336855469
