sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim,source_file,stress_source
0.0,0,293.087,2160.0,8.0,0.016,0.0,210.0,5e-07,Run16.xlsx,measured_cpress
0.000875000027008,2,294.998,2160.0,8.0,0.016,5.6168e-07,210.0,5e-07,Run16.xlsx,measured_cpress
0.0035468749702,10,294.53,2160.0,8.0,0.016,2.19843e-06,210.0,5e-07,Run16.xlsx,measured_cpress
0.0125644532964,34,293.682,2160.0,8.0,0.016,7.7468e-06,210.0,5e-07,Run16.xlsx,measured_cpress
0.0429987795651,117,293.071,2160.0,8.0,0.016,2.64705e-05,210.0,5e-07,Run16.xlsx,measured_cpress
0.102998778224,280,291.991,2160.0,8.0,0.016,6.32532e-05,210.0,5e-07,Run16.xlsx,measured_cpress
0.162998780608,443,290.747,2160.0,8.0,0.016,9.98791e-05,210.0,5e-07,Run16.xlsx,measured_cpress
0.222998782992,606,289.64,2160.0,8.0,0.016,0.000136371,210.0,5e-07,Run16.xlsx,measured_cpress
0.282998770475,769,288.601,2160.0,8.0,0.016,0.0001642,210.0,5e-07,Run16.xlsx,measured_cpress
0.34299877286,932,287.371,2160.0,8.0,0.016,0.000200369,210.0,5e-07,Run16.xlsx,measured_cpress
0.402998775244,1095,286.117,2160.0,8.0,0.016,0.000236373,210.0,5e-07,Run16.xlsx,measured_cpress
0.462998777628,1258,284.812,2160.0,8.0,0.016,0.000272206,210.0,5e-07,Run16.xlsx,measured_cpress
0.52299875021,1421,283.377,2160.0,8.0,0.016,0.000307853,210.0,5e-07,Run16.xlsx,measured_cpress
0.582998752594,1584,281.947,2160.0,8.0,0.016,0.000343333,210.0,5e-07,Run16.xlsx,measured_cpress
0.642998754978,1747,280.709,2160.0,8.0,0.016,0.000378663,210.0,5e-07,Run16.xlsx,measured_cpress
0.702998757362,1910,279.961,2160.0,8.0,0.016,0.000413875,210.0,5e-07,Run16.xlsx,measured_cpress
0.762998759747,2073,278.981,2160.0,8.0,0.016,0.00044076,210.0,5e-07,Run16.xlsx,measured_cpress
0.822998762131,2236,277.971,2160.0,8.0,0.016,0.000475681,210.0,5e-07,Run16.xlsx,measured_cpress
0.882998764515,2399,276.69,2160.0,8.0,0.016,0.00051044,210.0,5e-07,Run16.xlsx,measured_cpress
0.942998766899,2562,275.305,2160.0,8.0,0.016,0.000545041,210.0,5e-07,Run16.xlsx,measured_cpress
1.00299882889,2726,273.914,2160.0,8.0,0.016,0.000579469,210.0,5e-07,Run16.xlsx,measured_cpress
1.06299877167,2889,272.564,2160.0,8.0,0.016,0.000613728,210.0,5e-07,Run16.xlsx,measured_cpress
1.12299883366,3052,271.389,2160.0,8.0,0.016,0.000647842,210.0,5e-07,Run16.xlsx,measured_cpress
1.18299877644,3215,270.441,2160.0,8.0,0.016,0.000681835,210.0,5e-07,Run16.xlsx,measured_cpress
1.24299883842,3378,269.112,2160.0,8.0,0.016,0.00071571,210.0,5e-07,Run16.xlsx,measured_cpress
1.3029987812,3541,268.378,2160.0,8.0,0.016,0.000741553,210.0,5e-07,Run16.xlsx,measured_cpress
1.36299872398,3704,267.065,2160.0,8.0,0.016,0.000775142,210.0,5e-07,Run16.xlsx,measured_cpress
1.42299878597,3867,265.76,2160.0,8.0,0.016,0.000808586,210.0,5e-07,Run16.xlsx,measured_cpress
1.48299872875,4030,264.515,2160.0,8.0,0.016,0.000841869,210.0,5e-07,Run16.xlsx,measured_cpress
1.54299879074,4193,263.354,2160.0,8.0,0.016,0.000874996,210.0,5e-07,Run16.xlsx,measured_cpress
1.60299873352,4356,262.381,2160.0,8.0,0.016,0.000907984,210.0,5e-07,Run16.xlsx,measured_cpress
1.66299879551,4519,261.359,2160.0,8.0,0.016,0.000940856,210.0,5e-07,Run16.xlsx,measured_cpress
1.72299873829,4682,260.427,2160.0,8.0,0.016,0.000973643,210.0,5e-07,Run16.xlsx,measured_cpress
1.78299880028,4845,259.875,2160.0,8.0,0.016,0.000998668,210.0,5e-07,Run16.xlsx,measured_cpress
1.84299874306,5008,258.607,2160.0,8.0,0.016,0.00103118,210.0,5e-07,Run16.xlsx,measured_cpress
1.90299880505,5171,257.433,2160.0,8.0,0.016,0.00106355,210.0,5e-07,Run16.xlsx,measured_cpress
1.96299874783,5334,256.262,2160.0,8.0,0.016,0.00109576,210.0,5e-07,Run16.xlsx,measured_cpress
2.02299880981,5497,254.982,2160.0,8.0,0.016,0.00112782,210.0,5e-07,Run16.xlsx,measured_cpress
2.08299875259,5660,253.755,2160.0,8.0,0.016,0.00115974,210.0,5e-07,Run16.xlsx,measured_cpress
2.14299869537,5823,252.717,2160.0,8.0,0.016,0.00119154,210.0,5e-07,Run16.xlsx,measured_cpress
2.20299887657,5986,252.311,2160.0,8.0,0.016,0.00122326,210.0,5e-07,Run16.xlsx,measured_cpress
