sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim,source_file,stress_source
0.0,0,240.298,4000.0,13.0,0.02,0.0,210.0,8e-07,Run30.xlsx,measured_cpress
0.0456250011921,198,239.722,4000.0,13.0,0.02,9.24799e-05,210.0,8e-07,Run30.xlsx,measured_cpress
0.145624995232,633,233.906,4000.0,13.0,0.02,0.000256307,210.0,8e-07,Run30.xlsx,measured_cpress
0.245625004172,1068,231.4,4000.0,13.0,0.02,0.000321728,210.0,8e-07,Run30.xlsx,measured_cpress
0.345625013113,1503,230.093,4000.0,13.0,0.02,0.000376569,210.0,8e-07,Run30.xlsx,measured_cpress
0.445625007153,1938,226.136,4000.0,13.0,0.02,0.000528278,210.0,8e-07,Run30.xlsx,measured_cpress
0.54562497139,2372,220.075,4000.0,13.0,0.02,0.000715173,210.0,8e-07,Run30.xlsx,measured_cpress
0.645624995232,2807,215.494,4000.0,13.0,0.02,0.000865834,210.0,8e-07,Run30.xlsx,measured_cpress
0.745625019073,3242,213.796,4000.0,13.0,0.02,0.000926258,210.0,8e-07,Run30.xlsx,measured_cpress
0.845624983311,3677,212.269,4000.0,13.0,0.02,0.000976839,210.0,8e-07,Run30.xlsx,measured_cpress
0.945625007153,4111,208.363,4000.0,13.0,0.02,0.00111664,210.0,8e-07,Run30.xlsx,measured_cpress
1.04562497139,4546,202.896,4000.0,13.0,0.02,0.00128889,210.0,8e-07,Run30.xlsx,measured_cpress
1.14562499523,4981,199.075,4000.0,13.0,0.02,0.00142792,210.0,8e-07,Run30.xlsx,measured_cpress
1.24562501907,5416,197.573,4000.0,13.0,0.02,0.00148377,210.0,8e-07,Run30.xlsx,measured_cpress
1.34562504292,5851,196.281,4000.0,13.0,0.02,0.00153053,210.0,8e-07,Run30.xlsx,measured_cpress
1.44562494755,6285,192.78,4000.0,13.0,0.02,0.00165983,210.0,8e-07,Run30.xlsx,measured_cpress
1.54562497139,6720,188.322,4000.0,13.0,0.02,0.00181949,210.0,8e-07,Run30.xlsx,measured_cpress
1.64562499523,7155,185.555,4000.0,13.0,0.02,0.00194879,210.0,8e-07,Run30.xlsx,measured_cpress
1.74562501907,7590,184.686,4000.0,13.0,0.02,0.00200086,210.0,8e-07,Run30.xlsx,measured_cpress
1.84562504292,8024,183.154,4000.0,13.0,0.02,0.00204449,210.0,8e-07,Run30.xlsx,measured_cpress
1.94562494755,8459,179.625,4000.0,13.0,0.02,0.002165,210.0,8e-07,Run30.xlsx,measured_cpress
2.04562497139,8894,175.499,4000.0,13.0,0.02,0.00231378,210.0,8e-07,Run30.xlsx,measured_cpress
2.14562511444,9329,173.219,4000.0,13.0,0.02,0.00243437,210.0,8e-07,Run30.xlsx,measured_cpress
2.24562501907,9764,172.374,4000.0,13.0,0.02,0.002483,210.0,8e-07,Run30.xlsx,measured_cpress
2.34562492371,10198,171.155,4000.0,13.0,0.02,0.00252376,210.0,8e-07,Run30.xlsx,measured_cpress
2.44562506676,10633,168.034,4000.0,13.0,0.02,0.00263643,210.0,8e-07,Run30.xlsx,measured_cpress
2.54562497139,11068,164.763,4000.0,13.0,0.02,0.00277589,210.0,8e-07,Run30.xlsx,measured_cpress
2.64562511444,11503,163.388,4000.0,13.0,0.02,0.00288936,210.0,8e-07,Run30.xlsx,measured_cpress
2.74562501907,11938,163.19,4000.0,13.0,0.02,0.00293525,210.0,8e-07,Run30.xlsx,measured_cpress
2.84562492371,12372,161.605,4000.0,13.0,0.02,0.00297372,210.0,8e-07,Run30.xlsx,measured_cpress
2.94562506676,12807,158.37,4000.0,13.0,0.02,0.00307995,210.0,8e-07,Run30.xlsx,measured_cpress
