variant,seed_count,mean_pressure_mae,std_pressure_mae,mean_pressure_rmse,mean_pressure_mape,mean_wear_mae_um,std_wear_mae_um,mean_life_abs_error,std_life_abs_error,mean_life_rel_error,median_life_abs_error,max_life_abs_error,min_life_abs_error,row_count,life_error_win_count,delta_vs_baseline,model
M1_R3_log_cycle_keep,1,12.067479610443115,0.0,14.669689416885376,0.0955557152628898,0.1734350743911293,0.0,3047.886169502427,0.0,0.0837858492067135,2006.244576184794,7677.058697566768,501.996828073352,4,3,-97.52182726968567,M1_R3_log_cycle_keep
M1_0_5d_baseline,1,14.48327112197876,0.0,17.099495768547058,0.10645045526325697,0.17304285842953845,0.0,3145.4079967721127,0.0,0.10178487466522262,3343.470633602514,5076.634585924097,818.056133959326,4,1,0.0,M1_0_5d_baseline
