cycle,stress,F2_actual,d1,Cr,wear_depth
0.0,93.13725490196077,2800,17.0,0.011,1.1735294117647057e-06
753.7688442211055,93.08206928045767,2800,17.0,0.011,2.3463634846984725e-06
1507.537688442211,93.02654298760486,2800,17.0,0.011,3.5184979263422934e-06
2261.3065326633164,92.97034307973578,2800,17.0,0.011,4.689924249146964e-06
3015.075376884422,92.91315189325776,2800,17.0,0.011,5.860629963002012e-06
3768.8442211055276,92.85467425043426,2800,17.0,0.011,7.030598858557484e-06
4522.613065326633,92.79464415510509,2800,17.0,0.011,8.199811374911808e-06
5276.381909547738,92.73283082646067,2800,17.0,0.011,9.368245043325213e-06
6030.150753768844,92.66904393400226,2800,17.0,0.011,1.053587499689364e-05
6783.91959798995,92.60313791493994,2800,17.0,0.011,1.1702674534621885e-05
7537.688442211055,92.53501527609365,2800,17.0,0.011,1.2868615727100665e-05
8291.45728643216,92.46462880539832,2800,17.0,0.011,1.4033670050048684e-05
9045.226130653265,92.39198264284764,2800,17.0,0.011,1.5197809031348564e-05
9798.994974874371,92.31713218658372,2800,17.0,0.011,1.6361004896899517e-05
10552.763819095477,92.24018283626287,2800,17.0,0.011,1.752323120063643e-05
11306.532663316582,92.16128760220249,2800,17.0,0.011,1.868446342442418e-05
12060.301507537688,92.08064363454258,2800,17.0,0.011,1.9844679534219417e-05
12814.070351758794,91.9984877511531,2800,17.0,0.011,2.1003860479883946e-05
13567.8391959799,91.91509106573102,2800,17.0,0.011,2.2161990627312155e-05
14321.608040201005,91.83075283794138,2800,17.0,0.011,2.3319058113070215e-05
15075.37688442211,91.74579368510389,2800,17.0,0.011,2.4475055113502522e-05
15829.145728643216,91.6605483094093,2800,17.0,0.011,2.562997802220108e-05
16582.91457286432,91.57535790563877,2800,17.0,0.011,2.678382753181213e-05
17336.683417085427,91.49056242160742,2800,17.0,0.011,2.7936608618324383e-05
18090.45226130653,91.40649284689358,2800,17.0,0.011,2.9088330428195242e-05
18844.22110552764,91.32346370477406,2800,17.0,0.011,3.0239006070875397e-05
19597.989949748742,91.24176591767569,2800,17.0,0.011,3.138865232143811e-05
20351.75879396985,91.16166020798141,2800,17.0,0.011,3.253728924005867e-05
21105.527638190953,91.08337118388465,2800,17.0,0.011,3.368493971697562e-05
21859.29648241206,91.0070822444468,2800,17.0,0.011,3.4831628953255646e-05
22613.065326633165,90.93293141942982,2800,17.0,0.011,3.5977383889140465e-05
23366.834170854272,90.86100823827206,2800,17.0,0.011,3.7122232592942697e-05
24120.603015075376,90.7913516992302,2800,17.0,0.011,3.8266203624353e-05
24874.37185929648,90.72394938475492,2800,17.0,0.011,3.940932538660091e-05
25628.140703517587,90.65873774316677,2800,17.0,0.011,4.055162548216481e-05
26381.90954773869,90.59560353024268,2800,17.0,0.011,4.169313008664587e-05
27135.6783919598,90.5343863780128,2800,17.0,0.011,4.283386335500883e-05
27889.447236180902,90.47488243249772,2800,17.0,0.011,4.3973846873658305e-05
28643.21608040201,90.41684897786887,2800,17.0,0.011,4.511309917077945e-05
29396.984924623113,90.36000994213892,2800,17.0,0.011,4.62516352960504e-05
30150.75376884422,90.30406215949313,2800,17.0,0.011,4.7389466479260015e-05
30904.522613065325,90.24868224720855,2800,17.0,0.011,4.852659987557484e-05
31658.291457286432,90.19353394116723,2800,17.0,0.011,4.966303840323355e-05
