cycle,stress,F2_actual,d1,Cr,wear_depth
0.0,118.34733893557423,5200,17.0,0.005,2.769327731092437e-06
753.7688442211055,118.2731507381664,5200,17.0,0.005,5.536919458365531e-06
1507.537688442211,118.19862186940884,5200,17.0,0.005,8.302767210109698e-06
2261.3065326633164,118.12341938563505,5200,17.0,0.005,1.1066855223733559e-05
3015.075376884422,118.04722562325229,5200,17.0,0.005,1.3829160303317664e-05
3768.8442211055276,117.96974540452405,5200,17.0,0.005,1.6589652345783525e-05
4522.613065326633,117.89071273329014,5200,17.0,0.005,1.9348295023742515e-05
5276.381909547738,117.80989682874099,5200,17.0,0.005,2.2105046609535055e-05
6030.150753768844,117.72710736037784,5200,17.0,0.005,2.4859860921767897e-05
6783.91959798995,117.64219876541078,5200,17.0,0.005,2.761268837287851e-05
7537.688442211055,117.55507355065976,5200,17.0,0.005,3.036347709396395e-05
8291.45728643216,117.4656845040597,5200,17.0,0.005,3.311217411135895e-05
9045.226130653265,117.37403576560429,5200,17.0,0.005,3.585872654827409e-05
9798.994974874371,117.28018273343564,5200,17.0,0.005,3.860308282423648e-05
10552.763819095477,117.18423080721006,5200,17.0,0.005,4.134519382512519e-05
11306.532663316582,117.08633299724494,5200,17.0,0.005,4.408501401726072e-05
12060.301507537688,116.98668645368029,5200,17.0,0.005,4.682250248027684e-05
12814.070351758794,116.8855279943861,5200,17.0,0.005,4.9557623835345476e-05
13567.8391959799,116.78312873305927,5200,17.0,0.005,5.2290349047699065e-05
14321.608040201005,116.67978792936489,5200,17.0,0.005,5.50206560852462e-05
15075.37688442211,116.57582620062267,5200,17.0,0.005,5.774853041834077e-05
15829.145728643216,116.47157824902334,5200,17.0,0.005,6.0473965349367916e-05
16582.91457286432,116.36738526934809,5200,17.0,0.005,6.319696216467066e-05
17336.683417085427,116.26358720941201,5200,17.0,0.005,6.59175301053709e-05
18090.45226130653,116.16051505879342,5200,17.0,0.005,6.863568615774667e-05
18844.22110552764,116.05848334076916,5200,17.0,0.005,7.135145466792066e-05
19597.989949748742,115.95778297776606,5200,17.0,0.005,7.40648667896004e-05
20351.75879396985,115.85867469216706,5200,17.0,0.005,7.677595977739711e-05
21105.527638190953,115.76138309216556,5200,17.0,0.005,7.948477614175379e-05
21859.29648241206,115.66609157682298,5200,17.0,0.005,8.219136268465145e-05
22613.065326633165,115.57293817590126,5200,17.0,0.005,8.489576943796754e-05
23366.834170854272,115.48201241883878,5200,17.0,0.005,8.759804852856837e-05
24120.603015075376,115.39335330389218,5200,17.0,0.005,9.029825299587945e-05
24874.37185929648,115.30694841351216,5200,17.0,0.005,9.299643558875563e-05
25628.140703517587,115.22273419601927,5200,17.0,0.005,9.569264756894248e-05
26381.90954773869,115.14059740719046,5200,17.0,0.005,9.838693754827074e-05
27135.6783919598,115.06037767905585,5200,17.0,0.005,0.00010107935038596064
27889.447236180902,114.98187115763604,5200,17.0,0.005,0.00010376992617104932
28643.21608040201,114.90483512710244,5200,17.0,0.005,0.00010645869931302352
29396.984924623113,114.82899351546776,5200,17.0,0.005,0.00010914569776128546
30150.75376884422,114.75404315691723,5200,17.0,0.005,0.00011183094237115732
30904.522613065325,114.67966066872792,5200,17.0,0.005,0.00011451444643080555
31658.291457286432,114.60550978678187,5200,17.0,0.005,0.00011719621535981625
32412.060301507536,114.531248993277,5200,17.0,0.005,0.00011987624658625893
33165.82914572864,114.45653926361102,5200,17.0,0.005,0.00012255452960502743
33919.59798994975,114.38105175671001,5200,17.0,0.005,0.00012523104621613444
34673.366834170854,114.30447527435737,5200,17.0,0.005,0.0001279057709375544
35427.13567839196,114.2265233203176,5200,17.0,0.005,0.00013057867158324982
36180.90452261306,114.14694059912782,5200,17.0,0.005,0.00013324970999326942
36934.67336683417,114.06550880714084,5200,17.0,0.005,0.00013591884289935652
37688.44221105528,113.98205158445741,5200,17.0,0.005,0.00013858602290643283
38442.21105527638,113.89643851541918,5200,17.0,0.005,0.00014125119956769365
39195.979899497484,113.80858808691725,5200,17.0,0.005,0.00014391432052892751
39949.74874371859,113.71846953741012,5200,17.0,0.005,0.0001465753327161029
40703.5175879397,113.62610355470886,5200,17.0,0.005,0.0001492341835392831
41457.2864321608,113.53156180670142,5200,17.0,0.005,0.0001518908220855599
42211.05527638191,113.43496531566032,5200,17.0,0.005,0.00015454520027394634
42964.824120603014,113.33648171301111,5200,17.0,0.005,0.0001571972739460308
43718.59296482412,113.23632143683314,5200,17.0,0.005,0.0001598470038676527
44472.36180904522,113.13473295834751,5200,17.0,0.005,0.00016249435661887802
45226.13065326633,113.03199714567297,5200,17.0,0.005,0.00016513930535208676
45979.89949748744,112.92842089270083,5200,17.0,0.005,0.00016778183040097597
46733.668341708544,112.82433015760915,5200,17.0,0.005,0.00017042191972666402
47487.437185929644,112.72006256892864,5200,17.0,0.005,0.00017305956919077696
48241.20603015075,112.61595976688193,5200,17.0,0.005,0.000175694782649322
48994.97487437186,112.51235965372274,5200,17.0,0.005,0.00017832757186521912
49748.74371859296,112.40958872886625,5200,17.0,0.005,0.0001809579562414746
50502.51256281407,112.30795468267758,5200,17.0,0.005,0.00018358596238104925
51256.281407035174,112.20773941691913,5200,17.0,0.005,0.00018621162348340516
52010.05025125628,112.10919265017856,5200,17.0,0.005,0.00018883497859141933
52763.81909547738,112.01252625332984,5200,17.0,0.005,0.00019145607170574725
53517.58793969849,111.91790944352014,5200,17.0,0.005,0.0001940749507867256
54271.3567839196,111.82546494570067,5200,17.0,0.005,0.000196691666666455
55025.125628140704,111.73526620877188,5200,17.0,0.005,0.00019930627189574028
55778.894472361804,111.64733573949144,5200,17.0,0.005,0.00020191881955204438
56532.66331658291,111.56164459193802,5200,17.0,0.005,0.00020452936203549572
57286.43216080402,111.47811302411147,5200,17.0,0.005,0.00020713794988025993
58040.20100502513,111.39661230677565,5200,17.0,0.005,0.00020974463060823847
58793.96984924623,111.31696764351251,5200,17.0,0.005,0.00021234944765109666
59547.738693467334,111.23896213574957,5200,17.0,0.005,0.0002149524393650732
60301.50753768844,111.16234170282003,5200,17.0,0.005,0.0002175536381609192
61055.27638190954,111.0868208454496,5200,17.0,0.005,0.00022015306976870273
61809.04522613065,111.01208912193337,5200,17.0,0.005,0.00022275075265415598
62562.81407035176,110.93781819009916,5200,17.0,0.005,0.0002253466975998043
63316.582914572864,110.86366925531931,5200,17.0,0.005,0.00022794090746037878
64070.351758793964,110.78930075562285,5200,17.0,0.005,0.00023053337709806035
64824.12060301507,110.7143761095812,5200,17.0,0.005,0.00023312409349902455
65577.88944723617,110.63857135121685,5200,17.0,0.005,0.00023571303606864302
66331.65829145728,110.56158247874693,5200,17.0,0.005,0.0002383001770986457
67085.42713567839,110.48313235046524,5200,17.0,0.005,0.00024088548239564658
67839.1959798995,110.40297697133873,5200,17.0,0.005,0.0002434689120567759
68592.9648241206,110.32091102771511,5200,17.0,0.005,0.00024605042137482445
69346.73366834171,110.23677254459389,5200,17.0,0.005,0.00024862996185236793
70100.50251256282,110.15044655981701,5200,17.0,0.005,0.00025120748230186764
70854.27135678392,110.06186773183482,5200,17.0,0.005,0.0002537829300067926
71608.04020100502,109.97102182189344,5200,17.0,0.005,0.00025635625191742486
72361.80904522612,109.87794601702224,5200,17.0,0.005,0.0002589273958542232
73115.57788944723,109.78272808649486,5200,17.0,0.005,0.0002614963116914472
73869.34673366834,109.68550439089815,5200,17.0,0.005,0.0002640629524941942
74623.11557788945,109.58645678897106,5200,17.0,0.005,0.0002666272755830561
75376.88442211055,109.48580851237746,5200,17.0,0.005,0.00026918924350224574
76130.65326633166,109.38381910198834,5200,17.0,0.005,0.00027174882486923226
76884.42211055275,109.2807785205373,5200,17.0,0.005,0.00027430599508661285
77638.19095477386,109.17700057519589,5200,17.0,0.005,0.00027686073690007246
