cycle,stress,F2_actual,d1,Cr,wear_depth
0.0,406.25,4200,4.0,0.005,7.678125e-06
753.7688442211055,405.9587997465135,4200,4.0,0.005,1.5350746315209106e-05
1507.537688442211,405.6672588216772,4200,4.0,0.005,2.3017857506938805e-05
2261.3065326633164,405.3750442818247,4200,4.0,0.005,3.0679445843865294e-05
3015.075376884422,405.0818384633632,4200,4.0,0.005,3.833549259082286e-05
3768.8442211055276,404.7873461885562,4200,4.0,0.005,4.598597343378657e-05
4522.613065326633,404.4913014612436,4200,4.0,0.005,5.3630859031404075e-05
5276.381909547738,404.19347350061577,4200,4.0,0.005,6.127011568056571e-05
6030.150753768844,403.8936719761739,4200,4.0,0.005,6.89037060809154e-05
6783.91959798995,403.59175132512814,4200,4.0,0.005,7.653159018096033e-05
7537.688442211055,403.2876140542984,4200,4.0,0.005,8.415372608658656e-05
8291.45728643216,402.98121295161957,4200,4.0,0.005,9.177007101137217e-05
9045.226130653265,402.6725521570855,4200,4.0,0.005,9.938058224714109e-05
9798.994974874371,402.36168706883814,4200,4.0,0.005,0.00010698521813274213
10552.763819095477,402.04872308653387,4200,4.0,0.005,0.00011458393899907761
11306.532663316582,401.73381322049005,4200,4.0,0.005,0.00012217670806894488
12060.301507537688,401.41715462084665,4200,4.0,0.005,0.0001297634922912789
12814.070351758794,401.09898410547373,4200,4.0,0.005,0.00013734426309087235
13567.8391959799,400.7795727880682,4200,4.0,0.005,0.00014491899701656684
14321.608040201005,400.4592199282951,4200,4.0,0.005,0.00015248767627321162
15075.37688442211,400.1382461434742,4200,4.0,0.005,0.00016005028912532328
15829.145728643216,399.8169861357961,4200,4.0,0.005,0.00016760683016328983
16582.91457286432,399.49578110004217,4200,4.0,0.005,0.00017515730042608064
17336.683417085427,399.17497098402737,4200,4.0,0.005,0.00018270170737767874
18090.45226130653,398.8548867773301,4200,4.0,0.005,0.0001902400647377703
18844.22110552764,398.5358430032271,4200,4.0,0.005,0.00019777239217053127
19597.989949748742,398.21813058414534,4200,4.0,0.005,0.0002052987148385716
20351.75879396985,397.90201024246755,4200,4.0,0.005,0.00021281906283215424
21105.527638190953,397.58770658638736,4200,4.0,0.005,0.00022033347048663697
21859.29648241206,397.27540301496606,4200,4.0,0.005,0.00022784197560361984
22613.065326633165,396.9652375579656,4200,4.0,0.005,0.0002353446185934654
23366.834170854272,396.65729974482446,4200,4.0,0.005,0.00024284144155864258
24120.603015075376,396.3516285737992,4200,4.0,0.005,0.0002503324873386874
24874.37185929648,396.0482116273404,4200,4.0,0.005,0.0002578177985384441
25628.140703517587,395.7469853537688,4200,4.0,0.005,0.00026529741656163035
26381.90954773869,395.44783650886126,4200,4.0,0.005,0.00027277138067164784
27135.6783919598,395.1506047246479,4200,4.0,0.005,0.0002802397271009437
27889.447236180902,394.85508614714945,4200,4.0,0.005,0.0002877024882291248
28643.21608040201,394.56103806053716,4200,4.0,0.005,0.00029515969184846895
29396.984924623113,394.26818439282374,4200,4.0,0.005,0.0003026113605334933
30150.75376884422,393.97622197819453,4200,4.0,0.005,0.00031005751112888117
30904.522613065325,393.68482743392644,4200,4.0,0.005,0.00031749815436738236
31658.291457286432,393.3936644959017,4200,4.0,0.005,0.0003249332946263549
32412.060301507536,393.1023916463181,4200,4.0,0.005,0.0003323629298284703
33165.82914572864,392.81066986057346,4200,4.0,0.005,0.00033978705148883515
33919.59798994975,392.5181702975937,4200,4.0,0.005,0.0003472056449074597
34673.366834170854,392.2245817591624,4200,4.0,0.005,0.00035461868950270787
35427.13567839196,391.92961774904387,4200,4.0,0.005,0.0003620261592781648
36180.90452261306,391.63302297177535,4200,4.0,0.005,0.00036942802341233136
36934.67336683417,391.33457912370966,4200,4.0,0.005,0.0003768242469577695
37688.44221105528,391.0341098449475,4200,4.0,0.005,0.000384214791633839
38442.21105527638,390.73148471983063,4200,4.0,0.005,0.0003915996166950438
39195.979899497484,390.42662223524997,4200,4.0,0.005,0.00039897867985529004
39949.74874371859,390.1194916296641,4200,4.0,0.005,0.0004063519382470907
40703.5175879397,389.81011359088416,4200,4.0,0.005,0.00041371934939395843
41457.2864321608,389.49855978679795,4200,4.0,0.005,0.0004210808721739289
42211.05527638191,389.1849512396782,4200,4.0,0.005,0.0004284364677523588
42964.824120603014,388.8694555809503,4200,4.0,0.005,0.00043578610046283875
43718.59296482412,388.5522832486936,4200,4.0,0.005,0.00044312973861623903
44472.36180904522,388.2336827141292,4200,4.0,0.005,0.0004504673552195361
45226.13065326633,387.913934845376,4200,4.0,0.005,0.0004577989285881137
45979.89949748744,387.5933465363251,4200,4.0,0.005,0.00046512444283765026
46733.668341708544,387.27224374515475,4200,4.0,0.005,0.0004724438882444337
47487.437185929644,386.95096410039554,4200,4.0,0.005,0.0004797572614659312
48241.20603015075,386.6298492422701,4200,4.0,0.005,0.0004870645656166101
48994.97487437186,386.3092370730322,4200,4.0,0.005,0.0004943658101972904
49748.74371859296,385.989454092097,4200,4.0,0.005,0.000501661010879631
50502.51256281407,385.6708079898296,4200,4.0,0.005,0.0005089501891506388
51256.281407035174,385.3535806679924,4200,4.0,0.005,0.0005162333718252639
52010.05025125628,385.03802184517315,4200,4.0,0.005,0.0005235105904381377
52763.81909547738,384.7243433922457,4200,4.0,0.005,0.0005307818805282511
53517.58793969849,384.4127145263573,4200,4.0,0.005,0.0005380472808327993
54271.3567839196,384.1032579724591,4200,4.0,0.005,0.0005453068324084788
55025.125628140704,383.7960471794516,4200,4.0,0.005,0.0005525605777001705
55778.894472361804,383.49110465409245,4200,4.0,0.005,0.0005598085595781328
56532.66331658291,383.18840145046033,4200,4.0,0.005,0.0005670508203655465
57286.43216080402,382.8878578265551,4200,4.0,0.005,0.0005742874008784684
58040.20100502513,382.58934505314056,4200,4.0,0.005,0.0005815183394999728
58793.96984924623,382.29268833379865,4200,4.0,0.005,0.0005887436713094816
59547.738693467334,381.99767076995704,4200,4.0,0.005,0.0005959634272870338
60301.50753768844,381.70403828094874,4200,4.0,0.005,0.0006031776336105437
61055.27638190954,381.4115053674996,4200,4.0,0.005,0.0006103863110619894
61809.04522613065,381.11976158790475,4200,4.0,0.005,0.0006175894745560008
62562.81407035176,380.8284785999918,4200,4.0,0.005,0.0006247871328015406
63316.582914572864,380.53731760913314,4200,4.0,0.005,0.0006319792881043533
64070.351758793964,380.24593705335803,4200,4.0,0.005,0.0006391659363146618
64824.12060301507,379.95400035123765,4200,4.0,0.005,0.0006463470669213002
65577.88944723617,379.6611835367946,4200,4.0,0.005,0.0006535226632901456
66331.65829145728,379.36718260824597,4200,4.0,0.005,0.0006606927030414414
67085.42713567839,379.07172042388555,4200,4.0,0.005,0.0006678571585574529
67839.1959798995,378.77455298868034,4200,4.0,0.005,0.0006750159976089389
68592.9648241206,378.475474988978,4200,4.0,0.005,0.0006821691840862306
69346.73366834171,378.17432444977806,4200,4.0,0.005,0.0006893166788183313
70100.50251256282,377.8709864089225,4200,4.0,0.005,0.00069645844046146
70854.27135678392,377.5653955248616,4200,4.0,0.005,0.0007035944264368799
71608.04020100502,377.25753755884153,4200,4.0,0.005,0.000710724593896742
72361.80904522612,376.9474496978916,4200,4.0,0.005,0.0007178489006960322
73115.57788944723,376.63521971128546,4200,4.0,0.005,0.0007249673063485755
