cycle,stress,F2_actual,d1,Cr,wear_depth
0.0,123.80952380952381,3200,10.0,0.005,1.7828571428571428e-06
753.7688442211055,123.73121838733663,3200,10.0,0.005,3.5645866876347904e-06
1507.537688442211,123.65257229379971,3200,10.0,0.005,5.3451837286655065e-06
2261.3065326633164,123.57325258524655,3200,10.0,0.005,7.124638565893057e-06
3015.075376884422,123.49294159808443,3200,10.0,0.005,8.902936924905473e-06
3768.8442211055276,123.41134415457684,3200,10.0,0.005,1.068006028073138e-05
4522.613065326633,123.32819425856357,3200,10.0,0.005,1.2455986278054695e-05
5276.381909547738,123.24326112923507,3200,10.0,0.005,1.423068923831568e-05
6030.150753768844,123.15635443609256,3200,10.0,0.005,1.6004140742195413e-05
6783.91959798995,123.06732861634613,3200,10.0,0.005,1.7776310274270798e-05
7537.688442211055,122.97608617681576,3200,10.0,0.005,1.9547165915216944e-05
8291.45728643216,122.88257990543633,3200,10.0,0.005,2.1316675065855226e-05
9045.226130653265,122.78681394220156,3200,10.0,0.005,2.3084805186622927e-05
9798.994974874371,122.68884368525354,3200,10.0,0.005,2.4851524535690578e-05
10552.763819095477,122.58877453424861,3200,10.0,0.005,2.661680288898376e-05
11306.532663316582,122.48675949950413,3200,10.0,0.005,2.838061222577662e-05
12060.301507537688,122.38299573116014,3200,10.0,0.005,3.0142927364305326e-05
12814.070351758794,122.27772004708658,3200,10.0,0.005,3.1903726532983375e-05
13567.8391959799,122.17120356098039,3200,10.0,0.005,3.366299186426149e-05
14321.608040201005,122.06374553250666,3200,10.0,0.005,3.542070979992958e-05
15075.37688442211,121.95566657898507,3200,10.0,0.005,3.717687139866697e-05
15829.145728643216,121.84730140260639,3200,10.0,0.005,3.89314725388645e-05
16582.91457286432,121.73899119815177,3200,10.0,0.005,4.068451401211789e-05
17336.683417085427,121.63107591343633,3200,10.0,0.005,4.243600150527137e-05
18090.45226130653,121.52388653803838,3200,10.0,0.005,4.4185945471419124e-05
18844.22110552764,121.41773759523477,3200,10.0,0.005,4.59343608927905e-05
