cycle,stress,F2_actual,d1,Cr,wear_depth
41457.2864321608,59.999501997853265,1400,10.0,0.007,2.1599156930673095e-05
42211.05527638191,59.94500149093445,1400,10.0,0.007,2.1976810440065983e-05
42964.824120603014,59.88861387240754,1400,10.0,0.007,2.235410870746215e-05
43718.59296482412,59.830549580351864,1400,10.0,0.007,2.2731041169818368e-05
44472.36180904522,59.771057085988524,1400,10.0,0.007,2.3107598829460097e-05
45226.13065326633,59.71041725743628,1400,10.0,0.007,2.3483774458181947e-05
45979.89949748744,59.648936988586435,1400,10.0,0.007,2.385956276121004e-05
46733.668341708544,59.586942237617045,1400,10.0,0.007,2.4234960497307028e-05
47487.437185929644,59.524770633058836,1400,10.0,0.007,2.4609966552295297e-05
48241.20603015075,59.462763815134394,1400,10.0,0.007,2.4984581964330645e-05
48994.97487437186,59.401259686097504,1400,10.0,0.007,2.5358809900353058e-05
49748.74371859296,59.34058474536331,1400,10.0,0.007,2.5732655584248848e-05
50502.51256281407,59.281046683296935,1400,10.0,0.007,2.6106126178353617e-05
51256.281407035174,59.22292740166077,1400,10.0,0.007,2.647923062098408e-05
52010.05025125628,59.166476619042484,1400,10.0,0.007,2.6851979423684046e-05
52763.81909547738,59.111906206316064,1400,10.0,0.007,2.7224384432783837e-05
53517.58793969849,59.05938538062867,1400,10.0,0.007,2.75964585606818e-05
54271.3567839196,59.00903686693149,1400,10.0,0.007,2.7968215492943467e-05
55025.125628140704,58.96093411412498,1400,10.0,0.007,2.8339669377862456e-05
55778.894472361804,58.915099628966836,1400,10.0,0.007,2.8710834505524946e-05
56532.66331658291,58.87150446553571,1400,10.0,0.007,2.9081724983657822e-05
57286.43216080402,58.83006888183145,1400,10.0,0.007,2.945235441761336e-05
58040.20100502513,58.790664148617935,1400,10.0,0.007,2.9822735601749652e-05
58793.96984924623,58.753115469477066,1400,10.0,0.007,3.0192880229207358e-05
59547.738693467334,58.717205945836426,1400,10.0,0.007,3.056279862666613e-05
60301.50753768844,58.68268149702918,1400,10.0,0.007,3.093249952009741e-05
61055.27638190954,58.649256623781035,1400,10.0,0.007,3.130198983682723e-05
61809.04522613065,58.61662088438712,1400,10.0,0.007,3.167127454839887e-05
62562.81407035176,58.58444593667519,1400,10.0,0.007,3.2040356557799926e-05
63316.582914572864,58.55239298601762,1400,10.0,0.007,3.2409236633611835e-05
64070.351758793964,58.52012047044345,1400,10.0,0.007,3.2777913392575626e-05
64824.12060301507,58.487291808524105,1400,10.0,0.007,3.314638333096933e-05
65577.88944723617,58.453583034282055,1400,10.0,0.007,3.35146409040853e-05
66331.65829145728,58.418690145934406,1400,10.0,0.007,3.388267865200469e-05
67085.42713567839,58.38233600177501,1400,10.0,0.007,3.425048736881587e-05
67839.1959798995,58.344276606770805,1400,10.0,0.007,3.4618056311438524e-05
68592.9648241206,58.304306647269485,1400,10.0,0.007,3.498537344331632e-05
69346.73366834171,58.26226414827053,1400,10.0,0.007,3.535242570745043e-05
70100.50251256282,58.21803414761595,1400,10.0,0.007,3.571919932258041e-05
70854.27135678392,58.171551303756054,1400,10.0,0.007,3.608568009579407e-05
71608.04020100502,58.12280137793697,1400,10.0,0.007,3.645185374447507e-05
72361.80904522612,58.071821557188066,1400,10.0,0.007,3.681770622028536e-05
73115.57788944723,58.01869961078297,1400,10.0,0.007,3.718322402783329e-05
73869.34673366834,57.963571899308555,1400,10.0,0.007,3.7548394530798934e-05
74623.11557788945,57.90662028150376,1400,10.0,0.007,3.7913206238572404e-05
75376.88442211055,57.84806798903246,1400,10.0,0.007,3.8277649066903306e-05
76130.65326633166,57.788174562765626,1400,10.0,0.007,3.864171456664873e-05
76884.42211055275,57.72722996543686,1400,10.0,0.007,3.900539611543098e-05
77638.19095477386,57.66554800421775,1400,10.0,0.007,3.936868906785755e-05
78391.95979899497,57.60345921241345,1400,10.0,0.007,3.9731590860895756e-05
79145.72864321608,57.54130335174774,1400,10.0,0.007,4.009410107201177e-05
79899.49748743718,57.4794217053137,1400,10.0,0.007,4.045622142875524e-05
80653.26633165829,57.41814933601386,1400,10.0,0.007,4.081795576957213e-05
81407.0351758794,57.35780748609744,1400,10.0,0.007,4.117930995673454e-05
82160.8040201005,57.29869629020088,1400,10.0,0.007,4.1540291743362804e-05
82914.5728643216,57.24108796718693,1400,10.0,0.007,4.190091059755608e-05
83668.3417085427,57.185220645216496,1400,10.0,0.007,4.226117748762094e-05
84422.11055276381,57.13129296012339,1400,10.0,0.007,4.262110463326972e-05
85175.87939698492,57.079459549620715,1400,10.0,0.007,4.298070522843233e-05
85929.64824120603,57.02982754554702,1400,10.0,0.007,4.333999314196928e-05
86683.41708542714,56.98245414372095,1400,10.0,0.007,4.369898260307472e-05
87437.18592964824,56.93734530652902,1400,10.0,0.007,4.4057687878505853e-05
88190.95477386934,56.8944556276767,1400,10.0,0.007,4.441612294896022e-05
88944.72361809044,56.853689362170705,1400,10.0,0.007,4.477430119194189e-05
89698.49246231155,56.81490259816873,1400,10.0,0.007,4.5132235078310355e-05
90452.26130653266,56.77790652143095,1400,10.0,0.007,4.548993588939537e-05
91206.03015075377,56.742471698323605,1400,10.0,0.007,4.584741346109481e-05
91959.79899497487,56.70833328022037,1400,10.0,0.007,4.62046759607602e-05
92713.56783919598,56.67519701124631,1400,10.0,0.007,4.656172970193105e-05
93467.33668341709,56.642745903086784,1400,10.0,0.007,4.69185790011205e-05
94221.10552763818,56.61064742545201,1400,10.0,0.007,4.727522607990085e-05
94974.87437185929,56.57856104909083,1400,10.0,0.007,4.763167101451012e-05
95728.6432160804,56.54614597025057,1400,10.0,0.007,4.79879117341227e-05
96482.4120603015,56.51306884136354,1400,10.0,0.007,4.8343944067823294e-05
97236.18090452261,56.47901133259974,1400,10.0,0.007,4.869976183921867e-05
97989.94974874372,56.443677352761895,1400,10.0,0.007,4.905535700654107e-05
98743.71859296483,56.40679976572627,1400,10.0,0.007,4.941071984506515e-05
99497.48743718592,56.368146450075486,1400,10.0,0.007,4.976583916770063e-05
100251.25628140703,56.32752556446875,1400,10.0,0.007,5.0120702578756784e-05
101005.02512562813,56.28478989931127,1400,10.0,0.007,5.047529675512244e-05
101758.79396984924,56.239840216010926,1400,10.0,0.007,5.082960774848331e-05
102512.56281407035,56.192627498075716,1400,10.0,0.007,5.1183621301721186e-05
103266.33165829146,56.143154062988685,1400,10.0,0.007,5.153732317231801e-05
104020.10050251256,56.0914735096388,1400,10.0,0.007,5.1890699455428736e-05
104773.86934673367,56.03768950250042,1400,10.0,0.007,5.224373689929449e-05
105527.63819095476,55.98195342014054,1400,10.0,0.007,5.259642320584137e-05
106281.40703517587,55.92446092139439,1400,10.0,0.007,5.294874730964616e-05
107035.17587939698,55.86544750710115,1400,10.0,0.007,5.3300699628940896e-05
107788.94472361809,55.80518317807604,1400,10.0,0.007,5.365227228296277e-05
108542.7135678392,55.74396631049568,1400,10.0,0.007,5.400345927071889e-05
109296.4824120603,55.68211688762548,1400,10.0,0.007,5.4354256607110935e-05
110050.25125628141,55.61996924141872,1400,10.0,0.007,5.470466241333187e-05
110804.0201005025,55.55786446863418,1400,10.0,0.007,5.505467695948427e-05
111557.78894472361,55.496142693503266,1400,10.0,0.007,5.540430265845334e-05
112311.55778894472,55.43513535245753,1400,10.0,0.007,5.575354401117382e-05
113065.32663316582,55.375157675927575,1400,10.0,0.007,5.6102407504532166e-05
113819.09547738693,55.31650153775379,1400,10.0,0.007,5.645090146422001e-05
114572.86432160804,55.25942883441083,1400,10.0,0.007,5.67990358658768e-05
115326.63316582915,55.204165544229326,1400,10.0,0.007,5.714682210880545e-05
116080.40201005025,55.1508966013735,1400,10.0,0.007,5.74942727573941e-05
116834.17085427135,55.0997617008521,1400,10.0,0.007,5.7841401256109466e-05
117587.93969849245,55.05085212972011,1400,10.0,0.007,5.81882216245267e-05
118341.70854271356,55.004208696351675,1400,10.0,0.007,5.8534748139313716e-05
119095.47738693467,54.95982080475541,1400,10.0,0.007,5.8880995010383676e-05
119849.24623115578,54.917626694930775,1400,10.0,0.007,5.922697605856174e-05
120603.01507537688,54.877514843812634,1400,10.0,0.007,5.9572704402077755e-05
121356.78391959799,54.83932649502589,1400,10.0,0.007,5.9918192158996415e-05
122110.55276381908,54.802859260065745,1400,10.0,0.007,6.026345017233483e-05
122864.32160804019,54.7678717092158,1400,10.0,0.007,6.060848776410289e-05
123618.0904522613,54.73408884806469,1400,10.0,0.007,6.09533125238457e-05
124371.8592964824,54.70120835539397,1400,10.0,0.007,6.129793013648469e-05
125125.62814070351,54.66890744093878,1400,10.0,0.007,6.16423442533626e-05
125879.39698492462,54.63685016746195,1400,10.0,0.007,6.19865564094176e-05
126633.16582914573,54.60469507105,1400,10.0,0.007,6.233056598836522e-05
127386.93467336684,54.57210290677459,1400,10.0,0.007,6.26743702366779e-05
128140.70351758793,54.538744344019015,1400,10.0,0.007,6.301796432604521e-05
128894.47236180904,54.504307436911766,1400,10.0,0.007,6.336134146289776e-05
129648.24120603014,54.46850470040984,1400,10.0,0.007,6.370449304251034e-05
130402.01005025125,54.431079631520056,1400,10.0,0.007,6.404740884418892e-05
131155.77889447234,54.39181252773348,1400,10.0,0.007,6.439007726311364e-05
131909.54773869345,54.35052547068881,1400,10.0,0.007,6.473248557357899e-05
132663.31658291456,54.307086362017294,1400,10.0,0.007,6.50746202176597e-05
133417.08542713567,54.261411919821064,1400,10.0,0.007,6.541646711275456e-05
134170.85427135677,54.21346956781393,1400,10.0,0.007,6.57580119710318e-05
134924.62311557788,54.163278174271646,1400,10.0,0.007,6.60992406235297e-05
135678.391959799,54.11090762402986,1400,10.0,0.007,6.64401393415611e-05
136432.1608040201,54.0564772332382,1400,10.0,0.007,6.67806951481305e-05
137185.9296482412,54.00015304282976,1400,10.0,0.007,6.712089611230032e-05
137939.6984924623,53.94214405210012,1400,10.0,0.007,6.746073161982856e-05
138693.46733668342,53.882697477832274,1400,10.0,0.007,6.78001926139389e-05
139447.23618090453,53.822093146507804,1400,10.0,0.007,6.81392718007619e-05
140201.00502512563,53.76063714680991,1400,10.0,0.007,6.84779638147868e-05
140954.77386934674,53.69865488640275,1400,10.0,0.007,6.881626534057113e-05
141708.54271356785,53.636483710484995,1400,10.0,0.007,6.915417518794718e-05
142462.31155778893,53.574465249556106,1400,10.0,0.007,6.949169431901938e-05
143216.08040201003,53.51293766997616,1400,10.0,0.007,6.982882582634024e-05
143969.84924623114,53.45222800310514,1400,10.0,0.007,7.01655748627598e-05
144723.61809045225,53.39264472702504,1400,10.0,0.007,7.050194852454006e-05
145477.38693467336,53.33447076911896,1400,10.0,0.007,7.083795569038551e-05
146231.15577889446,53.27795708823406,1400,10.0,0.007,7.117360682004139e-05
146984.92462311557,53.22331698200908,1400,10.0,0.007,7.150891371702804e-05
147738.69346733668,53.170721248496875,1400,10.0,0.007,7.184388926089357e-05
148492.46231155779,53.12029431183447,1400,10.0,0.007,7.217854711505813e-05
149246.2311557789,53.0721113998445,1400,10.0,0.007,7.251290141687715e-05
150000.0,53.026196837590724,1400,10.0,0.007,7.284696645695398e-05
