cycle,stress,F2_actual,d1,Cr,wear_depth
0.0,254.4642857142857,1800,4.0,0.011,2.0611607142857142e-06
753.7688442211055,254.28749680322557,1800,4.0,0.011,4.120889438391841e-06
1507.537688442211,254.1103672208157,1800,4.0,0.011,6.179183412880447e-06
2261.3065326633164,253.93256402338963,1800,4.0,0.011,8.236037181469902e-06
3015.075376884422,253.75376954735458,1800,4.0,0.011,1.0291442714803473e-05
3768.8442211055276,253.57368861497403,1800,4.0,0.011,1.2345389592584764e-05
4522.613065326633,253.39205523008783,1800,4.0,0.011,1.4397865239948475e-05
5276.381909547738,253.20863861188639,1800,4.0,0.011,1.6448855212704753e-05
6030.150753768844,253.02324842987096,1800,4.0,0.011,1.8498343524986707e-05
6783.91959798995,252.83573912125158,1800,4.0,0.011,2.0546313011868845e-05
7537.688442211055,252.64601319284827,1800,4.0,0.011,2.2592745718730916e-05
8291.45728643216,252.4540234325959,1800,4.0,0.011,2.463762330853494e-05
9045.226130653265,252.2597739804882,1800,4.0,0.011,2.6680927477776897e-05
9798.994974874371,252.0633202346673,1800,4.0,0.011,2.8722640371677703e-05
10552.763819095477,251.8647675947894,1800,4.0,0.011,3.07627449891955e-05
11306.532663316582,251.66426907117196,1800,4.0,0.011,3.280122556867199e-05
12060.301507537688,251.46202181395503,1800,4.0,0.011,3.483806794536503e-05
12814.070351758794,251.25826264100854,1800,4.0,0.011,3.6873259872757195e-05
13567.8391959799,251.0532626660294,1800,4.0,0.011,3.8906791300352035e-05
14321.608040201005,250.84732114868274,1800,4.0,0.011,4.093865460165637e-05
15075.37688442211,250.64075870628824,1800,4.0,0.011,4.2968844747177305e-05
15829.145728643216,250.4339100410366,1800,4.0,0.011,4.49973594185097e-05
16582.91457286432,250.22711634770909,1800,4.0,0.011,4.7024199060926145e-05
17336.683417085427,250.02071757412068,1800,4.0,0.011,4.904936687327652e-05
18090.45226130653,249.8150447098498,1800,4.0,0.011,5.10728687354263e-05
18844.22110552764,249.61041227817324,1800,4.0,0.011,5.309471307487951e-05
19597.989949748742,249.40711120151786,1800,4.0,0.011,5.5114910675611806e-05
20351.75879396985,249.20540220226655,1800,4.0,0.011,5.7133474433450164e-05
21105.527638190953,249.00550988861278,1800,4.0,0.011,5.915041906354793e-05
21859.29648241206,248.80761765961788,1800,4.0,0.011,6.116576076659084e-05
