cycle,stress,F2_actual,d1,Cr,wear_depth
0.0,214.8809523809524,3800,10.0,0.011,3.6744642857142864e-06
753.7688442211055,214.73400015330938,3800,10.0,0.011,7.346415688335877e-06
1507.537688442211,214.5867072543166,3800,10.0,0.011,1.1015848382384691e-05
2261.3065326633164,214.4387407403076,3800,10.0,0.011,1.468275084904395e-05
3015.075376884422,214.28978294768962,3800,10.0,0.011,1.834710613744944e-05
3768.8442211055276,214.13953869872617,3800,10.0,0.011,2.200889224919766e-05
4522.613065326633,213.98774199725707,3800,10.0,0.011,2.5668082637350754e-05
5276.381909547738,213.8341620624727,3800,10.0,0.011,2.9324646808619037e-05
6030.150753768844,213.67860856387435,3800,10.0,0.011,3.297855101506129e-05
6783.91959798995,213.52093593867207,3800,10.0,0.011,3.662975901961258e-05
7537.688442211055,213.36104669368584,3800,10.0,0.011,4.027823291807461e-05
8291.45728643216,213.19889361685057,3800,10.0,0.011,4.392393399892275e-05
9045.226130653265,213.03448084815994,3800,10.0,0.011,4.756682362142629e-05
9798.994974874371,212.8678637857561,3800,10.0,0.011,5.1206864092162715e-05
10552.763819095477,212.69914782929533,3800,10.0,0.011,5.484401952004367e-05
11306.532663316582,212.52848598909495,3800,10.0,0.011,5.847825663045719e-05
12060.301507537688,212.35607541529512,3800,10.0,0.011,6.210954552005874e-05
12814.070351758794,212.1821529257657,3800,10.0,0.011,6.573786033508934e-05
13567.8391959799,212.00698963420365,3800,10.0,0.011,6.936317985783423e-05
14321.608040201005,211.83088480027408,3800,10.0,0.011,7.298548798791892e-05
15075.37688442211,211.65415904129665,3800,10.0,0.011,7.66047741075251e-05
15829.145728643216,211.4771470594621,3800,10.0,0.011,8.02210333222419e-05
16582.91457286432,211.30019004955167,3800,10.0,0.011,8.383426657208923e-05
17336.683417085427,211.12362795938034,3800,10.0,0.011,8.744448061019464e-05
18090.45226130653,210.94779177852655,3800,10.0,0.011,9.105168784960744e-05
18844.22110552764,210.7729960302671,3800,10.0,0.011,9.465590608172501e-05
19597.989949748742,210.5995316370288,3800,10.0,0.011,9.825715807271821e-05
20351.75879396985,210.42765932119457,3800,10.0,0.011,0.00010185547104711064
21105.527638190953,210.2576036909579,3800,10.0,0.011,0.00010545087607022602
21859.29648241206,210.08954814538006,3800,10.0,0.011,0.00010904340734351202
22613.065326633165,209.92363071422315,3800,10.0,0.011,0.00011263310142872523
23366.834170854272,209.75994092692545,3800,10.0,0.011,0.00011621999641857565
24120.603015075376,209.59851778174365,3800,10.0,0.011,0.00011980413107264347
24874.37185929648,209.43934886112842,3800,10.0,0.011,0.00012338554393816876
25628.140703517587,209.2823706134003,3800,10.0,0.011,0.0001269642724756579
26381.90954773869,209.1274697943363,3800,10.0,0.011,0.00013054035220914104
27135.6783919598,208.97448603596646,3800,10.0,0.011,0.00013411381592035607
27889.447236180902,208.82321548431145,3800,10.0,0.011,0.00013768469290513779
28643.21608040201,208.67341542354265,3800,10.0,0.011,0.00014125300830888037
29396.984924623113,208.52480978167276,3800,10.0,0.011,0.00014481878255614698
30150.75376884422,208.37709539288701,3800,10.0,0.011,0.00014838203088736535
30904.522613065325,208.2299488744625,3800,10.0,0.011,0.00015194276301311866
31658.291457286432,208.08303396228123,3800,10.0,0.011,0.00015550098289387367
32412.060301507536,207.93600913854118,3800,10.0,0.011,0.00015905668865014272
33165.82914572864,207.78853537864,3800,10.0,0.011,0.00016260987260511745
33919.59798994975,207.64028384150376,3800,10.0,0.011,0.00016616052145880717
34673.366834170854,207.4909433289159,3800,10.0,0.011,0.00016970861658973163
35427.13567839196,207.3402273446409,3800,10.0,0.011,0.000173254134477325
36180.90452261306,207.18788059321594,3800,10.0,0.011,0.00017679704723546898
36934.67336683417,207.03368477099374,3800,10.0,0.011,0.00018033732324505296
37688.44221105528,206.87746351807507,3800,10.0,0.011,0.00018387492787121204
38442.21105527638,206.71908641880168,3800,10.0,0.011,0.00018740982424897355
39195.979899497484,206.55847196006454,3800,10.0,0.011,0.00019094197411949066
39949.74874371859,206.39558938032218,3800,10.0,0.011,0.00019447133869789418
40703.5175879397,206.23045936738575,3800,10.0,0.011,0.00019799787955307647
41457.2864321608,206.06315358914307,3800,10.0,0.011,0.00020152155947945083
42211.05527638191,205.89379306786674,3800,10.0,0.011,0.00020504234334091135
42964.824120603014,205.72254543498235,3800,10.0,0.011,0.00020856019886784954
43718.59296482412,205.54962112856913,3800,10.0,0.011,0.00021207509738914806
44472.36180904522,205.3752686198483,3800,10.0,0.011,0.00021558701448254748
45226.13065326633,205.19976877693858,3800,10.0,0.011,0.00021909593052863314
45979.89949748744,205.02342849373122,3800,10.0,0.011,0.00022260183115587595
46733.668341708544,204.84657372840434,3800,10.0,0.011,0.00022610470756663167
47487.437185929644,204.66954210948862,3800,10.0,0.011,0.00022960455673670392
48241.20603015075,204.4926752772067,3800,10.0,0.011,0.00023310138148394414
