cycle,stress,F2_actual,d1,Cr,wear_depth
0.0,89.28571428571428,3400,17.0,0.007,1.3660714285714286e-06
753.7688442211055,89.23343183552996,3400,17.0,0.007,2.731342935655037e-06
1507.537688442211,89.18080871399592,3400,17.0,0.007,4.0958093089791744e-06
2261.3065326633164,89.12751197744562,3400,17.0,0.007,5.459460242234092e-06
3015.075376884422,89.07322396228638,3400,17.0,0.007,6.822280568857074e-06
3768.8442211055276,89.01764949078166,3400,17.0,0.007,8.184250606066033e-06
4522.613065326633,88.96052256677127,3400,17.0,0.007,9.545346601337635e-06
5276.381909547738,88.90161240944563,3400,17.0,0.007,1.0905541271202153e-05
6030.150753768844,88.84072868830599,3400,17.0,0.007,1.2264804420133235e-05
6783.91959798995,88.77772584056244,3400,17.0,0.007,1.3623103625493841e-05
7537.688442211055,88.71250637303493,3400,17.0,0.007,1.4980404973001276e-05
8291.45728643216,88.6450230736584,3400,17.0,0.007,1.633667382602825e-05
9045.226130653265,88.57528008242649,3400,17.0,0.007,1.7691875611289374e-05
9798.994974874371,88.50333279748135,3400,17.0,0.007,1.9045976603090838e-05
10552.763819095477,88.42928661847928,3400,17.0,0.007,2.0398944688353572e-05
11306.532663316582,88.35329455573768,3400,17.0,0.007,2.175075009505636e-05
12060.301507537688,88.27555375939654,3400,17.0,0.007,2.3101366067575125e-05
12814.070351758794,88.19630104732585,3400,17.0,0.007,2.4450769473599213e-05
13567.8391959799,88.11580753322255,3400,17.0,0.007,2.5798941328857516e-05
14321.608040201005,88.03437247675168,3400,17.0,0.007,2.7145867227751818e-05
15075.37688442211,87.95231649523298,3400,17.0,0.007,2.8491537670128884e-05
15829.145728643216,87.86997429085716,3400,17.0,0.007,2.9835948276778998e-05
16582.91457286432,87.78768705840541,3400,17.0,0.007,3.11790998887726e-05
17336.683417085427,87.70579474569284,3400,17.0,0.007,3.2520998548381704e-05
18090.45226130653,87.62462834229777,3400,17.0,0.007,3.386165536201886e-05
18844.22110552764,87.54450237149702,3400,17.0,0.007,3.520108624830276e-05
19597.989949748742,87.46570775571745,3400,17.0,0.007,3.653931157696524e-05
20351.75879396985,87.38850521734194,3400,17.0,0.007,3.7876355706790575e-05
21105.527638190953,87.31311936456396,3400,17.0,0.007,3.9212246433068406e-05
21859.29648241206,87.23973359644489,3400,17.0,0.007,4.0547014357094015e-05
22613.065326633165,87.16848594274668,3400,17.0,0.007,4.188069219201804e-05
23366.834170854272,87.0994659329077,3400,17.0,0.007,4.321331402079153e-05
24120.603015075376,87.03271256518462,3400,17.0,0.007,4.454491452303885e-05
24874.37185929648,86.96821342202813,3400,17.0,0.007,4.5875528188395884e-05
25628.140703517587,86.90590495175876,3400,17.0,0.007,4.7205188534157795e-05
26381.90954773869,86.84567391015345,3400,17.0,0.007,4.853392734498314e-05
27135.6783919598,86.78735992924234,3400,17.0,0.007,4.986177395190055e-05
27889.447236180902,86.73075915504604,3400,17.0,0.007,5.118875456697275e-05
28643.21608040201,86.67562887173597,3400,17.0,0.007,5.2514891688710316e-05
29396.984924623113,86.6216930073248,3400,17.0,0.007,5.3840203591722385e-05
30150.75376884422,86.56864839599778,3400,17.0,0.007,5.516470391218115e-05
30904.522613065325,86.51617165503198,3400,17.0,0.007,5.648840133850314e-05
31658.291457286432,86.46392652030944,3400,17.0,0.007,5.7811299414263876e-05
32412.060301507536,86.4115714740281,3400,17.0,0.007,5.9133396457816505e-05
33165.82914572864,86.35876749158562,3400,17.0,0.007,6.0454685600437765e-05
33919.59798994975,86.30518573190811,3400,17.0,0.007,6.177515494213596e-05
34673.366834170854,86.25051499677899,3400,17.0,0.007,6.309478782158667e-05
35427.13567839196,86.19446878996273,3400,17.0,0.007,6.44135631940731e-05
36180.90452261306,86.13679181599647,3400,17.0,0.007,6.573145610885785e-05
36934.67336683417,86.07726577123302,3400,17.0,0.007,6.704843827515771e-05
37688.44221105528,86.01571429577308,3400,17.0,0.007,6.836447870388305e-05
38442.21105527638,85.95200697395836,3400,17.0,0.007,6.967954441058461e-05
39195.979899497484,85.88606229267995,3400,17.0,0.007,7.099360116366262e-05
39949.74874371859,85.81784949039633,3400,17.0,0.007,7.230661426086569e-05
40703.5175879397,85.74738925491859,3400,17.0,0.007,7.361854931646594e-05
41457.2864321608,85.67475325413466,3400,17.0,0.007,7.49293730412542e-05
42211.05527638191,85.60006251031707,3400,17.0,0.007,7.623905399766205e-05
42964.824120603014,85.52348465489138,3400,17.0,0.007,7.754756331288189e-05
43718.59296482412,85.44523012593692,3400,17.0,0.007,7.885487533380872e-05
44472.36180904522,85.36554739467479,3400,17.0,0.007,8.016096820894724e-05
45226.13065326633,85.28471732922377,3400,17.0,0.007,8.146582438408436e-05
45979.89949748744,85.20304682347515,3400,17.0,0.007,8.276943100048353e-05
46733.668341708544,85.12086183560699,3400,17.0,0.007,8.407178018656832e-05
47487.437185929644,85.03849999414999,3400,17.0,0.007,8.537286923647881e-05
48241.20603015075,84.95630293932678,3400,17.0,0.007,8.66727006714505e-05
48994.97487437186,84.8746085733911,3400,17.0,0.007,8.79712821826234e-05
49748.74371859296,84.79374339575813,3400,17.0,0.007,8.926862645657849e-05
50502.51256281407,84.71401509679296,3400,17.0,0.007,9.056475088755943e-05
51256.281407035174,84.63570557825803,3400,17.0,0.007,9.185967718290677e-05
52010.05025125628,84.55906455874097,3400,17.0,0.007,9.315343087065551e-05
52763.81909547738,84.48430390911577,3400,17.0,0.007,9.444604072046499e-05
53517.58793969849,84.41159284652959,3400,17.0,0.007,9.573753809101689e-05
54271.3567839196,84.34105409593363,3400,17.0,0.007,9.702795621868467e-05
55025.125628140704,84.27276110622834,3400,17.0,0.007,9.831732946360996e-05
55778.894472361804,84.2067363841714,3400,17.0,0.007,9.960569253028779e-05
56532.66331658291,84.1429509838415,3400,17.0,0.007,0.00010089307968034056
57286.43216080402,84.08132516323846,3400,17.0,0.007,0.0001021795239553381
58040.20100502513,84.02173019312617,3400,17.0,0.007,0.00010346505642729293
58793.96984924623,83.96399127708654,3400,17.0,0.007,0.00010474970549383236
59547.738693467334,83.90789151654711,3400,17.0,0.007,0.00010603349623403553
60301.50753768844,83.85317683084108,3400,17.0,0.007,0.0001073164498395474
61055.27638190954,83.79956172069416,3400,17.0,0.007,0.00010859858313387401
61809.04522613065,83.74673574440145,3400,17.0,0.007,0.00010987990819076335
