cycle,stress,F2_actual,d1,Cr,wear_depth
0.0,50.07002801120448,2200,17.0,0.005,4.956932773109243e-07
753.7688442211055,50.04730512353862,2200,17.0,0.005,9.911615980339567e-07
1507.537688442211,50.024241564523074,2200,17.0,0.005,1.486401589522735e-06
2261.3065326633164,50.00050439049126,2200,17.0,0.005,1.981406582988598e-06
3015.075376884422,49.97577593785048,2200,17.0,0.005,2.4761667647733176e-06
3768.8442211055276,49.94976102886423,2200,17.0,0.005,2.9706693989590733e-06
4522.613065326633,49.92219366737231,2200,17.0,0.005,3.4648991162660592e-06
5276.381909547738,49.89284307256515,2200,17.0,0.005,3.9588382626844545e-06
6030.150753768844,49.86151891394399,2200,17.0,0.005,4.4524672999325e-06
6783.91959798995,49.82807562871891,2200,17.0,0.005,4.945765248656817e-06
7537.688442211055,49.79241572370989,2200,17.0,0.005,5.438710164321545e-06
8291.45728643216,49.754491986851804,2200,17.0,0.005,5.931279634991377e-06
9045.226130653265,49.714308558138384,2200,17.0,0.005,6.4234512897169475e-06
9798.994974874371,49.67192083571172,2200,17.0,0.005,6.915203305990494e-06
10552.763819095477,49.62743421922812,2200,17.0,0.005,7.4065149047608524e-06
11306.532663316582,49.581001719005,2200,17.0,0.005,7.897366821779002e-06
12060.301507537688,49.532820485182334,2200,17.0,0.005,8.387741744582308e-06
12814.070351758794,49.48312733563011,2200,17.0,0.005,8.877624705205046e-06
13567.8391959799,49.43219338404529,2200,17.0,0.005,9.367003419707094e-06
14321.608040201005,49.38031789009289,2200,17.0,0.005,9.855868566819013e-06
15075.37688442211,49.32782147109266,2200,17.0,0.005,1.034421399938283e-05
15829.145728643216,49.27503882923533,2200,17.0,0.005,1.0832036883792259e-05
16582.91457286432,49.22231115930206,2200,17.0,0.005,1.131933776426935e-05
17336.683417085427,49.169978409107955,2200,17.0,0.005,1.1806120550519518e-05
18090.45226130653,49.11837156823137,2200,17.0,0.005,1.229239242904501e-05
18844.22110552764,49.067805159949096,2200,17.0,0.005,1.2778163700128506e-05
19597.989949748742,49.01857010668798,2200,17.0,0.005,1.3263447544184717e-05
20351.75879396985,48.97092713083096,2200,17.0,0.005,1.3748259722779944e-05
21105.527638190953,48.92510084057146,2200,17.0,0.005,1.4232618221101602e-05
21859.29648241206,48.88127463497086,2200,17.0,0.005,1.4716542839987814e-05
22613.065326633165,48.839586543791135,2200,17.0,0.005,1.5200054746771346e-05
23366.834170854272,48.80012609647063,2200,17.0,0.005,1.5683175995126406e-05
24120.603015075376,48.76293229126602,2200,17.0,0.005,1.616592902480994e-05
24874.37185929648,48.727992710627994,2200,17.0,0.005,1.664833615264516e-05
25628.140703517587,48.69524380287709,2200,17.0,0.005,1.7130419066293643e-05
26381.90954773869,48.66457232379025,2200,17.0,0.005,1.7612198332299165e-05
27135.6783919598,48.63581790539764,2200,17.0,0.005,1.80936929295626e-05
27889.447236180902,48.60877669371982,2200,17.0,0.005,1.8574919818830426e-05
28643.21608040201,48.58320597292821,2200,17.0,0.005,1.9055893557962414e-05
29396.984924623113,48.55882967103551,2200,17.0,0.005,1.9536625971705667e-05
30150.75376884422,48.53534462222697,2200,17.0,0.005,2.0017125883465715e-05
30904.522613065325,48.51242744377964,2200,17.0,0.005,2.0497398915159132e-05
31658.291457286432,48.489741871575575,2200,17.0,0.005,2.0977447359687732e-05
32412.060301507536,48.46694638781272,2200,17.0,0.005,2.1457270128927078e-05
33165.82914572864,48.443701967888714,2200,17.0,0.005,2.1936862778409176e-05
33919.59798994975,48.41967977072968,2200,17.0,0.005,2.24162176081394e-05
34673.366834170854,48.39456859811904,2200,17.0,0.005,2.289532383726078e-05
