variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_variant,shape_variant,mean_k_factor,min_k_factor,max_k_factor,mean_raw_k_factor,mean_k_log_std
T3_fixed_k,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.05196594592314578,42568.969250762966,42449.22900678442,119.74024397854373,0.002820787250562462,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0,1.0,1.0,1.0,0.0
T4_dynk_s0p25_c0p05,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04062738377662363,41884.25506925202,42449.22900678442,564.9739375323988,0.013309403980979307,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0158891779850636,0.9994981582434183,1.034557658755134,1.0178951410427686,0.9500558050882687
T4_dynk_s0p25_c0p1,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04062738377662363,41884.25506925202,42449.22900678442,564.9739375323988,0.013309403980979307,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0158891779850636,0.9994981582434183,1.034557658755134,1.0178951410427686,0.9500558050882687
T4_dynk_s0p25_c0p15,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04062738377662363,41884.25506925202,42449.22900678442,564.9739375323988,0.013309403980979307,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0158891779850636,0.9994981582434183,1.034557658755134,1.0178951410427686,0.9500558050882687
T4_dynk_s0p25_c0p2,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04062738377662363,41884.25506925202,42449.22900678442,564.9739375323988,0.013309403980979307,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0158891779850636,0.9994981582434183,1.034557658755134,1.0178951410427686,0.9500558050882687
T4_dynk_s0p5_c0p05,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04073297994319849,41444.185085158446,42449.22900678442,1005.0439216259765,0.023676376347503178,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0264072678928506,0.9989963164868365,1.05,1.018222872859271,0.9503392031576811
T4_dynk_s0p5_c0p1,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04358937029231651,41226.394172223605,42449.22900678442,1222.8348345608174,0.02880699751614755,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0316641409831409,0.9989963164868365,1.069115317510268,1.0183633751085412,0.9504831629929814
T4_dynk_s0p5_c0p15,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04358937029231651,41226.394172223605,42449.22900678442,1222.8348345608174,0.02880699751614755,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0316641409831409,0.9989963164868365,1.069115317510268,1.0183633751085412,0.9504831629929814
T4_dynk_s0p5_c0p2,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04358937029231651,41226.394172223605,42449.22900678442,1222.8348345608174,0.02880699751614755,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0316641409831409,0.9989963164868365,1.069115317510268,1.0183633751085412,0.9504831629929814
T4_dynk_s0p75_c0p05,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.03996838881708995,41410.61067173267,42449.22900678442,1038.618335051753,0.02446730740117227,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0272353930980191,0.9984944747302549,1.05,1.018222872859271,0.9503392031576811
T4_dynk_s0p75_c0p1,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.051402759494566366,40611.53534700986,42449.22900678442,1837.693659774559,0.04329156742707507,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0469494070154204,0.9984944747302549,1.1,1.018598304697912,0.9507756820234186
T4_dynk_s0p75_c0p15,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.051666219542202865,40597.48168194035,42449.22900678442,1851.7473248440729,0.04362263739932988,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.047307933992547,0.9984944747302549,1.103672976265402,1.018598304697912,0.9507756820234186
T4_dynk_s0p75_c0p2,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.051666219542202865,40597.48168194035,42449.22900678442,1851.7473248440729,0.04362263739932988,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.047307933992547,0.9984944747302549,1.103672976265402,1.018598304697912,0.9507756820234186
T4_dynk_s1_c0p05,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.03924444328472657,41387.89689366413,42449.22900678442,1061.3321131202902,0.025002388452112133,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0277310231326884,0.9979926329736731,1.05,1.018222872859271,0.9503392031576811
T4_dynk_s1_c0p1,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.053534767456750475,40411.59955601879,42449.22900678442,2037.6294507656348,0.04800156559828146,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0520523067254424,0.9979926329736731,1.1,1.018693024365093,0.9509242719604777
T4_dynk_s1_c0p15,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.06102539391628627,39998.05395208184,42449.22900678442,2451.1750547025804,0.05774368844981431,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0625546199491693,0.9979926329736731,1.138230635020536,1.0188377815273586,0.9512261881408625
T4_dynk_s1_c0p2,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.06102539391628627,39998.05395208184,42449.22900678442,2451.1750547025804,0.05774368844981431,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0625546199491693,0.9979926329736731,1.138230635020536,1.0188377815273586,0.9512261881408625
