variant,test_case,seed_count,mean_predicted_life,true_life,mean_life_abs_error,mean_wear_mae_um,mean_k_factor
T4_dynk_s0p75_c0p15,Run11.xlsx,1,24285.24298094785,23918.706127369696,366.53685357815266,0.04188912798800873,0.9589137220298584
T4_dynk_s0p75_c0p15,Run25.xlsx,1,20820.382907528587,22834.36330453385,2013.9803970052635,0.22274551146776453,1.076700997958713
T4_dynk_s0p75_c0p15,Run28.xlsx,1,40597.48168194035,42449.22900678442,1851.7473248440729,0.051666219542202865,1.047307933992547
T4_dynk_s0p75_c0p15,Run4.xlsx,1,38642.228883012154,38722.98916828896,80.76028527680319,0.013086882415511,1.0047476682964853
T4_dynk_s0p75_c0p2,Run11.xlsx,1,24285.24298094785,23918.706127369696,366.53685357815266,0.04188912798800873,0.9589137220298584
T4_dynk_s0p75_c0p2,Run25.xlsx,1,20475.84479875801,22834.36330453385,2358.518505775839,0.24847443725880647,1.093361283000388
T4_dynk_s0p75_c0p2,Run28.xlsx,1,40597.48168194035,42449.22900678442,1851.7473248440729,0.051666219542202865,1.047307933992547
T4_dynk_s0p75_c0p2,Run4.xlsx,1,38642.228883012154,38722.98916828896,80.76028527680319,0.013086882415511,1.0047476682964853
T4_dynk_s1_c0p05,Run11.xlsx,1,24142.41098387452,23918.706127369696,223.70485650482442,0.039513360395044175,0.965248608870084
T4_dynk_s1_c0p05,Run25.xlsx,1,21737.743564456276,22834.36330453385,1096.6197400775745,0.14308741893482785,1.0359783541601717
T4_dynk_s1_c0p05,Run28.xlsx,1,41387.89689366413,42449.22900678442,1061.3321131202902,0.03924444328472657,1.0277310231326884
T4_dynk_s1_c0p05,Run4.xlsx,1,38578.917433685936,38722.98916828896,144.07173460302147,0.015097761622088333,1.0063302243953138
T4_dynk_s1_c0p1,Run11.xlsx,1,24597.55877022259,23918.706127369696,678.852642852893,0.07353391395738834,0.948480544680571
T4_dynk_s1_c0p1,Run25.xlsx,1,21140.20389480965,22834.36330453385,1694.1594097242014,0.206741882530065,1.0618449044641642
T4_dynk_s1_c0p1,Run28.xlsx,1,40411.59955601879,42449.22900678442,2037.6294507656348,0.053534767456750475,1.0520523067254424
