sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim,source_file,stress_source
2.98299884796,32424,54.0,1000.0,13.0,0.03,0.00306793,210.0,2e-06,Run10.xlsx,measured_cpress
3.04299879074,33076,55.0,1000.0,13.0,0.03,0.00310602,210.0,2e-06,Run10.xlsx,measured_cpress
3.10299873352,33728,56.0,1000.0,13.0,0.03,0.00314391,210.0,2e-06,Run10.xlsx,measured_cpress
3.1629986763,34380,57.0,1000.0,13.0,0.03,0.00318174,210.0,2e-06,Run10.xlsx,measured_cpress
3.2229988575,35033,58.0,1000.0,13.0,0.03,0.00321981,210.0,2e-06,Run10.xlsx,measured_cpress
3.28299880028,35685,59.0,1000.0,13.0,0.03,0.00324929,210.0,2e-06,Run10.xlsx,measured_cpress
3.34299874306,36337,60.0,1000.0,13.0,0.03,0.00328646,210.0,2e-06,Run10.xlsx,measured_cpress
3.40299868584,36989,61.0,1000.0,13.0,0.03,0.00332277,210.0,2e-06,Run10.xlsx,measured_cpress
3.46299886703,37641,62.0,1000.0,13.0,0.03,0.00335879,210.0,2e-06,Run10.xlsx,measured_cpress
3.52299880981,38293,44.9977,1000.0,13.0,0.03,0.0033946,210.0,2e-06,Run10.xlsx,measured_cpress
