sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim,source_file,stress_source
3.317564,54091,68.8,1000.0,8.0,0.008,0.00373,210.0,3e-06,Run3.xlsx,measured_cpress
3.367564,54906,68.6,1000.0,8.0,0.008,0.00377,210.0,3e-06,Run3.xlsx,measured_cpress
3.417564,55721,68.4,1000.0,8.0,0.008,0.00381,210.0,3e-06,Run3.xlsx,measured_cpress
3.467564,56536,68.3,1000.0,8.0,0.008,0.00385,210.0,3e-06,Run3.xlsx,measured_cpress
3.517565,57352,68.0,1000.0,8.0,0.008,0.0039,210.0,3e-06,Run3.xlsx,measured_cpress
3.567564,58167,67.8,1000.0,8.0,0.008,0.00394,210.0,3e-06,Run3.xlsx,measured_cpress
3.617564,58982,67.6,1000.0,8.0,0.008,0.00398,210.0,3e-06,Run3.xlsx,measured_cpress
3.667564,59797,67.4,1000.0,8.0,0.008,0.00402,210.0,3e-06,Run3.xlsx,measured_cpress
3.717564,60612,67.2,1000.0,8.0,0.008,0.00406,210.0,3e-06,Run3.xlsx,measured_cpress
3.767565,61428,67.1,1000.0,8.0,0.008,0.0041,210.0,3e-06,Run3.xlsx,measured_cpress
3.817564,62243,66.9,1000.0,8.0,0.008,0.00414,210.0,3e-06,Run3.xlsx,measured_cpress
3.867564,63058,66.7,1000.0,8.0,0.008,0.00419,210.0,3e-06,Run3.xlsx,measured_cpress
3.917564,63873,66.6,1000.0,8.0,0.008,0.00423,210.0,3e-06,Run3.xlsx,measured_cpress
3.967564,64689,66.4,1000.0,8.0,0.008,0.00427,210.0,3e-06,Run3.xlsx,measured_cpress
4.017564,65504,66.2,1000.0,8.0,0.008,0.00431,210.0,3e-06,Run3.xlsx,measured_cpress
4.067564,66319,66.1,1000.0,8.0,0.008,0.00435,210.0,3e-06,Run3.xlsx,measured_cpress
4.117565,67134,65.9,1000.0,8.0,0.008,0.00439,210.0,3e-06,Run3.xlsx,measured_cpress
4.167564,67949,65.7,1000.0,8.0,0.008,0.00443,210.0,3e-06,Run3.xlsx,measured_cpress
4.217565,68765,65.5,1000.0,8.0,0.008,0.00447,210.0,3e-06,Run3.xlsx,measured_cpress
4.267564,69580,65.4,1000.0,8.0,0.008,0.00451,210.0,3e-06,Run3.xlsx,measured_cpress
4.317564,70395,65.3,1000.0,8.0,0.008,0.00455,210.0,3e-06,Run3.xlsx,measured_cpress
4.367565,71210,65.1,1000.0,8.0,0.008,0.00459,210.0,3e-06,Run3.xlsx,measured_cpress
4.417564,72025,65.0,1000.0,8.0,0.008,0.00463,210.0,3e-06,Run3.xlsx,measured_cpress
4.467565,72841,64.9,1000.0,8.0,0.008,0.00467,210.0,3e-06,Run3.xlsx,measured_cpress
4.517564,73656,64.7,1000.0,8.0,0.008,0.00471,210.0,3e-06,Run3.xlsx,measured_cpress
4.567564,74471,64.6,1000.0,8.0,0.008,0.00475,210.0,3e-06,Run3.xlsx,measured_cpress
4.617565,75286,64.4,1000.0,8.0,0.008,0.00479,210.0,3e-06,Run3.xlsx,measured_cpress
4.667564,76102,64.3,1000.0,8.0,0.008,0.00483,210.0,3e-06,Run3.xlsx,measured_cpress
4.717565,76917,64.1,1000.0,8.0,0.008,0.00487,210.0,3e-06,Run3.xlsx,measured_cpress
4.767564,77732,64.0,1000.0,8.0,0.008,0.00491,210.0,3e-06,Run3.xlsx,measured_cpress
4.817564,78547,63.9,1000.0,8.0,0.008,0.00495,210.0,3e-06,Run3.xlsx,measured_cpress
4.867565,79362,63.8,1000.0,8.0,0.008,0.00499,210.0,3e-06,Run3.xlsx,measured_cpress
4.917564,80178,63.6,1000.0,8.0,0.008,0.00502,210.0,3e-06,Run3.xlsx,measured_cpress
4.967565,80993,63.6,1000.0,8.0,0.008,0.00506,210.0,3e-06,Run3.xlsx,measured_cpress
5.017564,81808,63.4,1000.0,8.0,0.008,0.0051,210.0,3e-06,Run3.xlsx,measured_cpress
