sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim,source_file,stress_source
0.0,0,126.732,2150.0,13.0,0.01,0.0,210.0,1e-06,Run9.xlsx,measured_cpress
0.000875000027008,5,126.732,2150.0,13.0,0.01,6.99633e-07,210.0,1e-06,Run9.xlsx,measured_cpress
0.0035468749702,19,126.579,2150.0,13.0,0.01,3.00258e-06,210.0,1e-06,Run9.xlsx,measured_cpress
0.0125644532964,68,126.488,2150.0,13.0,0.01,1.07654e-05,210.0,1e-06,Run9.xlsx,measured_cpress
0.0429987795651,234,125.877,2150.0,13.0,0.01,3.68446e-05,210.0,1e-06,Run9.xlsx,measured_cpress
0.102998778224,560,124.27,2150.0,13.0,0.01,8.77216e-05,210.0,1e-06,Run9.xlsx,measured_cpress
0.162998780608,886,122.625,2150.0,13.0,0.01,0.000137907,210.0,1e-06,Run9.xlsx,measured_cpress
0.222998782992,1212,121.164,2150.0,13.0,0.01,0.000187492,210.0,1e-06,Run9.xlsx,measured_cpress
0.282998770475,1538,120.056,2150.0,13.0,0.01,0.000225003,210.0,1e-06,Run9.xlsx,measured_cpress
0.34299877286,1864,118.647,2150.0,13.0,0.01,0.00027353,210.0,1e-06,Run9.xlsx,measured_cpress
0.402998775244,2190,117.162,2150.0,13.0,0.01,0.000321466,210.0,1e-06,Run9.xlsx,measured_cpress
0.462998777628,2516,115.741,2150.0,13.0,0.01,0.000368846,210.0,1e-06,Run9.xlsx,measured_cpress
0.52299875021,2842,114.284,2150.0,13.0,0.01,0.000415649,210.0,1e-06,Run9.xlsx,measured_cpress
0.582998752594,3168,113.131,2150.0,13.0,0.01,0.000461889,210.0,1e-06,Run9.xlsx,measured_cpress
0.642998754978,3495,111.919,2150.0,13.0,0.01,0.000507536,210.0,1e-06,Run9.xlsx,measured_cpress
0.702998757362,3821,110.587,2150.0,13.0,0.01,0.000552738,210.0,1e-06,Run9.xlsx,measured_cpress
0.762998759747,4147,109.453,2150.0,13.0,0.01,0.000587022,210.0,1e-06,Run9.xlsx,measured_cpress
0.822998762131,4473,108.287,2150.0,13.0,0.01,0.000631349,210.0,1e-06,Run9.xlsx,measured_cpress
0.882998764515,4799,107.024,2150.0,13.0,0.01,0.000675105,210.0,1e-06,Run9.xlsx,measured_cpress
0.942998766899,5125,105.903,2150.0,13.0,0.01,0.000718418,210.0,1e-06,Run9.xlsx,measured_cpress
1.00299882889,5451,104.434,2150.0,13.0,0.01,0.000761234,210.0,1e-06,Run9.xlsx,measured_cpress
1.06299877167,5777,103.433,2150.0,13.0,0.01,0.000803576,210.0,1e-06,Run9.xlsx,measured_cpress
1.12299883366,6103,102.324,2150.0,13.0,0.01,0.000845367,210.0,1e-06,Run9.xlsx,measured_cpress
1.18299877644,6429,101.321,2150.0,13.0,0.01,0.000886687,210.0,1e-06,Run9.xlsx,measured_cpress
1.24299883842,6755,100.506,2150.0,13.0,0.01,0.000927728,210.0,1e-06,Run9.xlsx,measured_cpress
1.3029987812,7082,99.5811,2150.0,13.0,0.01,0.000958816,210.0,1e-06,Run9.xlsx,measured_cpress
1.36299872398,7408,98.4344,2150.0,13.0,0.01,0.000999018,210.0,1e-06,Run9.xlsx,measured_cpress
