variant,seed_count,mean_pressure_mae,std_pressure_mae,mean_pressure_rmse,mean_pressure_mape,mean_wear_mae_um,std_wear_mae_um,mean_life_abs_error,std_life_abs_error,mean_life_rel_error,median_life_abs_error,max_life_abs_error,min_life_abs_error,row_count,life_error_win_count,delta_vs_baseline,model
T3_module1_plus_module2,5,3.0603525817394255,0.8726743269216413,3.4757586896419523,0.023320541111752392,0.05526335038640255,0.016701867616931647,607.287835248587,283.21197766649783,0.021483699784665227,615.1658909271828,1411.78801788708,68.95811815421257,20,10,-687.9397262299278,T3_module1_plus_module2
T2_module2_only,5,3.180845844745636,0.6505355676378511,3.634511041641235,0.023886341881006957,0.047977878814248656,0.012158958462032738,809.9956251370446,239.87556144616718,0.024377469506727437,681.7673925389772,2425.7318667872605,40.77485225626879,20,7,-485.23193634147026,T2_module2_only
T1_module1_only,5,2.9232294082641603,1.0987595014199276,3.318078088760376,0.02244701483286917,0.0694779954040399,0.005450097350993502,988.165672289284,164.14756335143073,0.031981346135365386,1078.399702113933,2226.299649217268,60.24593073859069,20,2,-307.0618891892309,T1_module1_only
T0_baseline,5,3.205208200216293,1.0054788130078562,3.623960381746292,0.025099975150078536,0.07398389306292782,0.008312103655651633,1295.2275614785149,91.61621889514294,0.03791040744559754,820.5142926242042,3742.023370304909,108.45135583795127,20,1,0.0,T0_baseline
