variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_variant,shape_variant,mean_k_factor,min_k_factor,max_k_factor,mean_raw_k_factor,mean_k_log_std
T5_calibk_s0p5_c0p15,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05127998755383421,23212.467909301544,23918.706127369696,706.2382180681525,0.02952660625986028,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9996825283357095,0.9996825283357094,0.9996825283357094,0.9993651574596765,0.0
T5_calibk_s0p5_c0p2,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05127998755383421,23212.467909301544,23918.706127369696,706.2382180681525,0.02952660625986028,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9996825283357095,0.9996825283357094,0.9996825283357094,0.9993651574596765,0.0
T5_calibk_s0p75_c0p05,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.050939511787149186,23216.542148175606,23918.706127369696,702.1639791940906,0.02935626933392599,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9995238303011608,0.9995238303011608,0.9995238303011608,0.9993651574596765,0.0
T5_calibk_s0p75_c0p1,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.050939511787149186,23216.542148175606,23918.706127369696,702.1639791940906,0.02935626933392599,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9995238303011608,0.9995238303011608,0.9995238303011608,0.9993651574596765,0.0
T5_calibk_s0p75_c0p15,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.050939511787149186,23216.542148175606,23918.706127369696,702.1639791940906,0.02935626933392599,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9995238303011608,0.9995238303011608,0.9995238303011608,0.9993651574596765,0.0
T5_calibk_s0p75_c0p2,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.050939511787149186,23216.542148175606,23918.706127369696,702.1639791940906,0.02935626933392599,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9995238303011608,0.9995238303011608,0.9995238303011608,0.9993651574596765,0.0
T5_calibk_s1_c0p05,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05059907342351198,23220.616526848826,23918.706127369696,698.0896005208706,0.02918592656322913,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9993651574596765,0.9993651574596764,0.9993651574596764,0.9993651574596765,0.0
T5_calibk_s1_c0p1,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05059907342351198,23220.616526848826,23918.706127369696,698.0896005208706,0.02918592656322913,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9993651574596765,0.9993651574596764,0.9993651574596764,0.9993651574596765,0.0
T5_calibk_s1_c0p15,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05059907342351198,23220.616526848826,23918.706127369696,698.0896005208706,0.02918592656322913,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9993651574596765,0.9993651574596764,0.9993651574596764,0.9993651574596765,0.0
T5_calibk_s1_c0p2,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05059907342351198,23220.616526848826,23918.706127369696,698.0896005208706,0.02918592656322913,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9993651574596765,0.9993651574596764,0.9993651574596764,0.9993651574596765,0.0
T4_dynk_s0p75_c0p1_d0p1,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.037917388710858584,23916.485940464147,23918.706127369696,2.220186905549781,9.28221992329788e-05,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.974856091247864,0.9446140637786984,1.0,0.9663130535908976,0.806747744648721
T3_fixed_k,20260425,1600,Run4.xlsx,Run4.csv,5.214892864227295,5.391820430755615,0.031020451337099075,0.00811266292543143,38832.35894716884,38722.98916828896,109.36977887988178,0.002824414675338311,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0,1.0,1.0,1.0,0.0
T5_calibk_s0p25_c0p05,20260425,1600,Run4.xlsx,Run4.csv,5.214892864227295,5.391820430755615,0.031020451337099075,0.0067253308811762455,38886.43524356925,38722.98916828896,163.44607528029155,0.004220905430878793,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9986842309427605,0.9986842309427604,0.9986842309427604,0.9947473021516198,0.0
T5_calibk_s0p25_c0p1,20260425,1600,Run4.xlsx,Run4.csv,5.214892864227295,5.391820430755615,0.031020451337099075,0.0067253308811762455,38886.43524356925,38722.98916828896,163.44607528029155,0.004220905430878793,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9986842309427605,0.9986842309427604,0.9986842309427604,0.9947473021516198,0.0
T5_calibk_s0p25_c0p15,20260425,1600,Run4.xlsx,Run4.csv,5.214892864227295,5.391820430755615,0.031020451337099075,0.0067253308811762455,38886.43524356925,38722.98916828896,163.44607528029155,0.004220905430878793,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9986842309427605,0.9986842309427604,0.9986842309427604,0.9947473021516198,0.0
T5_calibk_s0p25_c0p2,20260425,1600,Run4.xlsx,Run4.csv,5.214892864227295,5.391820430755615,0.031020451337099075,0.0067253308811762455,38886.43524356925,38722.98916828896,163.44607528029155,0.004220905430878793,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9986842309427605,0.9986842309427604,0.9986842309427604,0.9947473021516198,0.0
T5_calibk_s0p5_c0p05,20260425,1600,Run4.xlsx,Run4.csv,5.214892864227295,5.391820430755615,0.031020451337099075,0.006098156141389489,38940.55808974285,38722.98916828896,217.5689214538943,0.005618598308832674,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9973701931337329,0.9973701931337329,0.9973701931337329,0.9947473021516198,0.0
T5_calibk_s0p5_c0p1,20260425,1600,Run4.xlsx,Run4.csv,5.214892864227295,5.391820430755615,0.031020451337099075,0.006098156141389489,38940.55808974285,38722.98916828896,217.5689214538943,0.005618598308832674,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9973701931337329,0.9973701931337329,0.9973701931337329,0.9947473021516198,0.0
T5_calibk_s0p5_c0p15,20260425,1600,Run4.xlsx,Run4.csv,5.214892864227295,5.391820430755615,0.031020451337099075,0.006098156141389489,38940.55808974285,38722.98916828896,217.5689214538943,0.005618598308832674,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9973701931337329,0.9973701931337329,0.9973701931337329,0.9947473021516198,0.0
T5_calibk_s0p5_c0p2,20260425,1600,Run4.xlsx,Run4.csv,5.214892864227295,5.391820430755615,0.031020451337099075,0.006098156141389489,38940.55808974285,38722.98916828896,217.5689214538943,0.005618598308832674,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9973701931337329,0.9973701931337329,0.9973701931337329,0.9947473021516198,0.0
T5_calibk_s0p75_c0p05,20260425,1600,Run4.xlsx,Run4.csv,5.214892864227295,5.391820430755615,0.031020451337099075,0.006522491306027998,38994.734735154365,38722.98916828896,271.74556686540745,0.007017680522658241,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9960578842949945,0.9960578842949944,0.9960578842949944,0.9947473021516198,0.0
T5_calibk_s0p75_c0p1,20260425,1600,Run4.xlsx,Run4.csv,5.214892864227295,5.391820430755615,0.031020451337099075,0.006522491306027998,38994.734735154365,38722.98916828896,271.74556686540745,0.007017680522658241,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9960578842949945,0.9960578842949944,0.9960578842949944,0.9947473021516198,0.0
T5_calibk_s0p75_c0p15,20260425,1600,Run4.xlsx,Run4.csv,5.214892864227295,5.391820430755615,0.031020451337099075,0.006522491306027998,38994.734735154365,38722.98916828896,271.74556686540745,0.007017680522658241,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9960578842949945,0.9960578842949944,0.9960578842949944,0.9947473021516198,0.0
