stage,model,variant,feature_variant,shape_variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_name,feature_columns,description,shape_name,shape_mono_lambda,shape_slow_lambda,shape_mono_tolerance_ratio
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p01,M1_R3_log_cycle_keep,S1_slow_abs_0p01,20260425,30,Run25.xlsx,Run25.csv,14.59521484375,16.479764938354492,0.1100378930568695,0.10772949393630095,21240.343535612326,22834.36330453385,1594.0197689215238,0.06980793585801559,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p01,M1_R3_log_cycle_keep,S1_slow_abs_0p01,20260425,30,Run11.xlsx,Run11.csv,11.32671070098877,13.084944725036621,0.10639403760433197,0.12156354478364598,23400.38165014671,23918.706127369696,518.3244772229846,0.021670255676157844,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p01,M1_R3_log_cycle_keep,S1_slow_abs_0p01,20260425,30,Run4.xlsx,Run4.csv,15.182969093322754,20.663482666015625,0.07816631346940994,0.2103197017466498,41193.24101804866,38722.98916828896,2470.251849759705,0.0637929019121965,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p01,M1_R3_log_cycle_keep,S1_slow_abs_0p01,20260425,30,Run28.xlsx,Run28.csv,8.574079513549805,9.870100021362305,0.09727036207914352,0.2848468060363687,50470.55041750106,42449.22900678442,8021.321410716635,0.1889627114177888,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p03,M1_R3_log_cycle_keep,S1_slow_abs_0p03,20260425,30,Run25.xlsx,Run25.csv,15.813394546508789,17.591293334960938,0.11793667823076248,0.11025862984114171,21347.33613679578,22834.36330453385,1487.0271677380697,0.0651223398658466,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p03,M1_R3_log_cycle_keep,S1_slow_abs_0p03,20260425,30,Run11.xlsx,Run11.csv,12.075319290161133,14.079910278320312,0.11282794177532196,0.13476308408237234,23442.08784533225,23918.706127369696,476.61828203744517,0.01992659132560939,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p03,M1_R3_log_cycle_keep,S1_slow_abs_0p03,20260425,30,Run4.xlsx,Run4.csv,15.54066276550293,21.35834503173828,0.07977884262800217,0.21885745919166497,41276.96044962442,38722.98916828896,2553.9712813354636,0.06595491040828436,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p03,M1_R3_log_cycle_keep,S1_slow_abs_0p03,20260425,30,Run28.xlsx,Run28.csv,9.179815292358398,10.012279510498047,0.1003686711192131,0.3062034861705131,50904.810515357676,42449.22900678442,8455.581508573254,0.1991928170761793,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p003,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p003,20260425,30,Run25.xlsx,Run25.csv,14.269466400146484,16.092540740966797,0.10786742717027664,0.10640514165209546,21268.511916328498,22834.36330453385,1565.8513882053521,0.06857433979315054,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p003,temporal_mono_plus_slow_abs_0p003,0.005,0.003,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p003,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p003,20260425,30,Run11.xlsx,Run11.csv,11.22802448272705,12.942901611328125,0.10563390702009201,0.1198786398869217,23391.948267141448,23918.706127369696,526.7578602282483,0.022022840927231002,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p003,temporal_mono_plus_slow_abs_0p003,0.005,0.003,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p003,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p003,20260425,30,Run4.xlsx,Run4.csv,15.20427131652832,20.471445083618164,0.07846865057945251,0.21057560322956498,41215.1138669498,38722.98916828896,2492.1246986608458,0.06435775626282739,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p003,temporal_mono_plus_slow_abs_0p003,0.005,0.003,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p003,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p003,20260425,30,Run28.xlsx,Run28.csv,8.565558433532715,9.823356628417969,0.09770374000072479,0.28499043138556723,50520.30144160755,42449.22900678442,8071.072434823131,0.1901347238493584,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p003,temporal_mono_plus_slow_abs_0p003,0.005,0.003,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p01,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p01,20260425,30,Run25.xlsx,Run25.csv,14.744668960571289,16.501115798950195,0.1110055074095726,0.1070497318556422,21306.442557668823,22834.36330453385,1527.9207468650275,0.06691321875226769,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p01,temporal_mono_plus_slow_abs_0p01,0.005,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p01,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p01,20260425,30,Run11.xlsx,Run11.csv,11.548517227172852,13.340347290039062,0.10855638980865479,0.12416411058828751,23388.15583936865,23918.706127369696,530.5502880010463,0.022181395815300736,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p01,temporal_mono_plus_slow_abs_0p01,0.005,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p01,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p01,20260425,30,Run4.xlsx,Run4.csv,15.399674415588379,20.78714370727539,0.0794132724404335,0.21498988624412801,41268.75431252881,38722.98916828896,2545.765144239849,0.06574299140947074,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p01,temporal_mono_plus_slow_abs_0p01,0.005,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p01,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p01,20260425,30,Run28.xlsx,Run28.csv,8.756058692932129,9.79841423034668,0.09871335327625275,0.2949217445007156,50730.112060434956,42449.22900678442,8280.883053650534,0.195077348809493,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p01,temporal_mono_plus_slow_abs_0p01,0.005,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p03,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p03,20260425,30,Run25.xlsx,Run25.csv,16.1217098236084,17.855571746826172,0.11992097645998001,0.11138242520754785,21397.259161626862,22834.36330453385,1437.1041429069883,0.06293602863985465,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p03,temporal_mono_plus_slow_abs_0p03,0.005,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p03,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p03,20260425,30,Run11.xlsx,Run11.csv,12.252096176147461,14.275511741638184,0.11480707675218582,0.13371638360434998,23373.37343773142,23918.706127369696,545.332689638275,0.02279942262488278,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p03,temporal_mono_plus_slow_abs_0p03,0.005,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p03,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p03,20260425,30,Run4.xlsx,Run4.csv,15.885787010192871,21.571802139282227,0.08177431672811508,0.2255330871822052,41395.39731284496,38722.98916828896,2672.4081445560005,0.06901347757379458,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p03,temporal_mono_plus_slow_abs_0p03,0.005,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p03,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p03,20260425,30,Run28.xlsx,Run28.csv,9.398130416870117,10.070432662963867,0.10173017531633377,0.316482692174172,51130.914260290134,42449.22900678442,8681.685253505711,0.20451926823260244,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p03,temporal_mono_plus_slow_abs_0p03,0.005,0.03,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S1_slow_abs_0p003,M1_0_5d_baseline,S1_slow_abs_0p003,20260425,30,Run25.xlsx,Run25.csv,24.19939422607422,26.35454750061035,0.1893555223941803,0.27464911282954874,18673.066708566555,22834.36330453385,4161.296595967295,0.182238345797934,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S1_slow_abs_0p003,slow_abs_0p003,0.0,0.003,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S1_slow_abs_0p003,M1_0_5d_baseline,S1_slow_abs_0p003,20260425,30,Run11.xlsx,Run11.csv,8.788619995117188,12.104310035705566,0.07568333297967911,0.07801486030116057,23110.004889136253,23918.706127369696,808.7012382334433,0.033810409055030896,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S1_slow_abs_0p003,slow_abs_0p003,0.0,0.003,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S1_slow_abs_0p003,M1_0_5d_baseline,S1_slow_abs_0p003,20260425,30,Run4.xlsx,Run4.csv,19.941970825195312,23.704050064086914,0.10920606553554535,0.2600009512923121,43809.701704049854,38722.98916828896,5086.712535760897,0.13136156699200557,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S1_slow_abs_0p003,slow_abs_0p003,0.0,0.003,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S1_slow_abs_0p003,M1_0_5d_baseline,S1_slow_abs_0p003,20260425,30,Run28.xlsx,Run28.csv,5.1093950271606445,6.407039165496826,0.05238140746951103,0.07948036877933114,39955.87058538337,42449.22900678442,2493.3584214010552,0.058737425384158465,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S1_slow_abs_0p003,slow_abs_0p003,0.0,0.003,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S1_slow_abs_0p01,M1_0_5d_baseline,S1_slow_abs_0p01,20260425,30,Run25.xlsx,Run25.csv,24.274564743041992,26.4331111907959,0.19000206887722015,0.2731884674680202,18678.30809413195,22834.36330453385,4156.055210401901,0.1820088064192576,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S1_slow_abs_0p01,M1_0_5d_baseline,S1_slow_abs_0p01,20260425,30,Run11.xlsx,Run11.csv,8.901189804077148,12.268716812133789,0.07658997178077698,0.07960057370150256,23131.215788129553,23918.706127369696,787.4903392401429,0.03292361781806556,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S1_slow_abs_0p01,M1_0_5d_baseline,S1_slow_abs_0p01,20260425,30,Run4.xlsx,Run4.csv,19.961965560913086,23.761001586914062,0.10923801362514496,0.26163586338963024,43831.030735064516,38722.98916828896,5108.041566775559,0.1319123775433803,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
