stage,model,variant,feature_variant,shape_variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_name,feature_columns,description,shape_name,shape_mono_lambda,shape_slow_lambda,shape_mono_tolerance_ratio
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p003,M1_R3_log_cycle_keep,S1_slow_abs_0p003,20260426,800,Run11.xlsx,Run11.csv,2.5587000846862793,3.0082461833953857,0.025693761184811592,0.027879033899569895,23566.798043559225,23918.706127369696,351.908083810471,0.014712672246421792,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p003,slow_abs_0p003,0.0,0.003,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p003,M1_R3_log_cycle_keep,S1_slow_abs_0p003,20260426,800,Run4.xlsx,Run4.csv,3.3486735820770264,4.076601505279541,0.01855829544365406,0.029416177773690034,38166.450177555955,38722.98916828896,556.5389907330027,0.014372314810571591,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p003,slow_abs_0p003,0.0,0.003,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p003,M1_R3_log_cycle_keep,S1_slow_abs_0p003,20260426,800,Run28.xlsx,Run28.csv,3.2864978313446045,3.865661859512329,0.03548474609851837,0.07328684678227275,43494.967199217506,42449.22900678442,1045.738192433084,0.024635033825136127,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p003,slow_abs_0p003,0.0,0.003,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p01,M1_R3_log_cycle_keep,S1_slow_abs_0p01,20260425,800,Run25.xlsx,Run25.csv,3.2786271572113037,4.346227645874023,0.020984018221497536,0.04022846390550046,22998.026789094674,22834.36330453385,163.66348456082414,0.007167420539741003,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p01,M1_R3_log_cycle_keep,S1_slow_abs_0p01,20260425,800,Run11.xlsx,Run11.csv,1.852797031402588,2.3739233016967773,0.0167078860104084,0.1029122405367339,22648.809207503586,23918.706127369696,1269.8969198661107,0.05309220796073886,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p01,M1_R3_log_cycle_keep,S1_slow_abs_0p01,20260425,800,Run4.xlsx,Run4.csv,4.167571544647217,4.307503700256348,0.02457410842180252,0.018596130767063034,38556.38032682051,38722.98916828896,166.6088414684491,0.004302582136528047,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p01,M1_R3_log_cycle_keep,S1_slow_abs_0p01,20260425,800,Run28.xlsx,Run28.csv,2.5002334117889404,3.5661582946777344,0.024537771940231323,0.04715394188722945,42503.883791104134,42449.22900678442,54.654784319711325,0.0012875330270657249,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p01,M1_R3_log_cycle_keep,S1_slow_abs_0p01,20260426,800,Run25.xlsx,Run25.csv,4.4292097091674805,5.350096702575684,0.02900555171072483,0.06425522234552322,22612.604588574202,22834.36330453385,221.75871595964782,0.00971162247889858,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p01,M1_R3_log_cycle_keep,S1_slow_abs_0p01,20260426,800,Run11.xlsx,Run11.csv,2.683046340942383,3.0252203941345215,0.026000279933214188,0.022131528956615003,23567.81597444263,23918.706127369696,350.8901529270661,0.014670114305453568,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p01,M1_R3_log_cycle_keep,S1_slow_abs_0p01,20260426,800,Run4.xlsx,Run4.csv,2.6873934268951416,3.3847014904022217,0.01493066269904375,0.038571322276168926,38040.32362767844,38722.98916828896,682.6655406105201,0.01762946392500011,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
