sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim,source_file,stress_source
0.0,0,179.474,1500.0,8.0,0.008,0.0,210.0,2e-06,Run5.xlsx,measured_cpress
0.0456250011921,496,179.474,1500.0,8.0,0.008,0.000106525,210.0,2e-06,Run5.xlsx,measured_cpress
0.145624995232,1583,173.077,1500.0,8.0,0.008,0.000293656,210.0,2e-06,Run5.xlsx,measured_cpress
0.245625004172,2670,169.961,1500.0,8.0,0.008,0.000367807,210.0,2e-06,Run5.xlsx,measured_cpress
0.345625013113,3757,168.643,1500.0,8.0,0.008,0.000429603,210.0,2e-06,Run5.xlsx,measured_cpress
0.445625007153,4844,164.479,1500.0,8.0,0.008,0.000599776,210.0,2e-06,Run5.xlsx,measured_cpress
0.54562497139,5931,158.603,1500.0,8.0,0.008,0.000807245,210.0,2e-06,Run5.xlsx,measured_cpress
0.645624995232,7018,153.372,1500.0,8.0,0.008,0.00097284,210.0,2e-06,Run5.xlsx,measured_cpress
0.745625019073,8105,150.989,1500.0,8.0,0.008,0.00103866,210.0,2e-06,Run5.xlsx,measured_cpress
0.845624983311,9192,149.936,1500.0,8.0,0.008,0.00109359,210.0,2e-06,Run5.xlsx,measured_cpress
0.945625007153,10279,146.697,1500.0,8.0,0.008,0.00124519,210.0,2e-06,Run5.xlsx,measured_cpress
1.04562497139,11365,142.076,1500.0,8.0,0.008,0.00143072,210.0,2e-06,Run5.xlsx,measured_cpress
1.14562499523,12452,138.135,1500.0,8.0,0.008,0.00157949,210.0,2e-06,Run5.xlsx,measured_cpress
1.24562501907,13539,136.373,1500.0,8.0,0.008,0.00163886,210.0,2e-06,Run5.xlsx,measured_cpress
1.34562504292,14626,135.52,1500.0,8.0,0.008,0.0016885,210.0,2e-06,Run5.xlsx,measured_cpress
1.44562494755,15713,132.996,1500.0,8.0,0.008,0.00182576,210.0,2e-06,Run5.xlsx,measured_cpress
1.54562497139,16800,129.583,1500.0,8.0,0.008,0.00199463,210.0,2e-06,Run5.xlsx,measured_cpress
1.64562499523,17887,126.652,1500.0,8.0,0.008,0.00213084,210.0,2e-06,Run5.xlsx,measured_cpress
