sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim,source_file,stress_source
0.0,0,119.217,4500.0,22.0,0.02,0.0,210.0,1e-06,Run18.xlsx,measured_cpress
0.0456250011921,248,119.217,4500.0,22.0,0.02,9.71962e-05,210.0,1e-06,Run18.xlsx,measured_cpress
0.145624995232,791,114.585,4500.0,22.0,0.02,0.000267287,210.0,1e-06,Run18.xlsx,measured_cpress
0.245625004172,1335,112.324,4500.0,22.0,0.02,0.000334411,210.0,1e-06,Run18.xlsx,measured_cpress
0.345625013113,1878,111.581,4500.0,22.0,0.02,0.000390382,210.0,1e-06,Run18.xlsx,measured_cpress
0.445625007153,2422,108.299,4500.0,22.0,0.02,0.000544018,210.0,1e-06,Run18.xlsx,measured_cpress
0.54562497139,2965,103.886,4500.0,22.0,0.02,0.000730968,210.0,1e-06,Run18.xlsx,measured_cpress
0.645624995232,3509,100.76,4500.0,22.0,0.02,0.000879765,210.0,1e-06,Run18.xlsx,measured_cpress
0.745625019073,4052,99.6299,4500.0,22.0,0.02,0.00093907,210.0,1e-06,Run18.xlsx,measured_cpress
0.845624983311,4596,98.4052,4500.0,22.0,0.02,0.000988461,210.0,1e-06,Run18.xlsx,measured_cpress
0.945625007153,5139,95.1351,4500.0,22.0,0.02,0.00112321,210.0,1e-06,Run18.xlsx,measured_cpress
1.04562497139,5683,91.4506,4500.0,22.0,0.02,0.00128761,210.0,1e-06,Run18.xlsx,measured_cpress
1.14562499523,6226,88.7696,4500.0,22.0,0.02,0.00141878,210.0,1e-06,Run18.xlsx,measured_cpress
1.24562501907,6770,88.0021,4500.0,22.0,0.02,0.00147095,210.0,1e-06,Run18.xlsx,measured_cpress
1.34562504292,7313,86.9586,4500.0,22.0,0.02,0.00151452,210.0,1e-06,Run18.xlsx,measured_cpress
1.44562494755,7857,84.4886,4500.0,22.0,0.02,0.00163411,210.0,1e-06,Run18.xlsx,measured_cpress
1.54562497139,8400,81.7259,4500.0,22.0,0.02,0.00178051,210.0,1e-06,Run18.xlsx,measured_cpress
1.64562499523,8944,80.2127,4500.0,22.0,0.02,0.00189818,210.0,1e-06,Run18.xlsx,measured_cpress
1.74562501907,9487,80.033,4500.0,22.0,0.02,0.00194545,210.0,1e-06,Run18.xlsx,measured_cpress
1.84562504292,10031,78.7171,4500.0,22.0,0.02,0.0019849,210.0,1e-06,Run18.xlsx,measured_cpress
1.94562494755,10574,76.1452,4500.0,22.0,0.02,0.00209252,210.0,1e-06,Run18.xlsx,measured_cpress
2.04562497139,11118,73.7194,4500.0,22.0,0.02,0.00222449,210.0,1e-06,Run18.xlsx,measured_cpress
2.14562511444,11661,72.3646,4500.0,22.0,0.02,0.00233068,210.0,1e-06,Run18.xlsx,measured_cpress
2.24562501907,12204,72.2589,4500.0,22.0,0.02,0.0023732,210.0,1e-06,Run18.xlsx,measured_cpress
2.34562492371,12748,71.1403,4500.0,22.0,0.02,0.00240875,210.0,1e-06,Run18.xlsx,measured_cpress
2.44562506676,13291,69.2975,4500.0,22.0,0.02,0.00250661,210.0,1e-06,Run18.xlsx,measured_cpress
2.54562497139,13835,67.5986,4500.0,22.0,0.02,0.0026271,210.0,1e-06,Run18.xlsx,measured_cpress
2.64562511444,14378,67.2575,4500.0,22.0,0.02,0.00272484,210.0,1e-06,Run18.xlsx,measured_cpress
2.74562501907,14922,67.3534,4500.0,22.0,0.02,0.00276437,210.0,1e-06,Run18.xlsx,measured_cpress
2.84562492371,15465,66.1911,4500.0,22.0,0.02,0.00279744,210.0,1e-06,Run18.xlsx,measured_cpress
2.94562506676,16009,63.9824,4500.0,22.0,0.02,0.00288766,210.0,1e-06,Run18.xlsx,measured_cpress
3.04562497139,16552,62.4608,4500.0,22.0,0.02,0.00299886,210.0,1e-06,Run18.xlsx,measured_cpress
