sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim,source_file,stress_source
0.0,0,127.587,500.0,8.0,0.016,0.0,210.0,4e-06,Run2.xlsx,measured_cpress
0.0456250011921,992,127.587,500.0,8.0,0.016,0.000152743,210.0,4e-06,Run2.xlsx,measured_cpress
0.145624995232,3166,114.051,500.0,8.0,0.016,0.000407502,210.0,4e-06,Run2.xlsx,measured_cpress
0.245625004172,5340,108.054,500.0,8.0,0.016,0.000503259,210.0,4e-06,Run2.xlsx,measured_cpress
0.345625013113,7514,106.035,500.0,8.0,0.016,0.000581162,210.0,4e-06,Run2.xlsx,measured_cpress
0.445625007153,9688,97.2987,500.0,8.0,0.016,0.00078683,210.0,4e-06,Run2.xlsx,measured_cpress
0.54562497139,11861,87.8218,500.0,8.0,0.016,0.00102243,210.0,4e-06,Run2.xlsx,measured_cpress
0.645624995232,14035,80.7892,500.0,8.0,0.016,0.00120023,210.0,4e-06,Run2.xlsx,measured_cpress
0.745625019073,16209,78.3079,500.0,8.0,0.016,0.001269,210.0,4e-06,Run2.xlsx,measured_cpress
0.845624983311,18383,76.7015,500.0,8.0,0.016,0.0013254,210.0,4e-06,Run2.xlsx,measured_cpress
0.945625007153,20557,71.3787,500.0,8.0,0.016,0.00147526,210.0,4e-06,Run2.xlsx,measured_cpress
1.04562497139,22731,66.3619,500.0,8.0,0.016,0.00165106,210.0,4e-06,Run2.xlsx,measured_cpress
1.14562499523,24905,62.5146,500.0,8.0,0.016,0.00178731,210.0,4e-06,Run2.xlsx,measured_cpress
1.24562501907,27079,61.3484,500.0,8.0,0.016,0.00184072,210.0,4e-06,Run2.xlsx,measured_cpress
1.34562504292,29253,60.4075,500.0,8.0,0.016,0.00188501,210.0,4e-06,Run2.xlsx,measured_cpress
1.44562494755,31427,57.901,500.0,8.0,0.016,0.00200552,210.0,4e-06,Run2.xlsx,measured_cpress
1.54562497139,33601,55.6061,500.0,8.0,0.016,0.00215108,210.0,4e-06,Run2.xlsx,measured_cpress
1.64562499523,35774,54.4354,500.0,8.0,0.016,0.00226742,210.0,4e-06,Run2.xlsx,measured_cpress
1.74562501907,37948,53.9421,500.0,8.0,0.016,0.00231416,210.0,4e-06,Run2.xlsx,measured_cpress
1.84562504292,40122,52.9698,500.0,8.0,0.016,0.00235304,210.0,4e-06,Run2.xlsx,measured_cpress
1.94562494755,42296,50.77,500.0,8.0,0.016,0.00245844,210.0,4e-06,Run2.xlsx,measured_cpress
2.04562497139,44470,49.1712,500.0,8.0,0.016,0.00258659,210.0,4e-06,Run2.xlsx,measured_cpress
2.14562511444,46644,48.1006,500.0,8.0,0.016,0.00268957,210.0,4e-06,Run2.xlsx,measured_cpress
2.24562501907,48818,48.2908,500.0,8.0,0.016,0.00273089,210.0,4e-06,Run2.xlsx,measured_cpress
2.34562492371,50992,47.5344,500.0,8.0,0.016,0.00276551,210.0,4e-06,Run2.xlsx,measured_cpress
2.44562506676,53166,46.4144,500.0,8.0,0.016,0.00286114,210.0,4e-06,Run2.xlsx,measured_cpress
2.54562497139,55340,45.6392,500.0,8.0,0.016,0.00297938,210.0,4e-06,Run2.xlsx,measured_cpress
2.64562511444,57514,45.8902,500.0,8.0,0.016,0.00307625,210.0,4e-06,Run2.xlsx,measured_cpress
2.74562501907,59688,45.8407,500.0,8.0,0.016,0.00311575,210.0,4e-06,Run2.xlsx,measured_cpress
2.84562492371,61861,45.2802,500.0,8.0,0.016,0.0031488,210.0,4e-06,Run2.xlsx,measured_cpress
2.94562506676,64035,44.0773,500.0,8.0,0.016,0.0032389,210.0,4e-06,Run2.xlsx,measured_cpress
3.04562497139,66209,43.5031,500.0,8.0,0.016,0.00334983,210.0,4e-06,Run2.xlsx,measured_cpress
3.14562511444,68383,43.0204,500.0,8.0,0.016,0.00344018,210.0,4e-06,Run2.xlsx,measured_cpress
3.24562501907,70557,43.6213,500.0,8.0,0.016,0.00347667,210.0,4e-06,Run2.xlsx,measured_cpress
3.34562492371,72731,42.577,500.0,8.0,0.016,0.00350736,210.0,4e-06,Run2.xlsx,measured_cpress
3.44562506676,74905,42.3356,500.0,8.0,0.016,0.00359268,210.0,4e-06,Run2.xlsx,measured_cpress
3.54562497139,77079,41.7416,500.0,8.0,0.016,0.00369911,210.0,4e-06,Run2.xlsx,measured_cpress
3.64562511444,79253,41.8579,500.0,8.0,0.016,0.00378705,210.0,4e-06,Run2.xlsx,measured_cpress
3.74562501907,81427,41.9459,500.0,8.0,0.016,0.00382311,210.0,4e-06,Run2.xlsx,measured_cpress
3.84562492371,83601,41.4699,500.0,8.0,0.016,0.00385333,210.0,4e-06,Run2.xlsx,measured_cpress
3.94562506676,85774,41.0,500.0,8.0,0.016,0.00393593,210.0,4e-06,Run2.xlsx,measured_cpress
4.04562520981,87948,42.0,500.0,8.0,0.016,0.00403818,210.0,4e-06,Run2.xlsx,measured_cpress
4.14562511444,90122,43.0,500.0,8.0,0.016,0.00412179,210.0,4e-06,Run2.xlsx,measured_cpress
4.24562501907,92296,44.0,500.0,8.0,0.016,0.00415565,210.0,4e-06,Run2.xlsx,measured_cpress
4.34562492371,94470,45.0,500.0,8.0,0.016,0.00418414,210.0,4e-06,Run2.xlsx,measured_cpress
4.44562482834,96644,46.0,500.0,8.0,0.016,0.0042636,210.0,4e-06,Run2.xlsx,measured_cpress
4.54562520981,98818,47.0,500.0,8.0,0.016,0.00436319,210.0,4e-06,Run2.xlsx,measured_cpress
4.64562511444,100992,48.0,500.0,8.0,0.016,0.00444589,210.0,4e-06,Run2.xlsx,measured_cpress
4.74562501907,103166,49.0,500.0,8.0,0.016,0.00447991,210.0,4e-06,Run2.xlsx,measured_cpress
4.84562492371,105340,50.0,500.0,8.0,0.016,0.00450842,210.0,4e-06,Run2.xlsx,measured_cpress
