Step_Time,CPRESS,CWEAR
0.000875000027008,2.1326100000e+02,1.0810000000e-06
0.0035468749702,2.1295000000e+02,4.3576900000e-06
0.0125644532964,2.1286700000e+02,1.5402100000e-05
0.0429987795651,2.1213700000e+02,5.2617000000e-05
0.102998778224,2.1042300000e+02,1.2539000000e-04
0.162998780608,2.0796500000e+02,1.9744300000e-04
0.222998782992,2.0657800000e+02,2.6890100000e-04
0.282998770475,2.0502200000e+02,3.2322100000e-04
0.34299877286,2.0334400000e+02,3.9358700000e-04
0.402998775244,2.0170800000e+02,4.6337900000e-04
0.462998777628,2.0004100000e+02,5.3251000000e-04
0.52299875021,1.9855100000e+02,6.0114800000e-04
0.582998752594,1.9677900000e+02,6.6918900000e-04
0.642998754978,1.9534100000e+02,7.3679600000e-04
0.702998757362,1.9413600000e+02,8.0389500000e-04
0.762998759747,1.9343000000e+02,8.5522700000e-04
0.822998762131,1.9143800000e+02,9.2142800000e-04
0.882998764515,1.8948000000e+02,9.8699300000e-04
0.942998766899,1.8806000000e+02,1.0519700000e-03
1.00299882889,1.8648500000e+02,1.1164600000e-03
1.06299877167,1.8511100000e+02,1.1804700000e-03
1.12299883366,1.8390900000e+02,1.2440000000e-03
1.18299877644,1.8247000000e+02,1.3070000000e-03
1.24299883842,1.8177500000e+02,1.3697000000e-03
1.3029987812,1.7999500000e+02,1.4174200000e-03
1.36299872398,1.7845200000e+02,1.4791200000e-03
1.42299878597,1.7722900000e+02,1.5403900000e-03
1.48299872875,1.7582000000e+02,1.6011200000e-03
1.54299879074,1.7446500000e+02,1.6614300000e-03
1.60299873352,1.7342300000e+02,1.7213200000e-03
1.66299879551,1.7251900000e+02,1.7808700000e-03
1.72299873829,1.7249000000e+02,1.8402600000e-03
1.78299880028,1.7107700000e+02,1.8856200000e-03
1.84299874306,1.6886000000e+02,1.9441100000e-03
1.90299880505,1.6746900000e+02,2.0020600000e-03
1.96299874783,1.6610500000e+02,2.0594300000e-03
2.02299880981,1.6500200000e+02,2.1164400000e-03
2.08299875259,1.6379900000e+02,2.1730300000e-03
2.14299869537,1.6279400000e+02,2.2293100000e-03
2.20299887657,1.6224300000e+02,2.2853200000e-03
2.26299881935,1.6164200000e+02,2.3280900000e-03
2.32299876213,1.6022300000e+02,2.3834300000e-03
2.38299870491,1.5851700000e+02,2.4382900000e-03
2.44299888611,1.5740500000e+02,2.4927200000e-03
2.50299882889,1.5630400000e+02,2.5467400000e-03
2.56299877167,1.5540600000e+02,2.6004200000e-03
2.62299871445,1.5477900000e+02,2.6538500000e-03
2.68299889565,1.5425900000e+02,2.7070700000e-03
2.74299883842,1.5512400000e+02,2.7603200000e-03
2.8029987812,1.5283700000e+02,2.8008100000e-03
2.86299872398,1.5082500000e+02,2.8530600000e-03
2.92299866676,1.4972500000e+02,2.9048200000e-03
2.98299884796,1.4856300000e+02,2.9562200000e-03
3.04299879074,1.4750800000e+02,3.0072400000e-03
3.10299873352,1.4680500000e+02,3.0579400000e-03
3.1629986763,1.4649300000e+02,3.1083700000e-03
3.2229988575,1.4640500000e+02,3.1587400000e-03
3.28299880028,1.4547600000e+02,3.1972200000e-03
3.34299874306,1.4383800000e+02,3.2469600000e-03
3.40299868584,1.4254500000e+02,3.2962300000e-03
3.46299886703,1.4154100000e+02,3.3451400000e-03
3.52299880981,1.4085200000e+02,3.3937300000e-03
3.58299875259,1.4023700000e+02,3.4421300000e-03
3.64299869537,1.3970400000e+02,3.4903800000e-03
3.70299887657,1.4031100000e+02,3.5385700000e-03
3.76299881935,1.4047800000e+02,3.5756400000e-03
3.82299876213,1.3816300000e+02,3.6234200000e-03
3.88299870491,1.3647600000e+02,3.6706200000e-03
3.94299888611,1.3543500000e+02,3.7174200000e-03
4.00299882889,1.3453300000e+02,3.7638900000e-03
4.06299877167,1.3380100000e+02,3.8101400000e-03
4.12299871445,1.3341400000e+02,3.8561400000e-03
4.18299865723,1.3319100000e+02,3.9020100000e-03
4.24299860001,1.3434900000e+02,3.9478800000e-03
4.30299854279,1.3214800000e+02,3.9828400000e-03
4.3629989624,1.3057000000e+02,4.0280600000e-03
4.42299890518,1.2971100000e+02,4.0728900000e-03
4.48299884796,1.2891500000e+02,4.1173900000e-03
4.54299879074,1.2828600000e+02,4.1616500000e-03
4.60299873352,1.2796500000e+02,4.2057900000e-03
4.6629986763,1.2823000000e+02,4.2499400000e-03
4.72299861908,1.2923400000e+02,4.2941700000e-03
4.78299856186,1.2843800000e+02,4.3280800000e-03
