Step_Time,CPRESS,CWEAR
0.000875000027008,2.3137600000e+02,6.8575600000e-07
0.0035468749702,2.3183300000e+02,3.2615600000e-06
0.0125644532964,2.3161700000e+02,1.2012000000e-05
0.0429987795651,2.3091100000e+02,4.1473200000e-05
0.102998778224,2.2937100000e+02,9.9230100000e-05
0.162998780608,2.2778300000e+02,1.5656400000e-04
0.222998782992,2.2607300000e+02,2.1355500000e-04
0.282998770475,2.2469100000e+02,2.5656700000e-04
0.34299877286,2.2297700000e+02,3.1277500000e-04
0.402998775244,2.2142900000e+02,3.6858800000e-04
0.462998777628,2.1985500000e+02,4.2400300000e-04
0.52299875021,2.1818600000e+02,4.7898700000e-04
0.582998752594,2.1666400000e+02,5.3356500000e-04
0.642998754978,2.1523500000e+02,5.8776600000e-04
0.702998757362,2.1401800000e+02,6.4165600000e-04
0.762998759747,2.1269600000e+02,6.8240900000e-04
0.822998762131,2.1161200000e+02,7.3565400000e-04
0.882998764515,2.1018400000e+02,7.8853100000e-04
0.942998766899,2.0870600000e+02,8.4106400000e-04
1.00299882889,2.0718300000e+02,8.9321700000e-04
1.06299877167,2.0569300000e+02,9.4499200000e-04
1.12299883366,2.0432300000e+02,9.9642400000e-04
1.18299877644,2.0333900000e+02,1.0475600000e-03
1.24299883842,2.0185900000e+02,1.0984200000e-03
1.3029987812,2.0117600000e+02,1.1368700000e-03
1.36299872398,1.9985200000e+02,1.1871400000e-03
1.42299878597,1.9849900000e+02,1.2371100000e-03
1.48299872875,1.9718400000e+02,1.2867500000e-03
1.54299879074,1.9592000000e+02,1.3360500000e-03
1.60299873352,1.9480300000e+02,1.3850500000e-03
1.66299879551,1.9379800000e+02,1.4337800000e-03
1.72299873829,1.9264000000e+02,1.4822900000e-03
1.78299880028,1.9185400000e+02,1.5190000000e-03
1.84299874306,1.9057900000e+02,1.5670000000e-03
1.90299880505,1.8941400000e+02,1.6147200000e-03
1.96299874783,1.8830300000e+02,1.6621500000e-03
2.02299880981,1.8709600000e+02,1.7092800000e-03
2.08299875259,1.8612700000e+02,1.7561100000e-03
2.14299869537,1.8513700000e+02,1.8026900000e-03
2.20299887657,1.8432800000e+02,1.8490800000e-03
2.26299881935,1.8356300000e+02,1.8842300000e-03
2.32299876213,1.8273100000e+02,1.9302100000e-03
2.38299870491,1.8171100000e+02,1.9759100000e-03
2.44299888611,1.8068800000e+02,2.0213800000e-03
2.50299882889,1.7963300000e+02,2.0665900000e-03
2.56299877167,1.7862200000e+02,2.1115300000e-03
2.62299871445,1.7778700000e+02,2.1562500000e-03
2.68299889565,1.7725200000e+02,2.2007800000e-03
2.74299883842,1.7626300000e+02,2.2451600000e-03
2.8029987812,1.7583100000e+02,2.2787900000e-03
2.86299872398,1.7486100000e+02,2.3227700000e-03
2.92299866676,1.7387900000e+02,2.3665300000e-03
2.98299884796,1.7293200000e+02,2.4100500000e-03
3.04299879074,1.7204200000e+02,2.4533300000e-03
3.10299873352,1.7133000000e+02,2.4964000000e-03
3.1629986763,1.7069700000e+02,2.5392800000e-03
3.2229988575,1.6996600000e+02,2.5820600000e-03
3.28299880028,1.6950000000e+02,2.6145000000e-03
