Step_Time,CPRESS,CWEAR
4.00299882889,1.7837300000e+02,5.7940300000e-03
4.06299877167,1.7775600000e+02,5.8655400000e-03
4.12299871445,1.7693600000e+02,5.9365600000e-03
4.18299865723,1.7617600000e+02,6.0074000000e-03
4.24299860001,1.7587400000e+02,6.0778800000e-03
4.30299854279,1.7504300000e+02,6.1316100000e-03
4.3629989624,1.7417800000e+02,6.2015900000e-03
4.42299890518,1.7316900000e+02,6.2713000000e-03
4.48299884796,1.7223000000e+02,6.3405100000e-03
4.54299879074,1.7142500000e+02,6.4095200000e-03
4.60299873352,1.7091200000e+02,6.4781700000e-03
4.6629986763,1.7038900000e+02,6.5466200000e-03
4.72299861908,1.7021600000e+02,6.6148100000e-03
4.78299856186,1.6978300000e+02,6.6668400000e-03
4.84299898148,1.6864700000e+02,6.7346800000e-03
4.90299892426,1.6763800000e+02,6.8021900000e-03
4.96299886703,1.6678300000e+02,6.8692700000e-03
5.02299880981,1.6608900000e+02,6.9360500000e-03
5.08299875259,1.6548300000e+02,7.0025300000e-03
5.14299869537,1.6482600000e+02,7.0687600000e-03
5.20299863815,1.6458800000e+02,7.1348100000e-03
5.26299858093,1.6448000000e+02,7.1850500000e-03
5.32299900055,1.6364000000e+02,7.2509000000e-03
5.38299894333,1.6286600000e+02,7.3163800000e-03
5.44299888611,1.6219700000e+02,7.3815600000e-03
5.50299882889,1.6128700000e+02,7.4464300000e-03
5.56299877167,1.6106000000e+02,7.5111600000e-03
5.62299871445,1.6059900000e+02,7.5755600000e-03
5.68299865723,1.6029200000e+02,7.6399100000e-03
5.74299860001,1.6056800000e+02,7.7040600000e-03
5.80299854279,1.5970100000e+02,7.7530800000e-03
5.8629989624,1.5895700000e+02,7.8169200000e-03
5.92299890518,1.5818700000e+02,7.8805700000e-03
5.98299884796,1.5738400000e+02,7.9437800000e-03
6.04299879074,1.5683500000e+02,8.0068600000e-03
6.10299873352,1.5642800000e+02,8.0696500000e-03
6.1629986763,1.5609000000e+02,8.1323000000e-03
6.22299861908,1.5595100000e+02,8.1947500000e-03
6.28299856186,1.5585200000e+02,8.2424800000e-03
6.34299898148,1.5505400000e+02,8.3048200000e-03
6.40299892426,1.5435000000e+02,8.3669400000e-03
6.46299886703,1.5382500000e+02,8.4287600000e-03
6.52299880981,1.5345600000e+02,8.4904000000e-03
6.58299875259,1.5310500000e+02,8.5518600000e-03
6.64299869537,1.5282200000e+02,8.6131700000e-03
