variant,seed_count,mean_pressure_mae,std_pressure_mae,mean_pressure_rmse,mean_pressure_mape,mean_wear_mae_um,std_wear_mae_um,mean_life_abs_error,std_life_abs_error,mean_life_rel_error,median_life_abs_error,max_life_abs_error,min_life_abs_error,row_count,life_error_win_count,delta_vs_baseline,model
M1_R3_log_cycle_keep,3,2.5758833587169647,0.6391485742135568,3.036295533180237,0.020500347561513383,0.06726727167745195,0.015660785389327674,845.4418400806784,281.5594863632876,0.028226624484721005,672.4471678586251,2200.455959565239,111.09752636969279,12,5,-66.7342013672353,M1_R3_log_cycle_keep
M1_R2_log_cycle_replace,3,2.6189128756523132,0.28600525291871787,3.0116023818651834,0.02064763444165389,0.06750139106043791,0.0061818115758512015,912.1760414479137,202.48501830884413,0.02949573658200752,933.7238178353291,2635.4712986518643,77.0129695564392,12,7,0.0,M1_R2_log_cycle_replace
