stage,model,variant,feature_variant,shape_variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_name,feature_columns,description,shape_name,shape_mono_lambda,shape_slow_lambda,shape_mono_tolerance_ratio
02_模块一_复筛,Transformer,M1_R2_log_cycle_replace,M1_R2_log_cycle_replace,S0_no_shape_loss,20260427,1200,Run4.xlsx,Run4.csv,2.560659646987915,2.9415273666381836,0.015697231516242027,0.0564469655166421,38010.94974432679,38722.98916828896,712.0394239621673,0.01838802838457706,326.0,250.0,R2_log_cycle,F|D|Cr|F_over_D_sq|Cr_over_D|log1p_actual_cycle|wear_depth,用 log1p(cycle) 替换 actual_cycle,none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R2_log_cycle_replace,M1_R2_log_cycle_replace,S0_no_shape_loss,20260427,1200,Run28.xlsx,Run28.csv,3.440185546875,3.8764145374298096,0.037168849259614944,0.10614196045206922,39813.75770813256,42449.22900678442,2635.4712986518643,0.06208525714873765,543.0,250.0,R2_log_cycle,F|D|Cr|F_over_D_sq|Cr_over_D|log1p_actual_cycle|wear_depth,用 log1p(cycle) 替换 actual_cycle,none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260425,1200,Run25.xlsx,Run25.csv,2.797722101211548,3.3552753925323486,0.01883729360997677,0.09468078545853906,22243.456382022134,22834.36330453385,590.9069225117164,0.02587796798321018,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260425,1200,Run11.xlsx,Run11.csv,3.136340856552124,3.9757885932922363,0.026456113904714584,0.14750525615099264,22289.795745807416,23918.706127369696,1628.9103815622802,0.06810194384629989,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260425,1200,Run4.xlsx,Run4.csv,4.326052188873291,4.4160966873168945,0.02521445043385029,0.019487289426859386,38477.581961247175,38722.98916828896,245.40720704178239,0.006337506796679615,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260425,1200,Run28.xlsx,Run28.csv,2.2749080657958984,2.746119737625122,0.02452336624264717,0.07939750971466449,40248.77304721918,42449.22900678442,2200.455959565239,0.05183735985436985,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260426,1200,Run25.xlsx,Run25.csv,3.9688823223114014,4.598682403564453,0.02628960646688938,0.09630898509084408,22255.461757990466,22834.36330453385,578.901546543384,0.02535220881015066,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260426,1200,Run11.xlsx,Run11.csv,1.8129518032073975,2.298602342605591,0.018443625420331955,0.06903424351310714,23164.718714164163,23918.706127369696,753.9874132055338,0.03152291805378055,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260426,1200,Run4.xlsx,Run4.csv,2.6312344074249268,2.9708211421966553,0.015281902626156807,0.04849391640397612,37954.86423460134,38722.98916828896,768.1249336876208,0.019836405974481275,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260426,1200,Run28.xlsx,Run28.csv,2.4484925270080566,2.909670114517212,0.026839129626750946,0.02522887639945961,41989.56124838886,42449.22900678442,459.66775839556067,0.010828647990805547,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260427,1200,Run25.xlsx,Run25.csv,1.764240026473999,2.2744083404541016,0.013358870521187782,0.03838324122713498,22945.460830903543,22834.36330453385,111.09752636969279,0.0048653656284619925,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260427,1200,Run11.xlsx,Run11.csv,1.9328113794326782,2.194439172744751,0.018851054832339287,0.1112107753541001,22483.570633967334,23918.706127369696,1435.135493402362,0.06000054876547713,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260427,1200,Run4.xlsx,Run4.csv,1.8689849376678467,2.2895233631134033,0.011003640480339527,0.051521398837329105,37919.687994993,38722.98916828896,803.3011732959567,0.020744813108431112,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_复筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260427,1200,Run28.xlsx,Run28.csv,1.9479796886444092,2.4061191082000732,0.020905116572976112,0.02595498255241669,41879.82324139741,42449.22900678442,569.4057653870113,0.013413807004504284,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
