model,variant,test_case,seed,epochs,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,stage,candidate,test_files
GRU,T0_baseline_5d,Run11.xlsx,20262423,800,1.5437978506088257,1.9208500385284424,0.01570129208266735,0.05270658921970929,23243.256040468914,23918.706127369696,675.4500869007825,0.028239407403725676,326.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
GRU,T0_baseline_5d,Run25.xlsx,20262423,800,2.4088621139526367,3.080949068069458,0.0159467626363039,0.05864869800270474,22420.544412400846,22834.36330453385,413.8188921330038,0.018122637649845858,543.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
GRU,T0_baseline_5d,Run28.xlsx,20262423,800,2.6450035572052,3.37392258644104,0.0330231748521328,0.06296958122110022,39907.14271800245,42449.22900678442,2542.086288781975,0.059885334746025365,543.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
GRU,T0_baseline_5d,Run4.xlsx,20262423,800,2.7289516925811768,4.192709922790527,0.01760138012468815,0.08093640435776438,37728.26115701418,38722.98916828896,994.7280112747758,0.025688306420553367,326.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
LSTM,T0_baseline_5d,Run11.xlsx,20262423,800,4.401180744171143,4.846154689788818,0.041738707572221756,0.02337704380997166,24072.05813501828,23918.706127369696,153.35200764858382,0.0064113839114861735,326.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
LSTM,T0_baseline_5d,Run25.xlsx,20262423,800,2.4183740615844727,2.9930176734924316,0.016505884006619453,0.037535854318203415,22766.470682365212,22834.36330453385,67.8926221686379,0.00297326539230273,543.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
LSTM,T0_baseline_5d,Run28.xlsx,20262423,800,3.0571484565734863,3.652966260910034,0.03432311490178108,0.04698964617415795,40569.94861635504,42449.22900678442,1879.2803904293833,0.04427124907566704,543.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
LSTM,T0_baseline_5d,Run4.xlsx,20262423,800,8.016388893127441,8.687150955200195,0.0498761385679245,0.022448107042184164,39506.840579933254,38722.98916828896,783.8514116442966,0.020242533659726055,326.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run11.xlsx,20262423,800,5.295788764953613,6.059101581573486,0.06085771694779396,0.036603617931766155,24640.616240612755,23918.706127369696,721.9101132430587,0.030181821265699293,326.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run25.xlsx,20262423,800,4.923051834106445,5.826114177703857,0.034641120582818985,0.06761789805699002,23684.395604804133,22834.36330453385,850.0323002702826,0.0372260127831769,543.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run28.xlsx,20262423,800,3.1424672603607178,3.7093117237091064,0.03196962550282478,0.11605322436932237,39771.36860843988,42449.22900678442,2677.860398344543,0.06308384064918011,543.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run4.xlsx,20262423,800,4.348416328430176,5.882737159729004,0.022707445546984673,0.18451280211537788,35380.56081151027,38722.98916828896,3342.4283567786842,0.08631638281467864,326.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run11.xlsx,20262423,800,1.2537386417388916,1.6808640956878662,0.01286571566015482,0.0807044111957617,22944.181168448424,23918.706127369696,974.5249589212726,0.04074321385662844,326.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run25.xlsx,20262423,800,2.9582297801971436,3.4580442905426025,0.021684009581804276,0.05381159095773127,22680.419615023697,22834.36330453385,153.9436895101535,0.006741755285972322,543.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run28.xlsx,20262423,800,2.808180332183838,3.1876163482666016,0.030719859525561333,0.09887572738769561,39510.54710601272,42449.22900678442,2938.681900771706,0.0692281572487932,543.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run4.xlsx,20262423,800,3.9525070190429688,4.424505710601807,0.02350754477083683,0.038778672081765844,38198.39610406496,38722.98916828896,524.5930642239982,0.013547328744279849,326.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run11.xlsx,20263423,800,1.134948492050171,1.5487408638000488,0.011856776662170887,0.06700841495923646,23103.66291375879,23918.706127369696,815.0432136109048,0.03407555614717249,326.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run25.xlsx,20263423,800,2.2771263122558594,2.80741024017334,0.015310524962842464,0.04309028794966229,23186.166122840517,22834.36330453385,351.8028183066672,0.015406727729378615,543.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run28.xlsx,20263423,800,2.3344178199768066,2.6890714168548584,0.02421572618186474,0.04930335221075185,42494.321039704795,42449.22900678442,45.09203292037273,0.001062257995620272,543.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run4.xlsx,20263423,800,2.4481680393218994,2.6174392700195312,0.01483654323965311,0.043065133188489854,38108.562785942864,38722.98916828896,614.4263823460933,0.01586722501395268,326.0,250.0,stage2_full,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
FNN,T0_baseline_5d,Run11.xlsx,20262424,800,3.87546443939209,4.477485656738281,0.03429916873574257,0.00971736331105055,23717.753176475046,23918.706127369696,200.9529508946507,0.008401497548594582,326.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
FNN,T0_baseline_5d,Run24.xlsx,20262424,800,2.658757209777832,3.1030423641204834,0.023116353899240494,0.0847086800028927,26867.62905467543,27771.30720744056,903.6781527651292,0.032539993382919095,543.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
FNN,T0_baseline_5d,Run28.xlsx,20262424,800,4.07519006729126,4.551328182220459,0.04414484277367592,0.1430559735782549,38800.18239215535,42449.22900678442,3649.046614629071,0.08596261227844361,543.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
FNN,T0_baseline_5d,Run4.xlsx,20262424,800,4.765018463134766,7.69655704498291,0.02481052652001381,0.15036853706485812,36594.525218846306,38722.98916828896,2128.463949442652,0.05496641646626016,326.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
GRU,T0_baseline_5d,Run11.xlsx,20262424,800,1.1045249700546265,1.4365506172180176,0.01166225504130125,0.07177293549926993,22945.047137434605,23918.706127369696,973.6589899350911,0.04070700918144367,326.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
GRU,T0_baseline_5d,Run24.xlsx,20262424,800,1.8247249126434326,2.133009910583496,0.016070470213890076,0.03461892182233058,28124.675204657884,27771.30720744056,353.36799721732314,0.012724211884511071,543.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
