model,variant,test_case,seed,epochs,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,stage,candidate,test_files
Transformer,T2_slow_only_5d,Run11.xlsx,20260423,600,1.9594630002975464,2.4584858417510986,0.019850457087159157,0.04262419678373721,23436.361846505537,23918.706127369696,482.3442808641594,0.02016598549669133,326.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T2_slow_only_5d,Run24.xlsx,20260423,600,1.897103190422058,2.3083701133728027,0.015549770556390285,0.08048569488577625,28819.820655173728,27771.30720744056,1048.5134477331667,0.03775527885314114,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T2_slow_only_5d,Run28.xlsx,20260423,600,2.4806878566741943,3.0763838291168213,0.024879813194274902,0.05230368666165115,42278.41565021552,42449.22900678442,170.81335656890587,0.004023944852840689,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T2_slow_only_5d,Run4.xlsx,20260423,600,4.225940704345703,4.728084564208984,0.024219892919063568,0.09710178134360756,37535.232463619956,38722.98916828896,1187.756704669002,0.030673166771992902,326.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run11.xlsx,20260423,600,1.0126019716262817,1.275055170059204,0.010802560485899448,0.07752445420239196,22928.582333733288,23918.706127369696,990.1237936364087,0.041395374330195474,326.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run24.xlsx,20260423,600,2.3353066444396973,2.75041127204895,0.020410101860761642,0.055336585020291304,28527.01029379867,27771.30720744056,755.7030863581094,0.027211649805077936,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run28.xlsx,20260423,600,2.0796961784362793,2.4681973457336426,0.02190551534295082,0.029438302065740406,41888.04719499428,42449.22900678442,561.1818117901421,0.013220070774440958,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run4.xlsx,20260423,600,3.425638437271118,3.5427896976470947,0.019720515236258507,0.025234096145027397,38300.919009034005,38722.98916828896,422.07015925495216,0.010899730840009478,326.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T0_baseline_5d,Run18.xlsx,20260424,600,1.584918737411499,2.1233267784118652,0.02000141330063343,0.02899751555907118,34419.33462742011,35012.9039323269,593.5693049067922,0.016952872748117256,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T0_baseline_5d,Run24.xlsx,20260424,600,1.6143022775650024,1.9122475385665894,0.013960197567939758,0.032373745295770695,27802.82519769205,27771.30720744056,31.51799025149012,0.0011349120160625977,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
