candidate,test_files,runs,F_values,D_values,Cr_values,lifes,native_steps,max_native_step,coarse_step_count,max_life,min_life,life_ratio,duplicate_F_Cr,has_Run30_Run24_conflict,explainability_penalty,baseline_transformer_rank,baseline_transformer_life_error,T3_rank_vs_baseline_models,T3_life_error,best_model,best_variant,best_life_error,gap_to_best_pct,stage2_pass,baseline_transformer_not_last,epochs,priority_pass
Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv,Run4;Run28;Run25;Run11,2160;2150;4000;4500,8;13;16;22,0.008;0.02;0.03;0.04,39038;42639;23074;24038,326;543;543;326,543.0,0,42639.0,23074.0,1.8479240703822484,0,0,0,2,1147.9359033567825,1,456.5911117960095,Transformer,T3_R1_plus_slow,456.5911117960095,0.0,1,1,800,1
Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv,Run4;Run30;Run25;Run11,2160;4000;4000;4500,8;13;16;22,0.008;0.02;0.03;0.04,39038;24111;23074;24038,326;435;543;326,543.0,0,39038.0,23074.0,1.6918609690560804,0,0,0,2,785.1559677320274,1,508.3775343840862,Transformer,T3_R1_plus_slow,508.3775343840862,0.0,1,1,800,1
Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv,Run4;Run30;Run8;Run11,2160;4000;2150;4500,8;13;16;22,0.008;0.02;0.03;0.04,39038;24111;41554;24038,326;435;652;326,652.0,0,41554.0,24038.0,1.7286795906481405,0,0,0,4,1237.7581415946488,2,847.1531040159916,LSTM,T0_baseline_5d,792.9508423315447,0.06835513475851027,1,1,800,1
