candidate,test_files,seed,runs,F_values,D_values,Cr_values,lifes,native_steps,max_native_step,coarse_step_count,max_life,min_life,life_ratio,duplicate_F_Cr,has_Run30_Run24_conflict,explainability_penalty,T0_error,T1_error,T2_error,T3_error,best_transformer_variant,best_transformer_variant_error,feature_first_path,slow_first_path,at_least_one_single_effective,T3_best,T3_near_best_5pct,T3_improve_pct_vs_T0,stage1_pass,baseline_transformer_rank,baseline_transformer_life_error,T3_rank_vs_baseline_models,T3_life_error,best_model,best_variant,best_life_error,formal_pass,epochs
Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv,20260419,Run4;Run28;Run25;Run11,2160;2150;4000;4500,8;13;16;22,0.008;0.02;0.03;0.04,39038;42639;23074;24038,326;543;543;326,543.0,0,42639.0,23074.0,1.8479240703822484,0,0,0,862.2241943169793,783.0900209434312,901.8207588734431,816.3932785412162,T1_R1_only,783.0900209434312,0,0,1,0,1,-0.0531542910507963,0,2,862.2241943169793,1,816.3932785412162,Transformer,T3_R1_plus_slow,816.3932785412162,0,1600
Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv,20260420,Run4;Run28;Run25;Run11,2160;2150;4000;4500,8;13;16;22,0.008;0.02;0.03;0.04,39038;42639;23074;24038,326;543;543;326,543.0,0,42639.0,23074.0,1.8479240703822484,0,0,0,1405.882377746254,1113.3104218844783,1027.2257965304661,516.6866335637433,T3_R1_plus_slow,516.6866335637433,1,1,1,1,1,-0.6324823173386419,1,5,1405.882377746254,1,516.6866335637433,Transformer,T3_R1_plus_slow,516.6866335637433,1,1600
Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv,20260419,Run4;Run30;Run25;Run11,2160;4000;4000;4500,8;13;16;22,0.008;0.02;0.03;0.04,39038;24111;23074;24038,326;435;543;326,543.0,0,39038.0,23074.0,1.6918609690560804,0,0,0,490.1115395868019,964.5028354783426,451.7371536307219,755.7902234300236,T2_slow_only_5d,451.7371536307219,0,0,1,0,0,0.5420780014019,0,1,490.1115395868019,4,755.7902234300236,Transformer,T0_baseline_5d,490.1115395868019,0,1600
Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv,20260420,Run4;Run30;Run25;Run11,2160;4000;4000;4500,8;13;16;22,0.008;0.02;0.03;0.04,39038;24111;23074;24038,326;435;543;326,543.0,0,39038.0,23074.0,1.6918609690560804,0,0,0,943.3769643098449,772.4661456438798,477.16199512807725,727.6524963409047,T2_slow_only_5d,477.16199512807725,1,0,1,0,0,-0.22867260504580983,0,4,943.3769643098449,2,727.6524963409047,LSTM,T0_baseline_5d,587.5826886582454,0,1600
Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv,20260419,Run4;Run30;Run8;Run11,2160;4000;2150;4500,8;13;16;22,0.008;0.02;0.03;0.04,39038;24111;41554;24038,326;435;652;326,652.0,0,41554.0,24038.0,1.7286795906481405,0,0,0,1674.2685760192326,703.5953522502878,350.28611649844333,1027.6809798185195,T2_slow_only_5d,350.28611649844333,0,0,1,0,0,-0.38619108395264157,0,5,1674.2685760192326,3,1027.6809798185195,GRU,T0_baseline_5d,657.3032596849434,0,1600
Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv,20260420,Run4;Run30;Run8;Run11,2160;4000;2150;4500,8;13;16;22,0.008;0.02;0.03;0.04,39038;24111;41554;24038,326;435;652;326,652.0,0,41554.0,24038.0,1.7286795906481405,0,0,0,1213.602264553214,772.2596881065429,911.3534941849257,761.4652106212352,T3_R1_plus_slow,761.4652106212352,1,1,1,1,1,-0.37255785287977555,1,4,1213.602264553214,1,761.4652106212352,Transformer,T3_R1_plus_slow,761.4652106212352,1,1600
