round_id,test_case,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,actual_epochs,best_score,final_lr,validation_mode,validation_file
seq10_d64_ff256_l3,Run11.xlsx,1.7545303106307983,2.2785210609436035,0.015787120908498764,0.1039126038880395,22794.982897158618,23918.706127369696,1123.7232302110788,0.046980937188957086,1200.0,0.00018910531071014702,0.001,no_validation,
seq10_d64_ff256_l3,Run4.xlsx,4.227209568023682,4.792547702789307,0.02498626336455345,0.028268619128205167,38429.4039653574,38722.98916828896,293.58520293155743,0.007581677170004746,1200.0,0.00018910531071014702,0.001,no_validation,
seq10_d64_ff256_l3,Run8.xlsx,1.4113860130310059,1.858931541442871,0.017386000603437424,0.08393191533623579,39785.911114668714,41489.80405662315,1703.8929419544365,0.04106775099802957,1200.0,0.00018910531071014702,0.001,no_validation,
seq10_d64_ff256_l3,Run10.xlsx,4.0198073387146,4.346169471740723,0.07019595056772232,0.22773999303189532,60423.466756857626,71205.57050271094,10782.10374585331,0.15142219449590413,1200.0,0.00018910531071014702,0.001,no_validation,
