round_id,test_case,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,actual_epochs,best_score,final_lr,validation_mode,validation_file
seq10_d64_dropout,Run11.xlsx,2.2977652549743652,2.8447041511535645,0.02046382613480091,0.11340140813104085,22757.417408350255,23918.706127369696,1161.2887190194415,0.048551485721487334,1800.0,0.0006406207685358822,0.0005,no_validation,
seq10_d64_dropout,Run4.xlsx,5.335720062255859,5.897712707519531,0.02977895550429821,0.007992701956265013,38655.001136122475,38722.98916828896,67.9880321664823,0.0017557537170234544,1800.0,0.0006406207685358822,0.0005,no_validation,
seq10_d64_dropout,Run8.xlsx,0.9527699947357178,1.1651098728179932,0.01204549241811037,0.09287305328845208,39245.859810081776,41489.80405662315,2243.944246541374,0.0540842334053676,1800.0,0.0006406207685358822,0.0005,no_validation,
seq10_d64_dropout,Run10.xlsx,3.8676607608795166,4.136659145355225,0.07473362982273102,0.1862118270098477,60771.286296253944,71205.57050271094,10434.284206456992,0.14653747077357857,1800.0,0.0006406207685358822,0.0005,no_validation,
