stage,model,variant,feature_variant,shape_variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_name,feature_columns,description,shape_name,shape_mono_lambda,shape_slow_lambda,shape_mono_tolerance_ratio
01_五模型基准对比,FNN,FNN,M1_0_5d_baseline,S0_no_shape_loss,20260428,1600,Run28.xlsx,Run28.csv,5.652137279510498,7.059896945953369,0.0536828227341175,0.1228368764663388,40746.08516964657,42449.22900678442,1703.1438371378536,0.0401219027291555,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,FNN,FNN,M1_0_5d_baseline,S0_no_shape_loss,20260429,1600,Run25.xlsx,Run25.csv,4.072826862335205,4.735498905181885,0.0303573254495859,0.041439641010306,23187.600733422925,22834.36330453385,353.2374288890751,0.0154695545559152,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,FNN,FNN,M1_0_5d_baseline,S0_no_shape_loss,20260429,1600,Run11.xlsx,Run11.csv,5.158743381500244,5.401644706726074,0.0541572012007236,0.0205121883703368,24318.234045920068,23918.706127369696,399.5279185503714,0.0167035757044232,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,FNN,FNN,M1_0_5d_baseline,S0_no_shape_loss,20260429,1600,Run4.xlsx,Run4.csv,3.758535385131836,4.55170488357544,0.020593773573637,0.1306661388573194,36683.389789106266,38722.98916828896,2039.5993791826916,0.0526715375798767,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,FNN,FNN,M1_0_5d_baseline,S0_no_shape_loss,20260429,1600,Run28.xlsx,Run28.csv,2.7278759479522705,3.028249263763428,0.0287564285099506,0.0942034998545648,40284.76252156772,42449.22900678442,2164.4664852167043,0.0509895358728604,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,GRU,GRU,M1_0_5d_baseline,S0_no_shape_loss,20260425,1600,Run25.xlsx,Run25.csv,1.9852286577224727,2.3561346530914307,0.0136983357369899,0.0521470282231189,22509.707982676075,22834.36330453385,324.6553218577756,0.0142178399076848,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,GRU,GRU,M1_0_5d_baseline,S0_no_shape_loss,20260425,1600,Run11.xlsx,Run11.csv,1.6052473783493042,1.9717320203781128,0.0165143627673387,0.0529221511665485,23269.094245909408,23918.706127369696,649.6118814602887,0.0271591564360143,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,GRU,GRU,M1_0_5d_baseline,S0_no_shape_loss,20260425,1600,Run4.xlsx,Run4.csv,10.382168769836426,10.496570587158203,0.0615285895764827,0.0588303635333282,40139.82716007738,38722.98916828896,1416.837991788423,0.0365890656227722,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,GRU,GRU,M1_0_5d_baseline,S0_no_shape_loss,20260425,1600,Run28.xlsx,Run28.csv,3.803539514541626,4.227134704589844,0.0439167320728302,0.1267340404985058,38716.04110300868,42449.22900678442,3733.187903775746,0.0879447752320564,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,GRU,GRU,M1_0_5d_baseline,S0_no_shape_loss,20260426,1600,Run25.xlsx,Run25.csv,1.936359524726868,2.3896937370300293,0.0137266553938388,0.0580396086931849,22473.54052477756,22834.36330453385,360.8227797562904,0.0158017447188749,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,GRU,GRU,M1_0_5d_baseline,S0_no_shape_loss,20260426,1600,Run11.xlsx,Run11.csv,1.2135827541351318,1.4388693571090698,0.0133428601548075,0.1013884714286065,22546.49283324617,23918.706127369696,1372.213294123525,0.0573698797425053,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,GRU,GRU,M1_0_5d_baseline,S0_no_shape_loss,20260426,1600,Run4.xlsx,Run4.csv,6.02166223526001,6.280545711517334,0.0367678701877594,0.0185861845974498,38812.596728451295,38722.98916828896,89.6075601623379,0.0023140661939321,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,GRU,GRU,M1_0_5d_baseline,S0_no_shape_loss,20260426,1600,Run28.xlsx,Run28.csv,3.0879392623901367,3.4953622817993164,0.034329205751419,0.1197096709567157,39175.48299533371,42449.22900678442,3273.746011450712,0.0771214480933796,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,GRU,GRU,M1_0_5d_baseline,S0_no_shape_loss,20260427,1600,Run25.xlsx,Run25.csv,2.2350635528564453,2.79401969909668,0.0167506504803895,0.0384953728297082,22911.771901569857,22834.36330453385,77.40859703600654,0.0033900046173232,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
01_五模型基准对比,GRU,GRU,M1_0_5d_baseline,S0_no_shape_loss,20260427,1600,Run11.xlsx,Run11.csv,2.581275701522827,2.84723162651062,0.0255614202469587,0.0329196474964821,23512.554639161823,23918.706127369696,406.1514882078736,0.0169804957695066,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,五模型原始 5 维基准,none,0.0,0.0,0.0
