variant,seed_count,mean_pressure_mae,std_pressure_mae,mean_pressure_rmse,mean_pressure_mape,mean_wear_mae_um,std_wear_mae_um,mean_life_abs_error,std_life_abs_error,mean_life_rel_error,median_life_abs_error,max_life_abs_error,min_life_abs_error,row_count,life_error_win_count,delta_vs_baseline,model
T1_module1_only,1,12.067479610443115,0.0,14.669689416885376,0.09555571526288986,0.17343507439112932,0.0,3047.886169502427,0.0,0.08378584920671353,2006.244576184794,7677.058697566768,501.99682807335194,4,3,-97.52182726968567,T1_module1_only
T3_module1_plus_module2,1,12.067479610443115,0.0,14.669689416885376,0.09555571526288986,0.17343507439112932,0.0,3047.886169502427,0.0,0.08378584920671353,2006.244576184794,7677.058697566768,501.99682807335194,4,0,-97.52182726968567,T3_module1_plus_module2
T0_baseline,1,14.48327112197876,0.0,17.099495768547058,0.10645045526325703,0.17304285842953845,0.0,3145.4079967721127,0.0,0.10178487466522267,3343.4706336025138,5076.634585924097,818.056133959326,4,1,0.0,T0_baseline
T2_module2_only,1,14.48327112197876,0.0,17.099495768547058,0.10645045526325703,0.17304285842953845,0.0,3145.4079967721127,0.0,0.10178487466522267,3343.4706336025138,5076.634585924097,818.056133959326,4,0,0.0,T2_module2_only
