sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim,source_file,stress_source
0.0,0,378.073,2160.0,8.0,0.032,0.0,210.0,1e-06,Run15.xlsx,measured_cpress
0.000875000027008,5,390.011,2160.0,8.0,0.032,1.08371e-06,210.0,1e-06,Run15.xlsx,measured_cpress
0.0035468749702,19,390.48,2160.0,8.0,0.032,5.42539e-06,210.0,1e-06,Run15.xlsx,measured_cpress
0.0125644532964,68,391.392,2160.0,8.0,0.032,2.01856e-05,210.0,1e-06,Run15.xlsx,measured_cpress
0.0429987795651,234,389.707,2160.0,8.0,0.032,6.98437e-05,210.0,1e-06,Run15.xlsx,measured_cpress
0.102998778224,560,385.843,2160.0,8.0,0.032,0.000167032,210.0,1e-06,Run15.xlsx,measured_cpress
0.162998780608,886,381.742,2160.0,8.0,0.032,0.000263254,210.0,1e-06,Run15.xlsx,measured_cpress
0.222998782992,1212,378.211,2160.0,8.0,0.032,0.00035857,210.0,1e-06,Run15.xlsx,measured_cpress
0.282998770475,1538,375.89,2160.0,8.0,0.032,0.000430015,210.0,1e-06,Run15.xlsx,measured_cpress
0.34299877286,1864,371.87,2160.0,8.0,0.032,0.000523467,210.0,1e-06,Run15.xlsx,measured_cpress
0.402998775244,2190,368.076,2160.0,8.0,0.032,0.00061599,210.0,1e-06,Run15.xlsx,measured_cpress
0.462998777628,2516,364.089,2160.0,8.0,0.032,0.000707592,210.0,1e-06,Run15.xlsx,measured_cpress
0.52299875021,2842,360.181,2160.0,8.0,0.032,0.00079822,210.0,1e-06,Run15.xlsx,measured_cpress
0.582998752594,3168,356.455,2160.0,8.0,0.032,0.000887923,210.0,1e-06,Run15.xlsx,measured_cpress
0.642998754978,3495,353.012,2160.0,8.0,0.032,0.000976768,210.0,1e-06,Run15.xlsx,measured_cpress
0.702998757362,3821,350.431,2160.0,8.0,0.032,0.00106492,210.0,1e-06,Run15.xlsx,measured_cpress
0.762998759747,4147,347.774,2160.0,8.0,0.032,0.00113147,210.0,1e-06,Run15.xlsx,measured_cpress
0.822998762131,4473,343.591,2160.0,8.0,0.032,0.00121809,210.0,1e-06,Run15.xlsx,measured_cpress
0.882998764515,4799,339.951,2160.0,8.0,0.032,0.00130371,210.0,1e-06,Run15.xlsx,measured_cpress
0.942998766899,5125,336.351,2160.0,8.0,0.032,0.00138847,210.0,1e-06,Run15.xlsx,measured_cpress
1.00299882889,5451,332.914,2160.0,8.0,0.032,0.00147236,210.0,1e-06,Run15.xlsx,measured_cpress
1.06299877167,5777,329.652,2160.0,8.0,0.032,0.00155539,210.0,1e-06,Run15.xlsx,measured_cpress
1.12299883366,6103,326.733,2160.0,8.0,0.032,0.00163761,210.0,1e-06,Run15.xlsx,measured_cpress
1.18299877644,6429,323.949,2160.0,8.0,0.032,0.00171912,210.0,1e-06,Run15.xlsx,measured_cpress
1.24299883842,6755,321.817,2160.0,8.0,0.032,0.00180011,210.0,1e-06,Run15.xlsx,measured_cpress
1.3029987812,7082,319.771,2160.0,8.0,0.032,0.00186111,210.0,1e-06,Run15.xlsx,measured_cpress
1.36299872398,7408,316.167,2160.0,8.0,0.032,0.00194063,210.0,1e-06,Run15.xlsx,measured_cpress
1.42299878597,7734,313.036,2160.0,8.0,0.032,0.00201936,210.0,1e-06,Run15.xlsx,measured_cpress
1.48299872875,8060,309.91,2160.0,8.0,0.032,0.00209734,210.0,1e-06,Run15.xlsx,measured_cpress
1.54299879074,8386,306.905,2160.0,8.0,0.032,0.0021746,210.0,1e-06,Run15.xlsx,measured_cpress
1.60299873352,8712,304.129,2160.0,8.0,0.032,0.0022512,210.0,1e-06,Run15.xlsx,measured_cpress
1.66299879551,9038,302.059,2160.0,8.0,0.032,0.00232725,210.0,1e-06,Run15.xlsx,measured_cpress
1.72299873829,9364,301.356,2160.0,8.0,0.032,0.00240299,210.0,1e-06,Run15.xlsx,measured_cpress
1.78299880028,9690,299.147,2160.0,8.0,0.032,0.00246014,210.0,1e-06,Run15.xlsx,measured_cpress
1.84299874306,10016,295.375,2160.0,8.0,0.032,0.00253451,210.0,1e-06,Run15.xlsx,measured_cpress
1.90299880505,10342,292.394,2160.0,8.0,0.032,0.00260805,210.0,1e-06,Run15.xlsx,measured_cpress
1.96299874783,10668,289.508,2160.0,8.0,0.032,0.00268087,210.0,1e-06,Run15.xlsx,measured_cpress
2.02299880981,10995,286.829,2160.0,8.0,0.032,0.002753,210.0,1e-06,Run15.xlsx,measured_cpress
2.08299875259,11321,284.435,2160.0,8.0,0.032,0.00282448,210.0,1e-06,Run15.xlsx,measured_cpress
2.14299869537,11647,282.481,2160.0,8.0,0.032,0.00289541,210.0,1e-06,Run15.xlsx,measured_cpress
2.20299887657,11973,281.046,2160.0,8.0,0.032,0.00296594,210.0,1e-06,Run15.xlsx,measured_cpress
2.26299881935,12299,279.796,2160.0,8.0,0.032,0.00301933,210.0,1e-06,Run15.xlsx,measured_cpress
2.32299876213,12625,276.687,2160.0,8.0,0.032,0.00308903,210.0,1e-06,Run15.xlsx,measured_cpress
2.38299870491,12951,273.495,2160.0,8.0,0.032,0.00315798,210.0,1e-06,Run15.xlsx,measured_cpress
2.44299888611,13277,270.972,2160.0,8.0,0.032,0.00322629,210.0,1e-06,Run15.xlsx,measured_cpress
