variant,model,test_case,pressure_mae,wear_mae_um,predicted_life,true_life,life_abs_error,native_actual_step,used_actual_step,candidate,test_files
baseline_5d,Transformer,Run23.xlsx,1.8714497089385986,0.06469611928826118,32524.630525361503,33275.635931326644,751.0054059651411,1087.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
baseline_5d,Transformer,Run4.xlsx,4.3985466957092285,0.041662676544760316,38421.09405325281,38722.98916828896,301.8951150361463,326.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
baseline_5d,Transformer,Run8.xlsx,0.9132229089736938,0.08872483638849865,39201.72418443653,41489.80405662315,2288.079872186623,652.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,FNN,Run11.xlsx,1.2876895666122437,0.07225946482636292,23009.758052575882,23918.706127369696,908.9480747938142,326.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,FNN,Run23.xlsx,7.915467262268066,0.16940467452676636,35723.40863994693,33275.635931326644,2447.7727086202867,1087.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,FNN,Run4.xlsx,10.01614761352539,0.23698038730252713,35117.91471437338,38722.98916828896,3605.0744539155785,326.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,FNN,Run8.xlsx,1.672336220741272,0.050667258254866974,40317.168557654964,41489.80405662315,1172.6354989681859,652.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,GRU,Run11.xlsx,2.329925060272217,0.030926008483103333,23496.015064328432,23918.706127369696,422.691063041264,326.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,GRU,Run23.xlsx,2.9405133724212646,0.0694274438450081,33821.31414413198,33275.635931326644,545.6782128053383,1087.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,GRU,Run4.xlsx,4.004883766174316,0.060575602598197706,38340.010837067515,38722.98916828896,382.9783312214422,326.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,GRU,Run8.xlsx,3.6995813846588135,0.07953482470796554,42615.70731281395,41489.80405662315,1125.9032561908025,652.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,LSTM,Run11.xlsx,2.495079517364502,0.035514304766643856,23128.865066220944,23918.706127369696,789.8410611487525,326.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,LSTM,Run23.xlsx,2.7415359020233154,0.10086322095924186,34488.014862882446,33275.635931326644,1212.3789315558024,1087.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,LSTM,Run4.xlsx,4.728528022766113,0.03403323762450479,38701.29629474549,38722.98916828896,21.69287354347034,326.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,LSTM,Run8.xlsx,3.097188949584961,0.05686097227855501,42009.31763799756,41489.80405662315,519.5135813744128,652.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,1D-CNN,Run11.xlsx,4.103534698486328,0.02375239697201163,24232.18424401559,23918.706127369696,313.47811664589244,326.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,1D-CNN,Run23.xlsx,4.976447582244873,0.06710504776860583,35055.12727046139,33275.635931326644,1779.4913391347436,1087.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,1D-CNN,Run4.xlsx,5.702368259429932,0.14324932304760035,36298.369839971354,38722.98916828896,2424.6193283176035,326.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,1D-CNN,Run8.xlsx,6.547289848327637,0.13953425197614547,45709.83235155178,41489.80405662315,4220.028294928627,652.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,Transformer,Run11.xlsx,1.2663421630859375,0.06996547494147544,22955.044790700544,23918.706127369696,963.6613366691527,326.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,Transformer,Run23.xlsx,6.220723628997803,0.08250859858333906,32348.27966256175,33275.635931326644,927.3562687648955,1087.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,Transformer,Run4.xlsx,8.791871070861816,0.050600060440238605,39796.58276025722,38722.98916828896,1073.5935919682597,326.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
R1_plus_slow,Transformer,Run8.xlsx,1.2944296598434448,0.049549387147932174,40043.74480543592,41489.80405662315,1446.059251187231,652.0,250.0,D13_Run23,Run4.csv;Run8.csv;Run11.csv;Run23.csv
baseline_5d,FNN,Run11.xlsx,2.904592514038086,0.03633000946387881,23579.137410340747,23918.706127369696,339.5687170289493,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,FNN,Run27.xlsx,1.7182304859161377,0.04345395386188474,87686.08518370733,89230.28833479666,1544.2031510893285,1087.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,FNN,Run4.xlsx,3.1448466777801514,0.0469338963562817,37425.58900938588,38722.98916828896,1297.400158903074,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,FNN,Run8.xlsx,2.1713521480560303,0.0675455648544076,40136.548137611455,41489.80405662315,1353.2559190116954,652.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,GRU,Run11.xlsx,2.429405689239502,0.02983070561494801,23415.135695030127,23918.706127369696,503.5704323395694,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,GRU,Run27.xlsx,2.724825859069824,0.24724488124813676,97007.34001152038,89230.28833479666,7777.051676723728,1087.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,GRU,Run4.xlsx,3.4290401935577393,0.07076255233347038,37973.12985023528,38722.98916828896,749.8593180536773,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,GRU,Run8.xlsx,4.446468353271484,0.08791507264087922,42646.67617503848,41489.80405662315,1156.8721184153328,652.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,LSTM,Run11.xlsx,5.396825790405273,0.03855056843693989,24282.385677926388,23918.706127369696,363.67955055669154,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,LSTM,Run27.xlsx,2.1904208660125732,0.13564255583166382,93237.82022243414,89230.28833479666,4007.5318876374804,1087.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,LSTM,Run4.xlsx,6.6575493812561035,0.0324390195170503,38988.37748770199,38722.98916828896,265.38831941303215,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,LSTM,Run8.xlsx,4.385100364685059,0.06997855754258624,42318.87048710415,41489.80405662315,829.066430480998,652.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,1D-CNN,Run11.xlsx,3.254610061645508,0.1155098850139111,21950.033726566264,23918.706127369696,1968.6724008034325,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,1D-CNN,Run27.xlsx,4.371703147888184,0.4114447417933307,104457.94636191928,89230.28833479666,15227.658027122627,1087.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,1D-CNN,Run4.xlsx,5.474213600158691,0.11370024855646017,37206.01864400087,38722.98916828896,1516.9705242880882,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,1D-CNN,Run8.xlsx,3.0055413246154785,0.07036668244073913,40841.762288578466,41489.80405662315,648.0417680446844,652.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,Transformer,Run11.xlsx,1.298683762550354,0.0641738908442743,23102.628780268544,23918.706127369696,816.0773471011526,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,Transformer,Run27.xlsx,1.378764271736145,0.05823979919740611,90792.15528210682,89230.28833479666,1561.8669473101618,1087.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,Transformer,Run4.xlsx,2.67875075340271,0.0566295554829614,37831.91300251791,38722.98916828896,891.0761657710464,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,Transformer,Run8.xlsx,2.091416597366333,0.04676032968604606,40611.50117836378,41489.80405662315,878.3028782593683,652.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,FNN,Run11.xlsx,4.070496559143066,0.024009362471740386,23560.221135136733,23918.706127369696,358.4849922329631,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,FNN,Run27.xlsx,1.819383978843689,0.14092131720693307,81561.34437849451,89230.28833479666,7668.943956302144,1087.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,FNN,Run4.xlsx,15.30207347869873,0.3139286484502452,33997.826917430895,38722.98916828896,4725.162250858062,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,FNN,Run8.xlsx,2.033543109893799,0.04134392738548015,40336.709580152645,41489.80405662315,1153.0944764705055,652.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,GRU,Run11.xlsx,2.0299758911132812,0.04461939327882663,23419.0208359532,23918.706127369696,499.6852914164956,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,GRU,Run27.xlsx,2.5919718742370605,0.24356896857287405,96701.66725770058,89230.28833479666,7471.378922903925,1087.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,GRU,Run4.xlsx,2.4716389179229736,0.06759590277582625,37859.28337671223,38722.98916828896,863.7057915767291,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,GRU,Run8.xlsx,4.373081684112549,0.10008384247652898,43191.35317628899,41489.80405662315,1701.5491196658404,652.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,LSTM,Run11.xlsx,1.725294589996338,0.04197663029255779,23284.772511613035,23918.706127369696,633.9336157566613,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,LSTM,Run27.xlsx,1.6344170570373535,0.15199974661422497,92088.16075629315,89230.28833479666,2857.8724214964896,1087.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,LSTM,Run4.xlsx,4.133517742156982,0.036931457853252525,38530.57136570981,38722.98916828896,192.41780257914797,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,LSTM,Run8.xlsx,4.913994789123535,0.11309305664573528,43538.43286887804,41489.80405662315,2048.6288122548867,652.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,1D-CNN,Run11.xlsx,1.3031429052352905,0.06526003445337392,23125.69014986789,23918.706127369696,793.0159775018074,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,1D-CNN,Run27.xlsx,1.8331304788589478,0.1540499125885316,92133.5216281065,89230.28833479666,2903.233293309837,1087.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
