variant,seed_count,mean_pressure_mae,std_pressure_mae,mean_pressure_rmse,mean_pressure_mape,mean_wear_mae_um,std_wear_mae_um,mean_life_abs_error,std_life_abs_error,mean_life_rel_error,median_life_abs_error,max_life_abs_error,min_life_abs_error,row_count,life_error_win_count,delta_vs_baseline,model
M1_R3_log_cycle_keep,1,12.067479610443115,0.0,14.669689416885376,0.0955557152628898,0.1734350743911293,0.0,3047.886169502427,0.0,0.0837858492067135,2006.244576184794,7677.058697566768,501.996828073352,4,3,-97.52182726968567,M1_R3_log_cycle_keep
M1_0_5d_baseline,1,14.48327112197876,0.0,17.099495768547058,0.10645045526325697,0.17304285842953845,0.0,3145.4079967721127,0.0,0.10178487466522262,3343.470633602514,5076.634585924097,818.056133959326,4,0,0.0,M1_0_5d_baseline
M1_R2_log_cycle_replace,1,27.150979280471798,0.0,29.313923835754395,0.2080479562282562,0.3368288339206075,0.0,4988.6113920574635,0.0,0.17593226474413154,5645.967932078875,6796.318682179972,1866.191021892133,4,1,1843.2033952853508,M1_R2_log_cycle_replace
M1_R1_static_ratio,1,23.647042036056522,0.0,26.246763229370117,0.1851090472191572,0.3863882020837439,0.0,5748.051908091793,0.0,0.1952136487404489,5921.446171995132,6755.609956022723,4393.705332354184,4,0,2602.6439113196802,M1_R1_static_ratio
