stage,model,variant,feature_variant,shape_variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_name,feature_columns,description,shape_name,shape_mono_lambda,shape_slow_lambda,shape_mono_tolerance_ratio
02_模块一_粗筛,Transformer,M1_R1_static_ratio,M1_R1_static_ratio,S0_no_shape_loss,20260426,800,Run4.xlsx,Run4.csv,1.9894320964813232,2.4904377460479736,0.01216133777052164,0.055147342061800456,37935.21309842263,38722.98916828896,787.776069866326,0.02034388581012366,326.0,250.0,R1_static_derived,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|wear_depth,静态派生 F/D^2 与 Cr/D,none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R1_static_ratio,M1_R1_static_ratio,S0_no_shape_loss,20260426,800,Run28.xlsx,Run28.csv,1.5028321743011475,1.7884167432785034,0.017679838463664055,0.06054616622599825,40799.744249787145,42449.22900678442,1649.4847569972771,0.038857826056950276,543.0,250.0,R1_static_derived,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|wear_depth,静态派生 F/D^2 与 Cr/D,none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R2_log_cycle_replace,M1_R2_log_cycle_replace,S0_no_shape_loss,20260425,800,Run25.xlsx,Run25.csv,3.105593681335449,3.9446394443511963,0.020573988556861877,0.07129961448655792,22353.681438917974,22834.36330453385,480.6818656158757,0.021050810973145657,543.0,250.0,R2_log_cycle,F|D|Cr|F_over_D_sq|Cr_over_D|log1p_actual_cycle|wear_depth,用 log1p(cycle) 替换 actual_cycle,none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R2_log_cycle_replace,M1_R2_log_cycle_replace,S0_no_shape_loss,20260425,800,Run11.xlsx,Run11.csv,1.836141586303711,2.460761785507202,0.016353072598576546,0.10111706627997719,22783.121009784118,23918.706127369696,1135.5851175855787,0.047476862315982526,326.0,250.0,R2_log_cycle,F|D|Cr|F_over_D_sq|Cr_over_D|log1p_actual_cycle|wear_depth,用 log1p(cycle) 替换 actual_cycle,none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R2_log_cycle_replace,M1_R2_log_cycle_replace,S0_no_shape_loss,20260425,800,Run4.xlsx,Run4.csv,4.981986045837402,5.127938270568848,0.029748590663075447,0.017803798361074145,38657.11782099405,38722.98916828896,65.87134729490936,0.0017010914887958272,326.0,250.0,R2_log_cycle,F|D|Cr|F_over_D_sq|Cr_over_D|log1p_actual_cycle|wear_depth,用 log1p(cycle) 替换 actual_cycle,none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R2_log_cycle_replace,M1_R2_log_cycle_replace,S0_no_shape_loss,20260425,800,Run28.xlsx,Run28.csv,1.571579933166504,2.0935304164886475,0.01828685589134693,0.0343717475273234,41249.832498030395,42449.22900678442,1199.3965087540273,0.028254847892816487,543.0,250.0,R2_log_cycle,F|D|Cr|F_over_D_sq|Cr_over_D|log1p_actual_cycle|wear_depth,用 log1p(cycle) 替换 actual_cycle,none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R2_log_cycle_replace,M1_R2_log_cycle_replace,S0_no_shape_loss,20260426,800,Run25.xlsx,Run25.csv,3.2812371253967285,3.8203964233398438,0.021870626136660576,0.10927095496807299,21984.90062670827,22834.36330453385,849.4626778255806,0.037201066940058564,543.0,250.0,R2_log_cycle,F|D|Cr|F_over_D_sq|Cr_over_D|log1p_actual_cycle|wear_depth,用 log1p(cycle) 替换 actual_cycle,none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R2_log_cycle_replace,M1_R2_log_cycle_replace,S0_no_shape_loss,20260426,800,Run11.xlsx,Run11.csv,1.4170401096343994,1.6378819942474365,0.013785201124846935,0.09398382364506715,22844.39245061901,23918.706127369696,1074.3136767506876,0.04491520866680042,326.0,250.0,R2_log_cycle,F|D|Cr|F_over_D_sq|Cr_over_D|log1p_actual_cycle|wear_depth,用 log1p(cycle) 替换 actual_cycle,none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R2_log_cycle_replace,M1_R2_log_cycle_replace,S0_no_shape_loss,20260426,800,Run4.xlsx,Run4.csv,4.163276672363281,4.247145175933838,0.024820955470204353,0.027572774771542158,38443.43709435519,38722.98916828896,279.5520739337662,0.007219279294757986,326.0,250.0,R2_log_cycle,F|D|Cr|F_over_D_sq|Cr_over_D|log1p_actual_cycle|wear_depth,用 log1p(cycle) 替换 actual_cycle,none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R2_log_cycle_replace,M1_R2_log_cycle_replace,S0_no_shape_loss,20260426,800,Run28.xlsx,Run28.csv,1.5992889404296875,1.9583393335342407,0.018387440592050552,0.03770204959864038,41421.75911226322,42449.22900678442,1027.4698945212003,0.024204677412562325,543.0,250.0,R2_log_cycle,F|D|Cr|F_over_D_sq|Cr_over_D|log1p_actual_cycle|wear_depth,用 log1p(cycle) 替换 actual_cycle,none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260425,800,Run25.xlsx,Run25.csv,3.1763710975646973,3.75317120552063,0.021742980927228928,0.09020978771581362,22339.784339946727,22834.36330453385,494.57896458712275,0.02165941559180335,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260425,800,Run11.xlsx,Run11.csv,3.187544345855713,4.068093776702881,0.026761850342154503,0.1485233046061369,22294.665089708356,23918.706127369696,1624.04103766134,0.06789836494554287,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260425,800,Run4.xlsx,Run4.csv,5.0674004554748535,5.235486030578613,0.02891451120376587,0.006096707743240597,38648.720570130194,38722.98916828896,74.26859815876378,0.0019179458960669245,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260425,800,Run28.xlsx,Run28.csv,2.4396891593933105,3.0099284648895264,0.026049459353089333,0.07425513749688055,40236.943267655864,42449.22900678442,2212.285739128558,0.05211604052396289,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260426,800,Run25.xlsx,Run25.csv,3.497281074523926,4.133180141448975,0.023293882608413696,0.08275671226132039,22402.94456656052,22834.36330453385,431.4187379733303,0.018893399050354535,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260426,800,Run11.xlsx,Run11.csv,1.9027048349380493,2.394993305206299,0.019361015409231186,0.06443038722306946,23173.066604645872,23918.706127369696,745.6395227238245,0.031173907098202277,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260426,800,Run4.xlsx,Run4.csv,3.1772520542144775,3.555497169494629,0.01826849766075611,0.04038873212053579,38085.97526366427,38722.98916828896,637.0139046246841,0.01645053541337526,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
02_模块一_粗筛,Transformer,M1_R3_log_cycle_keep,M1_R3_log_cycle_keep,S0_no_shape_loss,20260426,800,Run28.xlsx,Run28.csv,2.4542977809906006,2.8839268684387207,0.02686343342065811,0.021604849881880456,42262.32833520561,42449.22900678442,186.90067157881276,0.004402922643163706,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,同时保留 actual_cycle 与 log1p(cycle),none,0.0,0.0,0.0
