sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
16.865908,79607,35.32177051190563,2200.0,10.0,0.01,0.003556316120303321,210.0,8.6848e-07
17.267477,81502,35.18829399006381,2200.0,10.0,0.01,0.003620802519022859,210.0,8.6848e-07
17.669046,83398,35.06406316880068,2200.0,10.0,0.01,0.0036850791329316374,210.0,8.6848e-07
18.070615,85293,34.948559602365826,2200.0,10.0,0.01,0.003749095039423873,210.0,8.6848e-07
18.472185,87189,34.841056779254906,2200.0,10.0,0.01,0.0038129337430809333,210.0,8.6848e-07
18.873754,89084,34.74110606376519,2200.0,10.0,0.01,0.0038765425103288774,210.0,8.6848e-07
19.275323,90980,34.64807877102646,2200.0,10.0,0.01,0.003940002269470799,210.0,8.6848e-07
19.676892,92875,34.56158667528202,2200.0,10.0,0.01,0.004003258719816097,210.0,8.6848e-07
20.078462,94770,34.48112668774661,2200.0,10.0,0.01,0.00406635726290784,210.0,8.6848e-07
20.480031,96666,34.406240032083,2200.0,10.0,0.01,0.004129342131338057,210.0,8.6848e-07
20.8816,98561,34.336614187871554,2200.0,10.0,0.01,0.0041921570605161175,210.0,8.6848e-07
21.283169,100457,34.271811212125925,2200.0,10.0,0.01,0.00425487795553057,210.0,8.6848e-07
21.684738,102352,34.21156066610115,2200.0,10.0,0.01,0.004317447460134564,210.0,8.6848e-07
22.086308,104247,34.15551209726453,2200.0,10.0,0.01,0.004379906966267991,210.0,8.6848e-07
22.487877,106143,34.10334592121262,2200.0,10.0,0.01,0.0044422970515773956,210.0,8.6848e-07
22.889446,108038,34.05484443567144,2200.0,10.0,0.01,0.004504558991759709,210.0,8.6848e-07
23.291015,109934,34.009702568786395,2200.0,10.0,0.01,0.004566765192723394,210.0,8.6848e-07
23.692585,111829,33.96773193245206,2200.0,10.0,0.01,0.00462885616971574,210.0,8.6848e-07
24.094154,113724,33.92868840081778,2200.0,10.0,0.01,0.004690870521580016,210.0,8.6848e-07
24.495723,115620,33.89234935082598,2200.0,10.0,0.01,0.00475284627992131,210.0,8.6848e-07
24.897292,117515,33.85856313068971,2200.0,10.0,0.01,0.004814723006996544,210.0,8.6848e-07
25.298862,119411,33.82711722681847,2200.0,10.0,0.01,0.00487657067117918,210.0,8.6848e-07
25.700431,121306,33.797880407726666,2200.0,10.0,0.01,0.00493832830499558,210.0,8.6848e-07
26.102,123200,33.77069645503978,2200.0,10.0,0.01,0.005,210.0,8.6848e-07
