sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
12.56713,57809,39.61460177670147,4325.0,10.0,0.03,0.0030825017048614098,210.0,8.464000000000001e-07
12.916217,59415,39.36814483409254,4325.0,10.0,0.03,0.0031437956084416,210.0,8.464000000000001e-07
13.265304,61020,39.14037907313761,4325.0,10.0,0.03,0.0032046702520778713,210.0,8.464000000000001e-07
13.614391,62626,38.92962445206749,4325.0,10.0,0.03,0.0032652304120543364,210.0,8.464000000000001e-07
13.963478,64232,38.73473669943427,4325.0,10.0,0.03,0.0033254644808209046,210.0,8.464000000000001e-07
14.312565,65838,38.55452126247931,4325.0,10.0,0.03,0.003385397008474269,210.0,8.464000000000001e-07
14.661652,67444,38.3878735215205,4325.0,10.0,0.03,0.0034450506968330056,210.0,8.464000000000001e-07
15.010739,69049,38.23386426891392,4325.0,10.0,0.03,0.0035044095548748284,210.0,8.464000000000001e-07
15.359826,70655,38.091357504340046,4325.0,10.0,0.03,0.003563567104992502,210.0,8.464000000000001e-07
15.708913,72261,37.959579501362875,4325.0,10.0,0.03,0.0036225041607597197,210.0,8.464000000000001e-07
16.058,73867,37.83772253463866,4325.0,10.0,0.03,0.003681237322310002,210.0,8.464000000000001e-07
16.407087,75473,37.7250396892187,4325.0,10.0,0.03,0.003739781940019529,210.0,8.464000000000001e-07
16.756174,77078,37.62090265918841,4325.0,10.0,0.03,0.003798115863472702,210.0,8.464000000000001e-07
17.105261,78684,37.524543310832506,4325.0,10.0,0.03,0.00385632500547519,210.0,8.464000000000001e-07
17.454348,80290,37.435438470564094,4325.0,10.0,0.03,0.0039143850549627395,210.0,8.464000000000001e-07
17.803435,81896,37.35304197562377,4325.0,10.0,0.03,0.003972307236511625,210.0,8.464000000000001e-07
18.152522,83502,37.276848781651374,4325.0,10.0,0.03,0.004030101929644883,210.0,8.464000000000001e-07
18.501609,85107,37.20643404461455,4325.0,10.0,0.03,0.004087742819126195,210.0,8.464000000000001e-07
18.850696,86713,37.14127837257793,4325.0,10.0,0.03,0.004145310672357388,210.0,8.464000000000001e-07
19.199783,88319,37.08102800924048,4325.0,10.0,0.03,0.004202777713128014,210.0,8.464000000000001e-07
19.54887,89925,37.02531365362373,4325.0,10.0,0.03,0.004260151531203082,210.0,8.464000000000001e-07
19.897957,91531,36.97379380793578,4325.0,10.0,0.03,0.004317439144944695,210.0,8.464000000000001e-07
20.247043,93136,36.926181203749515,4325.0,10.0,0.03,0.004374611422973654,210.0,8.464000000000001e-07
20.59613,94742,36.88212464181778,4325.0,10.0,0.03,0.004431745653504236,210.0,8.464000000000001e-07
20.945217,96348,36.8413849213788,4325.0,10.0,0.03,0.00448881171728473,210.0,8.464000000000001e-07
21.294304,97954,36.80371233076633,4325.0,10.0,0.03,0.004545814746315802,210.0,8.464000000000001e-07
21.643391,99560,36.76887595810197,4325.0,10.0,0.03,0.004602759486230411,210.0,8.464000000000001e-07
21.992478,101165,36.73668155998596,4325.0,10.0,0.03,0.004659614901447166,210.0,8.464000000000001e-07
22.341565,102771,36.7068916646695,4325.0,10.0,0.03,0.00471645592764469,210.0,8.464000000000001e-07
22.690652,104377,36.67934453085139,4325.0,10.0,0.03,0.004773250861268028,210.0,8.464000000000001e-07
23.039739,105983,36.65387131003166,4325.0,10.0,0.03,0.0048300031724418544,210.0,8.464000000000001e-07
23.388826,107589,36.630315865635325,4325.0,10.0,0.03,0.004886716070039101,210.0,8.464000000000001e-07
23.737913,109194,36.60854685535398,4325.0,10.0,0.03,0.004943357230906645,210.0,8.464000000000001e-07
24.087,110800,36.588403706999806,4325.0,10.0,0.03,0.005000000000000001,210.0,8.464000000000001e-07
