sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
0.0,0,54.215547841170235,4805.0,17.0,0.0305,0.0,215.3,7.19256e-07
0.565224,2209,50.83095807528949,4805.0,17.0,0.0305,0.00019614847374984355,215.3,7.19256e-07
1.130449,4419,47.8001034461403,4805.0,17.0,0.0305,0.00038013496443679276,215.3,7.19256e-07
1.695673,6628,45.088472022338586,4805.0,17.0,0.0305,0.0005530727601317238,215.3,7.19256e-07
2.260898,8838,42.66024254051919,4805.0,17.0,0.0305,0.0007162738889701658,215.3,7.19256e-07
2.826122,11047,40.48776508027506,4805.0,17.0,0.0305,0.0008706159881892885,215.3,7.19256e-07
3.391347,13257,38.54234072383469,4805.0,17.0,0.0305,0.0010171645108798082,215.3,7.19256e-07
3.956571,15466,36.80181718739778,4805.0,17.0,0.0305,0.0011566082979254438,215.3,7.19256e-07
4.521796,17676,35.24320176205681,4805.0,17.0,0.0305,0.0012898152539144079,215.3,7.19256e-07
5.08702,19885,33.848746704948695,4805.0,17.0,0.0305,0.0014173229617759472,215.3,7.19256e-07
5.652245,22095,32.60003094991632,4805.0,17.0,0.0305,0.0015398410561854726,215.3,7.19256e-07
6.217469,24304,31.48283553969217,4805.0,17.0,0.0305,0.0016577859367528868,215.3,7.19256e-07
6.782694,26514,30.482402070656683,4805.0,17.0,0.0305,0.0017717404370643456,215.3,7.19256e-07
7.347918,28723,29.587338742323745,4805.0,17.0,0.0305,0.001882023868302644,215.3,7.19256e-07
7.913143,30932,28.78616451915666,4805.0,17.0,0.0305,0.0019890690161932156,215.3,7.19256e-07
8.478367,33142,28.06872377418972,4805.0,17.0,0.0305,0.0020932627121367803,215.3,7.19256e-07
9.043592,35351,27.42684710677787,4805.0,17.0,0.0305,0.0021948136057022677,215.3,7.19256e-07
9.608816,37561,26.852055181215867,4805.0,17.0,0.0305,0.0022940871496380188,215.3,7.19256e-07
10.174041,39770,26.33780291965525,4805.0,17.0,0.0305,0.002391236212048533,215.3,7.19256e-07
10.739265,41980,25.87729693360827,4805.0,17.0,0.0305,0.002486567878321956,215.3,7.19256e-07
11.30449,44189,25.465293503749173,4805.0,17.0,0.0305,0.002580190326132846,215.3,7.19256e-07
11.869714,46399,25.09634997174365,4805.0,17.0,0.0305,0.00267236387869757,215.3,7.19256e-07
12.434939,48608,24.76626522753558,4805.0,17.0,0.0305,0.0027631609090636696,215.3,7.19256e-07
13.000163,50818,24.470678777124437,4805.0,17.0,0.0305,0.0028528042760033066,215.3,7.19256e-07
13.565388,53027,24.206224817612085,4805.0,17.0,0.0305,0.002941337666974793,215.3,7.19256e-07
14.130612,55237,23.969409852482542,4805.0,17.0,0.0305,0.003028953925365501,215.3,7.19256e-07
14.695837,57446,23.757537301784843,4805.0,17.0,0.0305,0.0031156737566032594,215.3,7.19256e-07
15.261061,59655,23.567889462528804,4805.0,17.0,0.0305,0.003201627046155032,215.3,7.19256e-07
15.826286,61865,23.398062372311944,4805.0,17.0,0.0305,0.0032869328015312335,215.3,7.19256e-07
16.39151,64074,23.246122233046954,4805.0,17.0,0.0305,0.0033715855331881745,215.3,7.19256e-07
16.956735,66284,23.110061881187736,4805.0,17.0,0.0305,0.0034557266277825995,215.3,7.19256e-07
17.521959,68493,22.988332015925756,4805.0,17.0,0.0305,0.00353933739160886,215.3,7.19256e-07
18.087184,70703,22.879324558255632,4805.0,17.0,0.0305,0.003622545395048259,215.3,7.19256e-07
18.652408,72912,22.781798255012898,4805.0,17.0,0.0305,0.003705321365618112,215.3,7.19256e-07
19.217633,75122,22.694464761711348,4805.0,17.0,0.0305,0.003787781804515791,215.3,7.19256e-07
19.782857,77331,22.61632962368484,4805.0,17.0,0.0305,0.0038698889638609357,215.3,7.19256e-07
20.348082,79541,22.546360658117976,4805.0,17.0,0.0305,0.003951750476554002,215.3,7.19256e-07
20.913306,81750,22.483761137871355,4805.0,17.0,0.0305,0.004033321804481174,215.3,7.19256e-07
21.478531,83960,22.427704109148216,4805.0,17.0,0.0305,0.004114703475530407,215.3,7.19256e-07
22.043755,86169,22.377551258150785,4805.0,17.0,0.0305,0.004195845511457265,215.3,7.19256e-07
22.60898,88379,22.332640054393405,4805.0,17.0,0.0305,0.004276842747827594,215.3,7.19256e-07
23.174204,90588,22.292459100078403,4805.0,17.0,0.0305,0.004357640847928086,215.3,7.19256e-07
23.739429,92797,22.256492991490987,4805.0,17.0,0.0305,0.004438293575839666,215.3,7.19256e-07
24.304653,95007,22.224285824819404,4805.0,17.0,0.0305,0.004518852632673454,215.3,7.19256e-07
24.869878,97216,22.19547086141656,4805.0,17.0,0.0305,0.004599258713923237,215.3,7.19256e-07
25.435102,99426,22.16966744910979,4805.0,17.0,0.0305,0.004679596896549813,215.3,7.19256e-07
26.000327,101635,22.146581767936105,4805.0,17.0,0.0305,0.004759805371919719,215.3,7.19256e-07
26.565551,103845,22.12590885083469,4805.0,17.0,0.0305,0.004839966596781127,215.3,7.19256e-07
27.130776,106054,22.107413298096958,4805.0,17.0,0.0305,0.004920016756269209,215.3,7.19256e-07
27.696,108263,22.09085786606479,4805.0,17.0,0.0305,0.005,215.3,7.19256e-07
