sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
12.288421,55052,41.839038733452625,6000.0,10.0,0.01,0.0030984350409415033,210.0,8.2432e-07
12.698035,56887,41.54515268945883,6000.0,10.0,0.01,0.0031724013949627665,210.0,8.2432e-07
13.107649,58722,41.27829768109676,6000.0,10.0,0.01,0.003245848194046106,210.0,8.2432e-07
13.517263,60557,41.035987449143676,6000.0,10.0,0.01,0.00331882322578922,210.0,8.2432e-07
13.926877,62392,40.81596441540132,6000.0,10.0,0.01,0.0033913698823845734,210.0,8.2432e-07
14.336491,64227,40.61617864908437,6000.0,10.0,0.01,0.0034635275648997547,210.0,8.2432e-07
14.746105,66063,40.43467460203739,6000.0,10.0,0.01,0.003535371180882754,210.0,8.2432e-07
15.155719,67898,40.26995909081318,6000.0,10.0,0.01,0.003606854789179843,210.0,8.2432e-07
15.565333,69733,40.12039377451656,6000.0,10.0,0.01,0.0036780472003991598,210.0,8.2432e-07
15.974947,71568,39.984585169287755,6000.0,10.0,0.01,0.003748975198250737,210.0,8.2432e-07
16.384561,73403,39.86126796105471,6000.0,10.0,0.01,0.0038196631029338863,210.0,8.2432e-07
16.794175,75238,39.7492932167388,6000.0,10.0,0.01,0.003890132997725862,210.0,8.2432e-07
17.203789,77073,39.64761767976982,6000.0,10.0,0.01,0.003960404934729365,210.0,8.2432e-07
17.613404,78908,39.55529405017737,6000.0,10.0,0.01,0.0040304971216958115,210.0,8.2432e-07
18.023018,80743,39.471462158699644,6000.0,10.0,0.01,0.004100426091664982,210.0,8.2432e-07
18.432632,82578,39.395340952679504,6000.0,10.0,0.01,0.004170206857001565,210.0,8.2432e-07
18.842246,84413,39.326221219081454,6000.0,10.0,0.01,0.004239853049263731,210.0,8.2432e-07
19.25186,86248,39.263458976830584,6000.0,10.0,0.01,0.004309377046206886,210.0,8.2432e-07
19.661474,88083,39.20646947691057,6000.0,10.0,0.01,0.004378790087105877,210.0,8.2432e-07
20.071088,89918,39.154721754320434,6000.0,10.0,0.01,0.004448102377470099,210.0,8.2432e-07
20.480702,91754,39.10770929067638,6000.0,10.0,0.01,0.004517360906637564,210.0,8.2432e-07
20.890316,93589,39.065045327480924,6000.0,10.0,0.01,0.0045864986009517975,210.0,8.2432e-07
21.29993,95424,39.0263055081259,6000.0,10.0,0.01,0.004655560870545454,210.0,8.2432e-07
21.709544,97259,38.99112889790841,6000.0,10.0,0.01,0.004724554652829653,210.0,8.2432e-07
22.119158,99094,38.95918776015933,6000.0,10.0,0.01,0.004793486247126667,210.0,8.2432e-07
22.528772,100929,38.930184502756255,6000.0,10.0,0.01,0.0048623613733600225,210.0,8.2432e-07
22.938386,102764,38.9038489054899,6000.0,10.0,0.01,0.004931185225346412,210.0,8.2432e-07
23.348,104600,38.8799231895925,6000.0,10.0,0.01,0.005000000000000001,210.0,8.2432e-07
