sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
14.378427,56852,35.33621579425144,3662.0,12.0,0.049,0.0031711632559989463,241.2,7.275360000000001e-07
14.72912,58239,35.14332662002357,3662.0,12.0,0.049,0.00322782555492115,241.2,7.275360000000001e-07
15.079813,59626,34.96264561394633,3662.0,12.0,0.049,0.0032841785523575187,241.2,7.275360000000001e-07
15.430507,61012,34.79351818749653,3662.0,12.0,0.049,0.003340201403811795,241.2,7.275360000000001e-07
15.7812,62399,34.634976942149244,3662.0,12.0,0.049,0.00339599347672572,241.2,7.275360000000001e-07
16.131893,63786,34.486469946726864,3662.0,12.0,0.049,0.0034515313257157346,241.2,7.275360000000001e-07
16.482587,65172,34.34745917580585,3662.0,12.0,0.049,0.003506791170875655,241.2,7.275360000000001e-07
16.83328,66559,34.21714949628711,3662.0,12.0,0.049,0.003561867979619684,241.2,7.275360000000001e-07
17.183973,67945,34.09517242068303,3662.0,12.0,0.049,0.0036166962756412698,241.2,7.275360000000001e-07
17.534667,69332,33.98083024758888,3662.0,12.0,0.049,0.0036713685377406853,241.2,7.275360000000001e-07
17.88536,70719,33.87372491648667,3662.0,12.0,0.049,0.0037258574499752202,241.2,7.275360000000001e-07
18.236053,72105,33.773468395883576,3662.0,12.0,0.049,0.0037801354551397484,241.2,7.275360000000001e-07
18.586747,73492,33.67948722461968,3662.0,12.0,0.049,0.003834291858672876,241.2,7.275360000000001e-07
18.93744,74879,33.59145422513046,3662.0,12.0,0.049,0.0038882975615975902,241.2,7.275360000000001e-07
19.288133,76265,33.509050463000065,3662.0,12.0,0.049,0.003942123266636254,241.2,7.275360000000001e-07
19.638827,77652,33.431804593754066,3662.0,12.0,0.049,0.003995855670948846,241.2,7.275360000000001e-07
19.98952,79039,33.35944770059743,3662.0,12.0,0.049,0.004049464210030391,241.2,7.275360000000001e-07
20.340213,80425,33.291717642019755,3662.0,12.0,0.049,0.0041029181563868354,241.2,7.275360000000001e-07
20.690907,81812,33.22822700623256,3662.0,12.0,0.049,0.004156302063357786,241.2,7.275360000000001e-07
21.0416,83198,33.168796255499636,3662.0,12.0,0.049,0.004209545746522214,241.2,7.275360000000001e-07
21.392293,84585,33.113085449565276,3662.0,12.0,0.049,0.0042627325466952125,241.2,7.275360000000001e-07
21.742987,85972,33.060900641859575,3662.0,12.0,0.049,0.004315830013523706,241.2,7.275360000000001e-07
22.09368,87358,33.01205277224305,3662.0,12.0,0.049,0.004368805579104609,241.2,7.275360000000001e-07
22.444373,88745,32.966262433892076,3662.0,12.0,0.049,0.004421741038099647,241.2,7.275360000000001e-07
22.795067,90132,32.92337021645692,3662.0,12.0,0.049,0.0044746030714099844,241.2,7.275360000000001e-07
23.14576,91518,32.8832207258877,3662.0,12.0,0.049,0.004527358263319002,241.2,7.275360000000001e-07
23.496453,92905,32.84558430955642,3662.0,12.0,0.049,0.0045800871376598185,241.2,7.275360000000001e-07
23.847147,94292,32.810329943441275,3662.0,12.0,0.049,0.004632755661286089,241.2,7.275360000000001e-07
24.19784,95678,32.77732990463463,3662.0,12.0,0.049,0.00468532972163849,241.2,7.275360000000001e-07
24.548533,97065,32.74639543493483,3662.0,12.0,0.049,0.0047378887980189955,241.2,7.275360000000001e-07
24.899227,98452,32.71741884187201,3662.0,12.0,0.049,0.004790398270384761,241.2,7.275360000000001e-07
25.24992,99838,32.690295146258414,3662.0,12.0,0.049,0.004842823453421093,241.2,7.275360000000001e-07
25.600613,101225,32.664869202215705,3662.0,12.0,0.049,0.0048952429678993156,241.2,7.275360000000001e-07
25.951307,102611,32.64106911069329,3662.0,12.0,0.049,0.004947583947334783,241.2,7.275360000000001e-07
26.302,104000,32.61872760764526,3662.0,12.0,0.049,0.005000000000000001,241.2,7.275360000000001e-07
